#run_id,world_size,num_frames,sampling_steps,colors,frames,height,width,txt_enc,img_enc,vae_enc,sched_setup,dit,sched,vae_dec,total
0,8,9,20,3,9,544,720,0.095,0.023,0.060,0.155,6.228,0.185,0.054,6.900
0,8,9,50,3,9,544,720,0.097,0.030,0.059,0.155,15.186,0.236,0.054,15.917
0,8,9,10,3,9,544,720,0.093,0.022,0.060,0.155,3.001,0.171,0.053,3.655
0,8,21,10,3,21,544,720,0.093,0.022,0.333,0.156,3.758,0.209,0.437,5.109
0,8,21,1,3,21,544,720,0.092,0.023,0.332,0.157,0.378,0.162,0.435,1.680
0,8,21,2,3,21,544,720,0.092,0.022,0.326,0.157,0.755,0.167,0.435,2.053
0,8,21,4,3,21,544,720,0.091,0.022,0.327,0.157,1.505,0.177,0.435,2.815
0,8,21,5,3,21,544,720,0.092,0.022,0.332,0.157,1.879,0.183,0.436,3.201
0,8,21,20,3,21,544,720,0.093,0.022,0.332,0.157,7.511,0.264,0.436,8.916
0,8,21,50,3,21,544,720,0.094,0.023,0.332,0.157,18.773,0.423,0.435,20.338
0,8,21,10,3,21,544,720,0.095,0.022,0.331,0.157,3.754,0.210,0.436,5.104
0,8,41,10,3,41,544,720,0.094,0.023,0.786,0.156,6.319,0.274,1.078,8.834
0,8,41,1,3,41,544,720,0.093,0.023,0.784,0.157,0.631,0.169,1.077,3.034
0,8,41,2,3,41,544,720,0.092,0.021,0.782,0.157,1.263,0.180,1.077,3.673
0,8,41,4,3,41,544,720,0.091,0.022,0.785,0.156,2.529,0.204,1.077,4.964
0,8,41,5,3,41,544,720,0.092,0.022,0.775,0.157,3.163,0.216,1.077,5.602
0,8,41,20,3,41,544,720,0.095,0.023,0.785,0.156,12.634,0.398,1.078,15.271
0,8,41,50,3,41,544,720,0.094,0.022,0.784,0.157,31.596,0.763,1.077,34.596
0,8,41,10,3,41,544,720,0.093,0.022,0.784,0.157,6.325,0.278,1.078,8.837
0,8,61,10,3,61,544,720,0.093,0.022,1.237,0.156,9.725,0.366,1.721,13.422
0,8,61,1,3,61,544,720,0.094,0.022,1.232,0.157,0.970,0.178,1.719,4.474
0,8,61,2,3,61,544,720,0.092,0.021,1.219,0.157,1.953,0.199,1.719,5.460
0,8,61,4,3,61,544,720,0.093,0.022,1.233,0.157,3.885,0.241,1.719,7.451
0,8,61,5,3,61,544,720,0.094,0.023,1.233,0.157,4.859,0.263,1.720,8.447
0,8,61,20,3,61,544,720,0.094,0.022,1.219,0.157,19.465,0.580,1.719,23.358
0,8,61,50,3,61,544,720,0.094,0.023,1.233,0.157,48.655,1.211,1.720,53.195
0,8,61,10,3,61,544,720,0.093,0.022,1.231,0.157,9.728,0.369,1.720,13.420
0,8,81,10,3,81,544,720,0.093,0.021,1.685,0.157,13.440,0.460,2.362,18.319
0,8,81,1,3,81,544,720,0.093,0.021,1.688,0.157,1.339,0.187,2.361,5.949
0,8,81,2,3,81,544,720,0.093,0.022,1.689,0.157,2.684,0.217,2.362,7.324
0,8,81,4,3,81,544,720,0.094,0.023,1.691,0.157,5.376,0.279,2.362,10.083
0,8,81,5,3,81,544,720,0.094,0.023,1.689,0.157,6.721,0.308,2.363,11.453
0,8,81,20,3,81,544,720,0.092,0.023,1.669,0.157,26.923,0.768,2.362,32.093
0,8,81,50,3,81,544,720,0.094,0.021,1.667,0.157,67.308,1.689,2.362,73.400
0,8,81,10,3,81,544,720,0.095,0.022,1.688,0.157,13.459,0.462,2.362,18.345
1,8,81,10,3,81,544,720,0.094,0.023,1.688,0.157,13.451,0.463,2.362,18.338
#run_id,world_size,num_frames,sampling_steps,colors,frames,height,width,txt_enc,img_enc,vae_enc,sched_setup,dit,sched,vae_dec,total
w,4,5,1,3,5,544,720,0.335,0.388,0.142,0.040,4.364,0.044,0.048,5.470
0,4,81,10,3,81,544,720,0.087,0.021,1.676,0.156,25.164,0.847,2.362,30.414
0,4,81,1,3,81,544,720,0.092,0.021,1.676,0.157,2.516,0.217,2.358,7.141
0,4,81,2,3,81,544,720,0.095,0.023,1.676,0.157,5.046,0.292,2.359,9.749
0,4,81,4,3,81,544,720,0.090,0.022,1.659,0.157,10.101,0.400,2.360,14.892
0,4,81,5,3,81,544,720,0.090,0.021,1.674,0.157,12.625,0.463,2.360,17.492
0,4,81,20,3,81,544,720,0.090,0.022,1.675,0.157,50.553,1.382,2.360,56.341
0,4,81,50,3,81,544,720,0.089,0.021,1.674,0.157,126.503,3.230,2.361,134.138
0,4,81,10,3,81,544,720,0.090,0.022,1.659,0.157,25.313,0.770,2.361,30.474
0,4,5,10,3,5,544,720,0.090,0.022,0.032,0.093,2.861,0.122,0.013,3.306
0,4,5,1,3,5,544,720,0.090,0.020,0.028,0.094,0.288,0.096,0.012,0.699
0,4,5,2,3,5,544,720,0.088,0.021,0.030,0.094,0.574,0.098,0.013,0.989
0,4,5,4,3,5,544,720,0.089,0.020,0.026,0.094,1.145,0.105,0.013,1.562
0,4,5,5,3,5,544,720,0.089,0.021,0.027,0.094,1.422,0.108,0.012,1.843
0,4,5,20,3,5,544,720,0.089,0.020,0.031,0.094,5.700,0.155,0.013,6.173
0,4,5,50,3,5,544,720,0.090,0.020,0.026,0.094,14.268,0.244,0.013,14.828
0,4,5,10,3,5,544,720,0.089,0.020,0.028,0.094,2.855,0.124,0.012,3.295
0,4,9,10,3,9,544,720,0.088,0.020,0.056,0.154,3.385,0.201,0.054,4.058
0,4,9,1,3,9,544,720,0.088,0.020,0.055,0.156,0.340,0.160,0.053,0.969
0,4,9,2,3,9,544,720,0.090,0.020,0.056,0.155,0.678,0.164,0.053,1.314
0,4,9,4,3,9,544,720,0.091,0.020,0.058,0.155,1.354,0.173,0.053,2.002
0,4,9,5,3,9,544,720,0.091,0.021,0.056,0.155,1.693,0.178,0.053,2.345
0,4,9,20,3,9,544,720,0.090,0.021,0.056,0.155,6.771,0.248,0.053,7.492
0,4,9,50,3,9,544,720,0.090,0.021,0.056,0.156,16.910,0.391,0.053,17.777
0,4,9,10,3,9,544,720,0.090,0.021,0.056,0.156,3.387,0.202,0.053,4.062
0,4,21,10,3,21,544,720,0.089,0.020,0.327,0.156,5.803,0.267,0.436,7.199
0,4,21,1,3,21,544,720,0.090,0.022,0.326,0.157,0.581,0.168,0.435,1.878
0,4,21,2,3,21,544,720,0.090,0.021,0.326,0.157,1.163,0.178,0.435,2.469
0,4,21,4,3,21,544,720,0.090,0.020,0.326,0.157,2.324,0.201,0.435,3.653
0,4,21,5,3,21,544,720,0.090,0.020,0.325,0.157,2.905,0.212,0.434,4.245
0,4,21,20,3,21,544,720,0.090,0.021,0.326,0.157,11.610,0.379,0.435,13.119
0,4,21,50,3,21,544,720,0.089,0.021,0.322,0.157,29.028,0.715,0.435,30.869
0,4,21,10,3,21,544,720,0.090,0.021,0.327,0.157,5.807,0.268,0.435,7.206
0,4,41,10,3,41,544,720,0.091,0.021,0.774,0.156,10.713,0.395,1.078,13.330
0,4,41,1,3,41,544,720,0.090,0.021,0.775,0.157,1.072,0.181,1.077,3.471
0,4,41,2,3,41,544,720,0.089,0.021,0.775,0.157,2.141,0.204,1.076,4.564
0,4,41,4,3,41,544,720,0.092,0.022,0.775,0.157,4.284,0.252,1.077,6.757
0,4,41,5,3,41,544,720,0.091,0.021,0.775,0.157,5.345,0.276,1.076,7.841
0,4,41,20,3,41,544,720,0.091,0.022,0.776,0.157,21.415,0.637,1.077,24.274
0,4,41,50,3,41,544,720,0.091,0.021,0.775,0.157,53.571,1.355,1.077,57.149
0,4,41,10,3,41,544,720,0.092,0.021,0.775,0.157,10.718,0.396,1.077,13.336
0,4,61,10,3,61,544,720,0.090,0.022,1.226,0.156,17.479,0.569,1.721,21.362
0,4,61,1,3,61,544,720,0.089,0.020,1.212,0.157,1.756,0.199,1.719,5.252
0,4,61,2,3,61,544,720,0.090,0.020,1.211,0.157,3.509,0.239,1.719,7.045
0,4,61,4,3,61,544,720,0.091,0.021,1.224,0.157,6.989,0.322,1.718,10.623
0,4,61,5,3,61,544,720,0.090,0.021,1.225,0.157,8.737,0.364,1.718,12.411
0,4,61,20,3,61,544,720,0.090,0.021,1.211,0.157,34.985,0.984,1.719,39.267
0,4,61,50,3,61,544,720,0.090,0.021,1.223,0.157,87.460,2.230,1.718,93.002
0,4,61,10,3,61,544,720,0.091,0.022,1.227,0.157,17.498,0.571,1.718,21.386
0,4,81,10,3,81,544,720,0.090,0.021,1.665,0.157,25.320,0.770,2.361,30.486
0,4,81,1,3,81,544,720,0.092,0.022,1.674,0.157,2.531,0.218,2.361,7.154
0,4,81,2,3,81,544,720,0.090,0.021,1.675,0.157,5.058,0.279,2.361,9.741
0,4,81,4,3,81,544,720,0.091,0.021,1.672,0.157,10.114,0.402,2.361,14.918
0,4,81,5,3,81,544,720,0.091,0.022,1.673,0.157,12.643,0.462,2.360,17.510
0,4,81,20,3,81,544,720,0.090,0.021,1.674,0.157,50.625,1.389,2.361,56.417
#run_id,world_size,num_frames,sampling_steps,colors,frames,height,width,txt_enc,img_enc,vae_enc,sched_setup,dit,sched,vae_dec,total
w,16,5,1,3,5,544,720,0.511,0.424,0.118,0.040,14.096,0.051,0.050,15.398
0,16,81,10,3,81,544,720,0.223,0.021,1.674,0.156,16.713,0.582,2.362,21.832
0,16,81,1,3,81,544,720,0.236,0.022,1.673,0.157,1.688,0.186,2.361,6.423
0,16,81,2,3,81,544,720,0.223,0.021,1.676,0.157,3.334,0.215,2.360,8.086
0,16,81,4,3,81,544,720,0.223,0.023,1.679,0.157,6.688,0.276,2.360,11.508
0,16,81,5,3,81,544,720,0.220,0.021,1.664,0.156,8.379,0.303,2.361,13.211
0,16,81,20,3,81,544,720,0.224,0.022,1.677,0.156,33.210,0.748,2.361,38.502
0,16,81,50,3,81,544,720,0.224,0.022,1.658,0.157,83.304,1.646,2.361,89.476
0,16,81,10,3,81,544,720,0.224,0.022,1.677,0.157,16.761,0.453,2.361,21.759
0,16,5,10,3,5,544,720,0.223,0.022,0.029,0.093,8.731,0.187,0.015,9.379
0,16,5,1,3,5,544,720,0.222,0.022,0.028,0.093,0.867,0.103,0.014,1.421
0,16,5,2,3,5,544,720,0.223,0.022,0.027,0.093,1.751,0.111,0.015,2.312
0,16,5,4,3,5,544,720,0.224,0.023,0.029,0.092,3.479,0.128,0.015,4.064
0,16,5,5,3,5,544,720,0.223,0.023,0.030,0.092,4.334,0.138,0.015,4.928
0,16,5,20,3,5,544,720,0.225,0.023,0.029,0.093,17.382,0.279,0.015,18.118
0,16,5,50,3,5,544,720,0.222,0.023,0.029,0.093,43.563,0.556,0.015,44.572
0,16,5,10,3,5,544,720,0.221,0.024,0.029,0.093,8.713,0.185,0.015,9.350
0,16,9,10,3,9,544,720,0.223,0.022,0.060,0.154,9.366,0.251,0.055,10.230
0,16,9,1,3,9,544,720,0.221,0.022,0.059,0.155,0.898,0.165,0.053,1.671
0,16,9,2,3,9,544,720,0.219,0.023,0.058,0.155,1.790,0.173,0.054,2.568
0,16,9,4,3,9,544,720,0.220,0.023,0.059,0.155,3.598,0.193,0.053,4.398
0,16,9,5,3,9,544,720,0.223,0.023,0.058,0.155,4.534,0.202,0.053,5.346
0,16,9,20,3,9,544,720,0.221,0.023,0.058,0.155,18.072,0.349,0.053,19.031
0,16,9,50,3,9,544,720,0.223,0.023,0.058,0.155,45.154,0.638,0.053,46.407
0,16,9,10,3,9,544,720,0.222,0.023,0.057,0.155,8.990,0.249,0.054,9.849
0,16,21,10,3,21,544,720,0.223,0.023,0.333,0.155,9.994,0.276,0.437,11.542
0,16,21,1,3,21,544,720,0.223,0.023,0.331,0.157,0.995,0.167,0.435,2.431
0,16,21,2,3,21,544,720,0.221,0.024,0.332,0.156,1.993,0.180,0.435,3.443
0,16,21,4,3,21,544,720,0.224,0.023,0.331,0.156,4.000,0.204,0.435,5.474
0,16,21,5,3,21,544,720,0.226,0.023,0.330,0.156,5.003,0.217,0.435,6.490
0,16,21,20,3,21,544,720,0.223,0.025,0.330,0.156,20.003,0.403,0.435,21.677
0,16,21,50,3,21,544,720,0.222,0.023,0.330,0.156,50.189,0.770,0.435,52.228
0,16,21,10,3,21,544,720,0.220,0.024,0.331,0.157,10.000,0.278,0.435,11.545
0,16,41,10,3,41,544,720,0.223,0.023,0.782,0.155,11.601,0.323,1.079,14.288
0,16,41,1,3,41,544,720,0.222,0.024,0.782,0.157,1.221,0.174,1.076,3.756
0,16,41,2,3,41,544,720,0.223,0.023,0.781,0.156,2.317,0.188,1.076,4.867
0,16,41,4,3,41,544,720,0.224,0.024,0.781,0.157,4.616,0.224,1.077,7.201
0,16,41,5,3,41,544,720,0.225,0.024,0.781,0.156,5.775,0.240,1.077,8.380
0,16,41,20,3,41,544,720,0.225,0.025,0.782,0.156,23.187,0.494,1.077,26.048
0,16,41,50,3,41,544,720,0.220,0.024,0.780,0.156,57.943,1.008,1.077,61.311
0,16,41,10,3,41,544,720,0.224,0.022,0.780,0.157,11.566,0.323,1.077,14.250
0,16,61,10,3,61,544,720,0.223,0.023,1.236,0.154,13.342,0.372,1.721,17.176
0,16,61,1,3,61,544,720,0.221,0.024,1.233,0.156,1.332,0.177,1.718,4.966
0,16,61,2,3,61,544,720,0.220,0.022,1.232,0.157,2.673,0.199,1.719,6.323
0,16,61,4,3,61,544,720,0.222,0.023,1.232,0.156,5.356,0.243,1.719,9.056
0,16,61,5,3,61,544,720,0.223,0.024,1.232,0.157,6.765,0.267,1.719,10.489
0,16,61,20,3,61,544,720,0.222,0.024,1.232,0.157,26.707,0.593,1.719,30.757
0,16,61,50,3,61,544,720,0.223,0.022,1.216,0.157,66.467,1.255,1.720,71.163
0,16,61,10,3,61,544,720,0.222,0.023,1.230,0.157,13.396,0.379,1.718,17.226
0,16,81,10,3,81,544,720,0.222,0.022,1.679,0.157,16.509,0.449,2.361,21.501
0,16,81,1,3,81,544,720,0.222,0.023,1.683,0.157,1.647,0.186,2.361,6.382
0,16,81,2,3,81,544,720,0.223,0.023,1.687,0.157,3.313,0.215,2.362,8.080
0,16,81,4,3,81,544,720,0.221,0.023,1.684,0.157,6.596,0.273,2.361,11.417
0,16,81,5,3,81,544,720,0.221,0.022,1.684,0.157,8.266,0.302,2.361,13.116
0,16,81,20,3,81,544,720,0.223,0.023,1.678,0.157,33.116,0.743,2.362,38.403
0,16,81,50,3,81,544,720,0.222,0.023,1.681,0.157,82.882,1.622,2.362,89.052
0,16,81,10,3,81,544,720,0.222,0.023,1.679,0.157,16.640,0.451,2.361,21.635
1,16,81,10,3,81,544,720,0.223,0.022,1.679,0.157,16.500,0.450,2.361,21.494
1,16,81,1,3,81,544,720,0.224,0.023,1.681,0.157,1.654,0.186,2.361,6.387
1,16,81,2,3,81,544,720,0.221,0.023,1.679,0.157,3.316,0.215,2.361,8.072
1,16,81,4,3,81,544,720,0.220,0.023,1.686,0.156,6.618,0.273,2.362,11.440
1,16,81,5,3,81,544,720,0.224,0.024,1.684,0.156,8.233,0.303,2.363,13.090
1,16,81,20,3,81,544,720,0.225,0.023,1.683,0.157,33.144,0.742,2.361,38.438
1,16,81,50,3,81,544,720,0.223,0.023,1.686,0.156,82.765,1.627,2.361,88.947
1,16,81,10,3,81,544,720,0.223,0.024,1.682,0.157,16.571,0.450,2.361,21.571
1,16,5,10,3,5,544,720,0.223,0.024,0.029,0.093,8.743,0.188,0.013,9.385
1,16,5,1,3,5,544,720,0.221,0.023,0.029,0.093,0.864,0.102,0.014,1.418
1,16,5,2,3,5,544,720,0.220,0.022,0.030,0.093,1.736,0.109,0.014,2.295
1,16,5,4,3,5,544,720,0.221,0.023,0.031,0.093,3.469,0.132,0.014,4.056
1,16,5,5,3,5,544,720,0.222,0.022,0.028,0.093,4.314,0.138,0.014,4.903
1,16,5,20,3,5,544,720,0.223,0.023,0.029,0.094,17.316,0.277,0.015,18.047
1,16,5,50,3,5,544,720,0.221,0.023,0.029,0.093,43.312,0.557,0.015,44.323
1,16,5,10,3,5,544,720,0.222,0.023,0.030,0.093,8.654,0.185,0.014,9.291
1,16,9,10,3,9,544,720,0.223,0.023,0.059,0.155,9.008,0.252,0.054,9.872
1,16,9,1,3,9,544,720,0.223,0.023,0.057,0.155,0.896,0.164,0.053,1.669
1,16,9,2,3,9,544,720,0.222,0.023,0.058,0.155,1.797,0.173,0.053,2.581
1,16,9,4,3,9,544,720,0.224,0.022,0.058,0.155,3.583,0.196,0.054,4.390
1,16,9,5,3,9,544,720,0.221,0.023,0.058,0.155,4.529,0.200,0.054,5.338
1,16,9,20,3,9,544,720,0.223,0.023,0.059,0.155,17.976,0.350,0.053,18.939
1,16,9,50,3,9,544,720,0.222,0.022,0.058,0.155,44.910,0.640,0.054,46.162
1,16,9,10,3,9,544,720,0.220,0.022,0.058,0.155,9.044,0.249,0.054,9.901
1,16,21,10,3,21,544,720,0.222,0.022,0.330,0.157,10.010,0.279,0.435,11.554
1,16,21,1,3,21,544,720,0.221,0.023,0.330,0.157,0.998,0.169,0.435,2.432
1,16,21,2,3,21,544,720,0.222,0.022,0.329,0.157,2.001,0.181,0.435,3.448
1,16,21,4,3,21,544,720,0.221,0.023,0.330,0.157,3.989,0.204,0.435,5.459
1,16,21,5,3,21,544,720,0.222,0.022,0.330,0.157,4.992,0.218,0.435,6.477
1,16,21,20,3,21,544,720,0.223,0.023,0.326,0.157,20.128,0.407,0.435,21.798
1,16,21,50,3,21,544,720,0.223,0.024,0.330,0.157,50.089,0.774,0.435,52.134
1,16,21,10,3,21,544,720,0.222,0.023,0.329,0.157,9.986,0.278,0.435,11.531
1,16,41,10,3,41,544,720,0.223,0.022,0.781,0.156,11.658,0.326,1.077,14.345
1,16,41,1,3,41,544,720,0.222,0.023,0.782,0.157,1.161,0.172,1.076,3.696
1,16,41,2,3,41,544,720,0.221,0.023,0.782,0.156,2.303,0.189,1.077,4.851
1,16,41,4,3,41,544,720,0.224,0.024,0.782,0.156,4.629,0.223,1.077,7.217
1,16,41,5,3,41,544,720,0.273,0.024,0.782,0.156,5.858,0.240,1.077,8.512
1,16,41,20,3,41,544,720,0.222,0.023,0.780,0.157,23.160,0.496,1.077,26.016
1,16,41,50,3,41,544,720,0.223,0.024,0.781,0.157,57.975,1.003,1.077,61.341
1,16,41,10,3,41,544,720,0.225,0.023,0.783,0.157,11.571,0.327,1.076,14.263
1,16,61,10,3,61,544,720,0.223,0.022,1.233,0.157,13.291,0.375,1.718,17.120
1,16,61,1,3,61,544,720,0.224,0.023,1.234,0.157,1.337,0.178,1.719,4.971
1,16,61,2,3,61,544,720,0.220,0.022,1.232,0.157,2.690,0.200,1.718,6.339
1,16,61,4,3,61,544,720,0.223,0.021,1.231,0.157,5.330,0.246,1.718,9.027
1,16,61,5,3,61,544,720,0.221,0.023,1.232,0.157,6.798,0.266,1.719,10.515
1,16,61,20,3,61,544,720,0.221,0.023,1.217,0.157,26.745,0.600,1.717,30.783
1,16,61,50,3,61,544,720,0.222,0.023,1.233,0.157,66.850,1.256,1.718,71.563
1,16,61,10,3,61,544,720,0.224,0.023,1.233,0.157,13.299,0.374,1.718,17.130
1,16,81,10,3,81,544,720,0.223,0.023,1.666,0.157,16.522,0.451,2.361,21.504
1,16,81,1,3,81,544,720,0.223,0.022,1.662,0.157,1.657,0.186,2.362,6.370
1,16,81,2,3,81,544,720,0.222,0.023,1.662,0.156,3.323,0.215,2.362,8.065
1,16,81,4,3,81,544,720,0.223,0.024,1.685,0.156,6.629,0.271,2.362,11.452
1,16,81,5,3,81,544,720,0.220,0.024,1.684,0.156,8.296,0.302,2.361,13.148
1,16,81,20,3,81,544,720,0.223,0.024,1.686,0.156,33.052,0.740,2.361,38.346
1,16,81,50,3,81,544,720,0.224,0.023,1.683,0.156,82.744,1.669,2.361,88.965
1,16,81,10,3,81,544,720,0.223,0.023,1.686,0.156,16.515,0.447,2.361,21.516
2,16,81,10,3,81,544,720,0.223,0.023,1.684,0.156,16.576,0.448,2.361,21.576
2,16,81,1,3,81,544,720,0.223,0.025,1.683,0.157,1.647,0.184,2.361,6.380
2,16,81,2,3,81,544,720,0.226,0.024,1.681,0.157,3.308,0.214,2.362,8.072
2,16,81,4,3,81,544,720,0.221,0.024,1.682,0.156,6.631,0.273,2.361,11.452
2,16,81,5,3,81,544,720,0.225,0.023,1.682,0.156,8.354,0.303,2.362,13.208
2,16,81,20,3,81,544,720,0.222,0.023,1.682,0.156,33.111,0.741,2.362,38.401
2,16,81,50,3,81,544,720,0.221,0.023,1.686,0.156,82.966,1.625,2.362,89.144
2,16,81,10,3,81,544,720,0.222,0.025,1.683,0.157,16.550,0.447,2.361,21.547
2,16,5,10,3,5,544,720,0.224,0.023,0.029,0.093,8.735,0.185,0.014,9.376
2,16,5,1,3,5,544,720,0.222,0.022,0.029,0.092,0.865,0.101,0.014,1.417
2,16,5,2,3,5,544,720,0.222,0.022,0.027,0.093,1.723,0.110,0.015,2.281
2,16,5,4,3,5,544,720,0.222,0.022,0.027,0.094,3.453,0.131,0.014,4.033
2,16,5,5,3,5,544,720,0.221,0.023,0.028,0.093,4.331,0.138,0.014,4.920
2,16,5,20,3,5,544,720,0.221,0.021,0.028,0.093,17.349,0.275,0.016,18.074
2,16,5,50,3,5,544,720,0.222,0.024,0.030,0.092,43.322,0.558,0.016,44.336
2,16,5,10,3,5,544,720,0.224,0.023,0.028,0.093,8.654,0.183,0.015,9.291
2,16,9,10,3,9,544,720,0.220,0.022,0.058,0.155,9.064,0.247,0.053,9.919
2,16,9,1,3,9,544,720,0.221,0.022,0.058,0.155,0.893,0.165,0.053,1.666
2,16,9,2,3,9,544,720,0.221,0.023,0.058,0.155,1.789,0.173,0.053,2.569
2,16,9,4,3,9,544,720,0.222,0.022,0.057,0.155,3.574,0.192,0.053,4.373
2,16,9,5,3,9,544,720,0.224,0.022,0.058,0.155,4.488,0.203,0.053,5.301
2,16,9,20,3,9,544,720,0.222,0.023,0.058,0.155,18.027,0.350,0.054,18.989
2,16,9,50,3,9,544,720,0.221,0.023,0.058,0.155,44.915,0.648,0.053,46.172
