num_a100,num_h100,num_h200,num_gb200,ttff_s,tbf_s,cost,total_time,energy
25,228,0,0,7250.9,0.57,2113.64,7850.9,0.0
52,96,0,0,7252.7,0.57,974.61,7852.7,0.0
36,160,0,0,7250.13,0.57,1499.37,7850.13,0.0
25,228,0,0,7250.9,0.57,2113.64,7850.9,0.0
25,228,0,0,7250.9,0.57,2113.64,7850.9,0.0
32,176,0,0,7250.13,0.57,1621.31,7850.13,0.0
96,16,0,0,7267.47,0.57,365.4,7867.47,0.0
73,56,0,0,7254.26,0.57,679.13,7854.26,0.0
48,112,0,0,7251.64,0.57,1096.44,7851.64,0.0
30,188,0,0,7253.6,0.57,1762.7,7853.6,0.0
44,128,0,0,7251.04,0.57,1236.98,7851.04,0.0
67,64,0,0,7252.4,0.57,730.62,7852.4,0.0
96,24,0,0,7258.8,0.57,435.38,7858.8,0.0
25,228,0,0,7250.9,0.57,2113.64,7850.9,0.0
25,228,0,0,7250.9,0.57,2113.64,7850.9,0.0
25,228,0,0,7250.9,0.57,2113.64,7850.9,0.0
28,204,0,0,7253.02,0.57,1903.22,7853.02,0.0
25,228,0,0,7250.9,0.57,2113.64,7850.9,0.0
96,32,0,0,7258.8,0.57,505.76,7858.8,0.0
96,8,0,0,7267.47,0.57,294.94,7867.47,0.0
104,8,0,0,7267.47,0.57,313.65,7867.47,0.0
59,80,0,0,7251.19,0.57,852.46,7851.19,0.0
40,144,0,0,7250.13,0.57,1358.77,7850.13,0.0
63,72,0,0,7251.76,0.57,782.21,7851.76,0.0
50,104,0,0,7252.21,0.57,1044.87,7852.21,0.0
96,40,0,0,7258.8,0.57,576.14,7858.8,0.0
52,96,0,0,7252.7,0.57,974.61,7852.7,0.0
32,176,0,0,7250.13,0.57,1621.31,7850.13,0.0
81,48,0,0,7255.0,0.57,627.53,7855.0,0.0
104,0,0,0,15946.89,1.2,511.48,16546.89,0.0
104,24,0,0,7258.8,0.57,454.06,7858.8,0.0
25,228,0,0,7250.9,0.57,2113.64,7850.9,0.0
55,88,0,0,7250.71,0.57,904.05,7850.71,0.0
36,160,0,0,7250.13,0.57,1499.37,7850.13,0.0
25,228,0,0,7250.9,0.57,2113.64,7850.9,0.0
73,56,0,0,7254.26,0.57,679.13,7854.26,0.0
44,128,0,0,7251.04,0.57,1236.98,7851.04,0.0
25,228,0,0,7250.9,0.57,2113.64,7850.9,0.0
104,32,0,0,7258.8,0.57,524.44,7858.8,0.0
104,16,0,0,7267.47,0.57,384.11,7867.47,0.0
30,188,0,0,7253.6,0.57,1762.7,7853.6,0.0
63,72,0,0,7251.76,0.57,782.21,7851.76,0.0
50,104,0,0,7252.21,0.57,1044.87,7852.21,0.0
25,228,0,0,7250.9,0.57,2113.64,7850.9,0.0
28,204,0,0,7253.02,0.57,1903.22,7853.02,0.0
25,228,0,0,7250.9,0.57,2113.64,7850.9,0.0
25,228,0,0,7250.9,0.57,2113.64,7850.9,0.0
48,112,0,0,7251.64,0.57,1096.44,7851.64,0.0
25,228,0,0,7250.9,0.57,2113.64,7850.9,0.0
67,64,0,0,7252.4,0.57,730.62,7852.4,0.0
25,228,0,0,7250.9,0.57,2113.64,7850.9,0.0
59,80,0,0,7251.19,0.57,852.46,7851.19,0.0
112,0,0,0,15938.22,1.2,550.54,16538.22,0.0
25,228,0,0,7250.9,0.57,2113.64,7850.9,0.0
40,144,0,0,7250.13,0.57,1358.77,7850.13,0.0
25,228,0,0,7250.9,0.57,2113.64,7850.9,0.0
48,112,0,0,7251.64,0.57,1096.44,7851.64,0.0
97,40,0,0,7252.82,0.57,594.37,7852.82,0.0
81,48,0,0,7255.0,0.57,627.53,7855.0,0.0
55,88,0,0,7250.71,0.57,904.05,7850.71,0.0
36,160,0,0,7250.13,0.57,1499.37,7850.13,0.0
44,128,0,0,7251.04,0.57,1236.98,7851.04,0.0
30,188,0,0,7253.6,0.57,1762.7,7853.6,0.0
52,96,0,0,7252.7,0.57,974.61,7852.7,0.0
112,8,0,0,7267.47,0.57,332.36,7867.47,0.0
25,228,0,0,7250.9,0.57,2113.64,7850.9,0.0
73,56,0,0,7254.26,0.57,679.13,7854.26,0.0
40,144,0,0,7250.13,0.57,1358.77,7850.13,0.0
25,228,0,0,7250.9,0.57,2113.64,7850.9,0.0
25,228,0,0,7250.9,0.57,2113.64,7850.9,0.0
50,104,0,0,7252.21,0.57,1044.87,7852.21,0.0
112,16,0,0,7258.8,0.57,402.37,7858.8,0.0
25,228,0,0,7250.9,0.57,2113.64,7850.9,0.0
67,64,0,0,7252.4,0.57,730.62,7852.4,0.0
28,204,0,0,7253.02,0.57,1903.22,7853.02,0.0
112,32,0,0,7258.8,0.57,543.13,7858.8,0.0
25,228,0,0,7250.9,0.57,2113.64,7850.9,0.0
63,72,0,0,7251.76,0.57,782.21,7851.76,0.0
25,228,0,0,7250.9,0.57,2113.64,7850.9,0.0
25,228,0,0,7250.9,0.57,2113.64,7850.9,0.0
25,228,0,0,7250.9,0.57,2113.64,7850.9,0.0
25,228,0,0,7250.9,0.57,2113.64,7850.9,0.0
32,176,0,0,7250.13,0.57,1621.31,7850.13,0.0
32,176,0,0,7250.13,0.57,1621.31,7850.13,0.0
112,24,0,0,7258.8,0.57,472.75,7858.8,0.0
55,88,0,0,7250.71,0.57,904.05,7850.71,0.0
52,96,0,0,7252.7,0.57,974.61,7852.7,0.0
59,80,0,0,7251.19,0.57,852.46,7851.19,0.0
36,160,0,0,7250.13,0.57,1499.37,7850.13,0.0
97,40,0,0,7252.82,0.57,594.37,7852.82,0.0
128,0,0,0,15944.0,1.2,629.41,16544.0,0.0
81,48,0,0,7255.0,0.57,627.53,7855.0,0.0
44,128,0,0,7251.04,0.57,1236.98,7851.04,0.0
25,228,0,0,7250.9,0.57,2113.64,7850.9,0.0
30,188,0,0,7253.6,0.57,1762.7,7853.6,0.0
73,56,0,0,7254.26,0.57,679.13,7854.26,0.0
28,204,0,0,7253.02,0.57,1903.22,7853.02,0.0
40,144,0,0,7250.13,0.57,1358.77,7850.13,0.0
50,104,0,0,7252.21,0.57,1044.87,7852.21,0.0
25,228,0,0,7250.9,0.57,2113.64,7850.9,0.0
67,64,0,0,7252.4,0.57,730.62,7852.4,0.0
63,72,0,0,7251.76,0.57,782.21,7851.76,0.0
25,228,0,0,7250.9,0.57,2113.64,7850.9,0.0
48,112,0,0,7251.64,0.57,1096.44,7851.64,0.0
128,24,0,0,7258.8,0.57,510.12,7858.8,0.0
25,228,0,0,7250.9,0.57,2113.64,7850.9,0.0
128,16,0,0,7261.69,0.57,439.91,7861.69,0.0
25,228,0,0,7250.9,0.57,2113.64,7850.9,0.0
25,228,0,0,7250.9,0.57,2113.64,7850.9,0.0
25,228,0,0,7250.9,0.57,2113.64,7850.9,0.0
128,8,0,0,7267.47,0.57,369.77,7867.47,0.0
52,96,0,0,7252.7,0.57,974.61,7852.7,0.0
144,8,0,0,7264.58,0.57,407.04,7864.58,0.0
113,32,0,0,7256.27,0.57,561.64,7856.27,0.0
144,0,0,0,15941.11,1.2,707.96,16541.11,0.0
25,228,0,0,7250.9,0.57,2113.64,7850.9,0.0
48,112,0,0,7251.64,0.57,1096.44,7851.64,0.0
32,176,0,0,7250.13,0.57,1621.31,7850.13,0.0
25,228,0,0,7250.9,0.57,2113.64,7850.9,0.0
59,80,0,0,7251.19,0.57,852.46,7851.19,0.0
97,40,0,0,7252.82,0.57,594.37,7852.82,0.0
