num_a100,num_h100,num_h200,num_gb200,ttff_s,tbf_s,cost,total_time,energy
0,8,0,0,7298.84,0.57,70.74,7898.84,0.0
8,0,0,0,15142.42,1.14,37.43,15742.42,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
0,8,0,0,7917.56,0.62,76.28,8517.56,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
0,8,0,0,7917.56,0.62,76.28,8517.56,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
0,8,0,0,7917.56,0.62,76.28,8517.56,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
8,0,0,0,17428.16,1.31,42.87,18028.16,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
0,8,0,0,7917.56,0.62,76.28,8517.56,0.0
8,0,0,0,17428.16,1.31,42.87,18028.16,0.0
0,8,0,0,7917.56,0.62,76.28,8517.56,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
0,8,0,0,7917.56,0.62,76.28,8517.56,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
0,8,0,0,7917.56,0.62,76.28,8517.56,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
0,8,0,0,7917.56,0.62,76.28,8517.56,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
0,8,0,0,7917.56,0.62,76.28,8517.56,0.0
0,8,0,0,7917.56,0.62,76.28,8517.56,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
0,8,0,0,7917.56,0.62,76.28,8517.56,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
0,8,0,0,7917.56,0.62,76.28,8517.56,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
0,8,0,0,7917.56,0.62,76.28,8517.56,0.0
0,8,0,0,7917.56,0.62,76.28,8517.56,0.0
0,8,0,0,7917.56,0.62,76.28,8517.56,0.0
0,8,0,0,7917.56,0.62,76.28,8517.56,0.0
0,8,0,0,7917.56,0.62,76.28,8517.56,0.0
0,8,0,0,7917.56,0.62,76.28,8517.56,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
0,8,0,0,7917.56,0.62,76.28,8517.56,0.0
0,8,0,0,7917.56,0.62,76.28,8517.56,0.0
0,8,0,0,7917.56,0.62,76.28,8517.56,0.0
0,8,0,0,7917.56,0.62,76.28,8517.56,0.0
0,8,0,0,7917.56,0.62,76.28,8517.56,0.0
0,8,0,0,7917.56,0.62,76.28,8517.56,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
0,8,0,0,7917.56,0.62,76.28,8517.56,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
3,5,0,0,7954.12,0.62,96.95,8554.12,0.0
