num_a100,num_h100,num_h200,num_gb200,ttff_s,tbf_s,cost,total_time
0,3200,0,0,33.964569758360994,0.0011958222319620735,180.4410139083991,50.371250780880644
0,2560,0,0,42.71045074304795,0.0011926343535688777,169.2912199952158,59.07339407401295
16,768,0,0,59.216116536760985,0.0026043570347486825,82.08140029715021,94.94789505351291
32,108,0,0,60.70573684004082,0.020409016098073603,44.43333962611947,340.7174377056106
16,864,0,0,59.216116536760985,0.0025830157724389823,92.00054343943505,94.65509293462382
8,1152,0,0,62.350116536760986,0.0032292125629635993,137.7957773584275,106.65491290062157
24,384,0,0,51.72973684004083,0.005570144408273896,56.00247561912115,128.1521181215587
32,128,0,0,60.70573684004082,0.01722056274468939,45.37729985612899,296.97185769717925
8,960,0,0,62.350116536760986,0.0032371816999803116,114.98984174670247,106.76424946049086
16,832,0,0,59.216116536760985,0.002588293719031704,88.67757628889748,94.72750636187597
32,144,0,0,59.10573684004083,0.015405011361002367,46.17095264491588,270.4624927129933
32,160,0,0,59.10573684004083,0.013724435249306865,46.66607871228861,247.40498846053103
32,176,0,0,59.10573684004083,0.012379715910862697,47.28693002977764,228.95543913707704
16,896,0,0,59.216116536760985,0.002578820481557589,95.33329213796013,94.5975335437311
0,4096,0,0,30.687862228059057,0.0010439047869739801,206.38293412810356,45.010235905342064
40,0,0,0,1508.641359836287,0.14527560530346564,25.069402833609193,2108.641359836287
24,400,0,0,59.10573684004083,0.004779283925102731,56.71718564752778,124.67751229245029
8,1280,0,0,62.350116536760986,0.0032261426579386927,153.01778918662825,106.61279380367985
32,192,0,0,59.10573684004083,0.011250450790434732,47.91034242258965,213.46192168480536
16,960,0,0,59.216116536760985,0.002572572175989556,102.01814451294305,94.51180679133769
24,448,0,0,51.72973684004083,0.00469479458422043,59.07514508800206,116.14231853554513
0,2880,0,0,42.71045074304795,0.001175302028699365,189.68595691561364,58.83559457680324
40,8,0,0,874.4811424144848,0.09905401511237218,30.734740257439704,1474.4811424144848
16,1024,0,0,59.216116536760985,0.0025681415593140403,108.71941929344466,94.45101873054962
8,1408,0,0,62.04838361117485,0.002993209555329113,162.77310135745492,103.11521871029028
24,480,0,0,59.10573684004083,0.003814398345099238,60.67497447966206,111.43928213480237
40,16,0,0,594.8960054011989,0.07885611882860499,35.60790096095573,1194.8960054011989
32,240,0,0,59.10573684004083,0.008742374674255123,49.80804193884308,179.05111737082112
32,224,0,0,59.10573684004083,0.009462475529271354,49.17241586005449,188.9309011016438
40,24,0,0,467.41832942295946,0.07263899352447548,41.368390366969805,1067.4183294229595
24,512,0,0,59.10573684004083,0.003522812251203535,62.34549599011305,107.43872092655333
32,208,0,0,59.10573684004083,0.010293375868974037,48.55129535849664,200.33085376236463
40,32,0,0,278.6088784914655,0.05926811517669894,41.91940582491503,878.6088784914655
40,40,0,0,119.61793831915509,0.04767985423119527,40.77834983808546,719.6179383191551
24,576,0,0,58.68983469936804,0.003050862233945146,65.55037410837363,100.54766454909544
32,256,0,0,59.10573684004083,0.00810986516437766,50.445577995400186,170.37308689530232
40,48,0,0,63.83973684004082,0.04366283035824747,43.500562242353205,662.8937693551961
40,56,0,0,64.5043647707238,0.03613734190754803,41.78657739802446,560.3086957422828
16,1152,0,0,59.216116536760985,0.002562275672447866,122.14903112833082,94.37053876274571
24,624,0,0,58.68983469936804,0.002930501348278138,69.78783167987476,98.89631319774409
8,1536,0,0,62.04838361117485,0.002991234875310801,177.50171721422927,103.08812610043904
40,64,0,0,61.33973684004082,0.033362718275303724,43.36016787774944,519.0762315772079
32,288,0,0,58.405736840040824,0.00718228485682569,52.09234862867767,156.9466850756893
40,72,0,0,60.70573684004082,0.029659350264134323,43.25076616655594,467.6320224639637
24,672,0,0,58.68983469936804,0.0028906896707113585,74.68706364777229,98.35009698152788
32,304,0,0,51.029736840040826,0.0072756007632340264,52.771024807186464,150.85097931161167
8,1664,0,0,62.04838361117485,0.0029897389055999596,192.23481895040453,103.0676013960063
40,80,0,0,60.70573684004082,0.026981955673196154,43.71222533349496,430.898168676292
24,704,0,0,58.68983469936804,0.002876107486486317,78.051084501746,98.15002941396031
40,96,0,0,60.70573684004082,0.0225293685717759,44.13871969213896,369.8086736448061
40,108,0,0,60.70573684004082,0.019892768410360903,44.302957130113654,333.63451943019237
32,320,0,0,51.029736840040826,0.006858163186943315,53.366835098613706,145.1237357649031
40,112,0,0,60.70573684004082,0.01929555769701519,44.672172226954714,325.4407884430892
24,768,0,0,58.68983469936804,0.0028587477433612675,84.876522277261,97.91185373828463
32,352,0,0,51.029736840040826,0.0061498479867676,54.64370280284046,135.4056512184923
8,1792,0,0,62.04838361117485,0.00298856638879957,206.97095168617494,103.05151446550495
40,128,0,0,59.10573684004083,0.017019125764301164,45.40628128587163,292.6081423262528
16,1408,0,0,58.91438361117485,0.0023254910078530848,143.58055542304862,90.82012023891917
24,832,0,0,58.68983469936804,0.0028485633607279047,91.76022473896221,97.7721240085549
24,864,0,0,58.68983469936804,0.0028450914121028958,95.21622699233534,97.72448887341977
24,640,0,0,58.68983469936804,0.002913373068394756,71.38913375626102,98.6613131977441
