num_a100,num_h100,num_h200,ttff_s,tbf_s,total_time,total_energy_Ws
8,128,0,51.00329870690259,0.02159168407007917,347.2412041483888,6032389.618722504
8,160,0,50.94670923321838,0.01805559294287447,298.6694444094561,6032389.618722504
8,256,0,50.85668052508441,0.012802090440061378,226.50136136272653,6032389.618722502
8,512,0,49.580719610179244,0.00893704818549895,172.19702071522485,6104480.548159586
8,768,0,48.6888529220105,0.007948078205558767,157.73648590227677,6124343.947412049
8,1024,0,48.67674947575987,0.007555942501009751,152.34428058961365,6124343.947412049
8,1536,0,43.06437603829248,0.007596737414685406,147.29161336777625,10094913.088614702
16,0,0,5241.9415104535665,0.4175384676735966,5841.9415104535665,11294875.743703714
17,8,0,3173.206035380812,0.27072496306519106,3773.206035380812,6195159.080930095
16,16,0,1281.9333452936703,0.1331030596411606,1881.9333452936703,6196234.761180326
16,32,0,425.3814150909677,0.07069662431595003,1025.3814150909677,6136165.000302459
16,40,0,247.11882973991226,0.05800074636471711,847.1188297399123,6114618.827875292
16,64,0,50.09605816109362,0.03791313137365178,570.264220607596,6078721.659861653
16,80,0,49.987108058335465,0.03135797108666078,480.2184713673214,6067780.021594878
16,96,0,49.94220482935157,0.026678762407638463,415.9748250621513,6057785.337460343
16,108,0,49.906562125084406,0.02411011568464703,380.6973493184417,6054793.44087076
16,128,0,47.368605289974695,0.02101005717480696,335.62658972832617,6047173.058547218
16,160,0,46.706709233218376,0.017461715391854066,286.2814444094561,6029136.718722504
16,256,0,46.616680525084405,0.012208212889040972,214.11336136272655,6029136.718722502
16,512,0,45.34071961017924,0.008343170634478545,159.80902071522488,6101227.648159587
16,768,0,44.448852922010495,0.007354200654538355,145.34848590227674,6121091.04741205
16,1024,0,44.43674947575987,0.00696206494998934,139.9562805896136,6121091.04741205
16,1536,0,38.82437603829248,0.007002859863664999,134.90361336777627,10091660.188614702
32,0,0,2020.341137191419,0.18313777070192483,2620.341137191419,11294875.743703714
33,8,0,2939.592878804312,0.25393542778998934,3539.592878804312,6238042.259256302
32,16,0,1190.864162357784,0.12679368845381672,1790.864162357784,6240804.664962291
32,32,0,371.50910739866015,0.06716154138645716,971.5091073986601,6190476.7433771575
32,40,0,202.79638321584798,0.0548678272879955,802.796383215848,6174778.986058074
32,64,0,47.44490199908366,0.036023679348527245,541.6897826608774,6140765.897994449
32,80,0,45.216165373569254,0.03052526915973617,464.0228582451495,6093094.633056838
32,96,0,45.07088758618247,0.024585015642841056,382.37730220596177,6055911.687460344
32,108,0,45.03524488191531,0.022016368919849625,347.09982646225217,6052919.790870761
32,128,0,44.9909839328693,0.018837508985805825,303.4416072181252,6049224.552335994
32,160,0,44.94240727018511,0.015401577996101389,256.25205737669614,6045159.172421686
32,256,0,44.86107867371881,0.010256826889134223,185.58474359264034,6038352.783833766
32,512,0,43.040742149748944,0.008343452379099782,157.51290879099795,6103581.186501214
32,768,0,42.14901516393966,0.007356228678652945,143.07647263505805,6122101.924667543
32,1024,0,42.136889278976945,0.006963812490202861,137.6803966445602,6121290.072614369
32,1536,0,36.524519757471275,0.007004656353399972,132.6284049261189,10091931.252508419
40,0,0,1463.4120672518561,0.1426336516089943,2063.412067251856,11294875.743703714
41,8,0,2894.2843022106613,0.2506521874970104,3494.2843022106613,6252211.689143821
40,16,0,1169.3267430029452,0.1253118583024013,1769.3267430029452,6247111.266811882
40,32,0,357.45954987653624,0.06614345750804239,957.4595498765362,6208748.14325624
40,40,0,191.05052080308633,0.05419783725808524,791.0505208030863,6190039.186397297
40,64,0,47.39698492244144,0.035424715890499454,533.424086940094,6162551.206340929
40,80,0,45.168519184718285,0.029929691799099083,455.80389066835767,6120217.041634049
40,96,0,44.37088758618248,0.024585015642841056,381.6773022059618,6055719.787460344
40,108,0,44.335244881915315,0.022016368919849625,346.3998264622522,6052727.89087076
40,128,0,44.2909839328693,0.01883750898580583,302.7416072181253,6049032.652335994
40,160,0,44.24240727018511,0.015401577996101389,255.55205737669615,6044967.272421687
40,256,0,44.16107867371881,0.010256826889134223,184.88474359264035,6038160.883833766
40,512,0,42.88883142884673,0.006438205509985299,131.22101102584503,6104330.56544718
40,768,0,41.99738751431604,0.005454520200520801,116.83340466546144,6122539.328571535
40,1024,0,41.985409084186315,0.005063947197483135,111.46276463365493,6121536.853997049
40,1536,0,36.37302720216942,0.0051046365542899525,106.40864072702756,10092195.009113016
64,0,0,665.9918071278196,0.0845916634625035,1265.9918071278196,11294875.743703714
65,8,0,2837.1397914312247,0.24687998840178355,3437.1397914312247,6267523.933892159
64,16,0,1138.4076462287517,0.12325250346369161,1738.4076462287517,6262751.310326106
64,32,0,333.7073769911366,0.06464723675769547,933.7073769911366,6230861.5766441235
64,40,0,169.83377624031448,0.05270418377749397,769.8337762403145,6218960.405085327
64,64,0,46.700929119273724,0.034278099983556104,516.9964608936634,6194987.826137443
64,80,0,45.08686220557733,0.02890897955983714,441.7180617665429,6169788.371295436
64,96,0,44.197953593989226,0.022416068902897664,351.74641894174516,6055719.787460344
64,108,0,44.162310889722065,0.019847422179906232,316.46894319803556,6052727.89087076
64,128,0,44.11804994067605,0.016668562245862436,272.8107239539087,6049032.652335994
64,160,0,44.06947327799186,0.013232631256157994,225.62117411247954,6044967.272421687
64,256,0,43.98814468152556,0.008087880149190829,154.95386032842373,6038160.883833766
64,512,0,42.71589743665348,0.004269258770041907,101.29012776162844,6104330.56544718
64,768,0,41.82445352212278,0.0032855734605774095,86.90252140124484,6122539.328571535
64,1024,0,41.81247509199306,0.0028950004575397426,81.53188136943832,6121536.853997049
64,1536,0,36.20009320997617,0.002935689814346559,76.47775746281096,10092195.009113016
80,0,0,410.97616168880086,0.06603049502047696,1010.9761616888009,11294875.743703714
81,8,0,2809.6040055799576,0.2450562701572955,3409.6040055799576,6268245.590442727
81,16,0,929.8813845909672,0.10809991879621463,1529.8813845909672,6262958.551551523
80,32,0,324.704092473287,0.06399482483611217,924.704092473287,6242570.316324483
80,40,0,161.76318109708586,0.0521193580424774,761.7631810970859,6232454.979945243
80,64,0,45.07241870690259,0.03392171982891693,510.4784147596428,6207093.031904529
80,80,0,45.05492986479732,0.028509825300087045,436.2097329819916,6189232.325586327
80,96,0,44.159043445745745,0.021928055886410402,345.01197020729643,6055719.787460344
80,108,0,44.123400741478584,0.01935940916341897,309.7344944635868,6052727.89087076
80,128,0,44.07913979243257,0.016180549229375174,266.07627521945994,6049032.652335994
80,160,0,44.03056312974838,0.01274461823967073,218.8867253780308,6044967.272421687
80,256,0,43.94923453328208,0.007599867132703565,148.219411593975,6038160.883833766
80,512,0,42.67698728841,0.0037812457535546435,94.5556790271797,6104330.56544718
80,768,0,41.7855433738793,0.0027975604440901463,80.1680726667961,6122539.328571535
80,1024,0,41.77356494374958,0.002406987441052479,74.79743263498959,6121536.853997049
80,1536,0,36.161183061732686,0.0024476767978592958,69.74330872836222,10092195.009113016
96,0,0,240.64073281604715,0.053811232864537886,840.6407328160471,11291102.743703716
97,8,0,2795.5509044138057,0.24408172127066222,3395.5509044138057,6271214.75217773
97,16,0,889.7227019769336,0.10517353070749569,1489.7227019769336,6263789.045630024
96,32,0,318.4804177434877,0.06365977594264846,918.4804177434877,6247932.638961535
96,40,0,155.94064378949895,0.05181337707815951,755.940643789499,6238864.594736782
96,64,0,45.044712590579884,0.033575393374883154,505.69910969397677,6219523.970581623
96,80,0,45.032089751409224,0.028224323882735776,432.2698134225441,6203139.922394735
96,96,0,44.14391172142883,0.021738273046665355,342.3930179216775,6055719.787460344
96,108,0,44.10826901716167,0.019169626323673923,307.1155421779679,6052727.89087076
96,128,0,44.064008068115655,0.015990766389630127,263.457322933841,6049032.652335994
96,160,0,44.015431405431464,0.012554835399925685,216.26777309241186,6044967.272421687
96,256,0,43.934102808965164,0.007410084292958519,145.60045930835605,6038160.883833766
96,512,0,42.66185556409309,0.003591462913809597,91.93672674156076,6104330.56544718
96,768,0,41.77041164956239,0.0026077776043451,77.54912038117716,6122539.328571535
96,1024,0,41.75843321943267,0.0022172046013074326,72.17848034937064,6121536.853997049
96,1536,0,36.14605133741578,0.0022578939581142494,67.12435644274328,10092195.009113016
108,0,0,146.99614560801797,0.046999194202239775,746.996145608018,11291102.743703714
109,8,0,2788.330651249249,0.24355851451960736,3388.330651249249,6273897.58466633
109,16,0,882.9043097183796,0.1046794443119483,1482.9043097183796,6267589.31492551
108,32,0,314.94673477508593,0.06340371195943094,914.9467347750859,6252528.181167039
108,40,0,152.67707099865345,0.05157688629621418,752.6770709986534,6244321.506718522
108,64,0,45.0290600514404,0.03337973663563962,502.99904669241596,6226546.815354142
108,80,0,45.01886394558068,0.02805900130987897,429.98836191712013,6211193.261351691
108,96,0,44.133103346916755,0.021602713875418893,340.52233771766396,6055719.787460344
108,108,0,44.097460642649594,0.01903406715242746,305.24486197395436,6052727.89087076
108,128,0,44.05319969360358,0.015855207218383665,261.5866427298275,6049032.652335994
108,160,0,44.00462303091939,0.012419276228679223,214.39709288839833,6044967.272421687
108,256,0,43.92329443445309,0.007274525121712058,143.72977910434253,6038160.883833766
108,512,0,42.65104718958101,0.0034559037425631353,90.06604653754722,6104330.56544718
108,768,0,41.75960327505032,0.0024722184330986372,75.67844017716362,6122539.328571535
108,1024,0,41.747624844920594,0.0020816454300609704,70.3078001453571,6121536.853997049
108,1536,0,36.135242962903696,0.0021223347868677875,65.25367623872974,10092195.009113016
128,0,0,102.00314838623545,0.03858495726401233,631.3887620484846,11291102.743703714
129,8,0,2774.3834316047933,0.24254103866945695,3374.3834316047933,6273093.243996125
129,16,0,874.9865212884106,0.10422163355615344,1474.9865212884106,6270459.8198600095
128,32,0,310.58110739866015,0.06308736214954501,910.5811073986602,6258205.66413347
128,40,0,148.6007633063458,0.051281501680829567,748.6007633063458,6251137.365813133
128,64,0,45.009039479434776,0.03312947948556929,499.5454980214454,6235529.471024232
128,80,0,45.001595608033924,0.027843147090544494,427.0095736903044,6221708.142432663
128,96,0,44.12165918566867,0.02145918063527558,338.5416175016496,6055719.787460344
128,108,0,44.08601648140151,0.01889053391228415,303.26414175794,6052727.89087076
128,128,0,44.041755532355495,0.015711673978240352,259.60592251381314,6049032.652335994
128,160,0,43.993178869671304,0.01227574298853591,212.416372672384,6044967.272421687
128,256,0,43.911850273205005,0.007130991881568746,141.7490588883282,6038160.883833766
128,512,0,42.63960302833293,0.0033123705024198234,88.0853263215329,6104330.56544718
128,768,0,41.74815911380223,0.002328685192955325,73.69771996114929,6122539.328571535
128,1024,0,41.73618068367251,0.0019381121899176579,68.32707992934277,6121536.853997049
128,1536,0,36.12379880165562,0.001978801546724475,63.27295602271541,10092195.009113016
160,0,0,96.72268830546503,0.02986966267123034,506.5344601547453,11289112.993703714
161,8,0,2739.2301395463023,0.2399788453707331,3339.2301395463023,6273093.243996125
161,16,0,845.0985166141984,0.10192504079252228,1445.0985166141984,6269067.70131015
160,32,0,305.9764842830822,0.06275369380783646,905.9764842830822,6264193.960213592
160,40,0,144.24720674525975,0.050966026567707386,744.2472067452597,6258416.803559399
160,64,0,44.98706220814123,0.0328547635944,495.75441872330924,6245391.819851875
160,80,0,44.98216600629862,0.027600277068853228,423.65796739096487,6233539.041101637
160,96,0,44.1077271632797,0.02128444451684024,336.1303059343278,6055719.787460344
160,108,0,44.07208445901254,0.01871579779384881,300.8528301906182,6052727.89087076
160,128,0,44.027823509966524,0.015536937859805013,257.1946109464913,6049032.652335994
160,160,0,43.97924684728233,0.012101006870100572,210.00506110506217,6044967.272421687
160,256,0,43.89791825081603,0.006956255763133406,139.33774732100636,6038160.883833766
160,512,0,42.62567100594396,0.003137634383984484,85.67401475421107,6104330.56544718
160,768,0,41.73422709141326,0.002153949074519986,71.28640839382747,6122539.328571535
160,1024,0,41.72224866128354,0.001763376071482319,65.91576836202096,6121536.853997049
160,1536,0,36.109866779266646,0.0018040654282891356,60.86164445539359,10092195.009113016
256,0,0,93.93718896623975,0.01635671006251553,318.35125102395284,11288913.493703714
257,8,0,2698.9336654574768,0.2371646445533756,3298.9336654574768,6277931.594500282
257,16,0,808.175507079289,0.09935445788764871,1408.175507079289,6273667.566709207
256,32,0,298.9116505296506,0.06229247397063128,898.9116505296506,6272279.504004238
256,40,0,137.43599697833406,0.05052318528024901,737.4359969783341,6268443.255021822
256,64,0,44.255107336728486,0.03245532770174055,489.54220340460876,6259535.374530778
256,80,0,44.253007517221604,0.02723579595539051,417.9281280251794,6251102.0665144315
256,96,0,43.923313341422364,0.018978928321011654,304.3142099057023,6179941.575197809
256,108,0,43.9152779932234,0.016755373548872608,273.79900308375557,6171817.601636631
256,128,0,43.90338502770615,0.013981113408938492,235.72426099834226,6160269.731172277
256,160,0,43.888177636634246,0.010962298314387595,194.29091051003206,6145115.549001445
256,256,0,43.85470147424479,0.006415702633380912,131.8781416042309,6111496.116788664
256,512,0,42.610615794749506,0.0029491008214420013,83.07227906493377,6140814.162360749
256,768,0,41.72355571535062,0.002020213451125086,69.4408842647868,6145224.524954595
256,1024,0,41.713237054333995,0.001650387562001048,64.35655440498837,6134861.7025814885
256,1536,0,36.10074133409161,0.0016896539409893367,59.28279340446531,10106384.685318539
512,0,0,91.48155739524447,0.005545561902228663,167.56666669382173,11287239.343703713
513,8,0,2668.048149860427,0.23496957288938874,3268.048149860427,6282170.795595338
513,16,0,779.0378971731609,0.09728665517170326,1379.037897173161,6279951.593437358
512,32,0,293.1969181046338,0.061878362925340206,893.1969181046338,6279711.493316002
512,40,0,131.8544204390514,0.050118723212185044,731.8544204390514,6277776.024304506
512,64,0,44.22474577905975,0.032075808230881415,484.3048347067528,6273157.733475825
512,80,0,44.22424122783228,0.026876217338023933,412.96594310552064,6268618.177214176
512,96,0,43.81508148624734,0.01762603013132376,285.6442148880093,6256250.971640414
512,108,0,43.814417554431664,0.01549461806397595,256.4005773921817,6252626.855536789
512,128,0,43.813229199834964,0.012854165560548638,220.17238069056228,6246949.01124242
512,160,0,43.811573062231155,0.010004741134348915,181.07662142549827,6238376.43533221
512,256,0,43.80675757981329,0.005816403952987194,123.6078198147976,6212906.353379528
512,512,0,42.59450188368321,0.0027476769331132704,80.29262940599727,6228082.122961565
512,768,0,41.71629524824452,0.0019294576122988402,68.18845368898461,6213387.224412832
512,1024,0,41.71040917095503,0.0016150390197640575,63.8687445221179,6182254.5448733885
512,1536,0,36.09757241058817,0.0016500423971963231,58.73615410012172,10156043.419773186
768,0,0,87.9303054212523,0.002957451167667646,128.5065354416524,11417731.754044635
769,8,0,2657.4754460866666,0.23420066045145888,3257.4754460866666,6283659.430842058
769,16,0,768.816161458564,0.09654340212716116,1368.816161458564,6282288.268029989
768,32,0,291.3633097033977,0.06174549275133759,891.3633097033977,6282096.094558274
768,40,0,130.04419887714437,0.04998754773668454,730.0441988771444,6280802.835827902
768,64,0,44.21464566211145,0.031949556769027644,482.56256453317076,6277689.365876174
768,80,0,44.21443299590542,0.026753614438938145,411.2740230981368,6274590.517750507
768,96,0,43.797073426005504,0.01740092937830089,282.5378244962937,6268947.64219026
768,108,0,43.79685164028222,0.015275044137107903,253.37045720140264,6266700.643371699
768,128,0,43.79641021639936,0.01264392826760358,217.27110604792048,6263119.428731047
768,160,0,43.79580109670357,0.009807591565254155,178.35595737199057,6257566.838656017
768,256,0,43.79396758562712,0.005656529025660083,121.40154581768347,6239954.838091905
768,512,0,42.58760082758254,0.0026614137318549383,79.10219722863229,6265435.703685952
768,768,0,41.712313561542,0.0018796865285172415,67.50161273279855,6250720.263252258
768,1024,0,41.70849932364337,0.0015911659283682684,63.539295860856015,6214201.583275887
768,1536,0,36.095477649597115,0.001623857884808124,58.374807829164574,10188821.674278451
1024,0,0,86.72033805770637,0.0022991442469669416,118.26459712609281,11517186.521741997
1025,8,0,2653.8365088939363,0.2339369693505364,3253.8365088939363,6285011.552256935
1025,16,0,765.3772761492858,0.0962942075395323,1365.3772761492858,6284204.95010928
1024,32,0,290.4603312564311,0.061680059530542904,890.4603312564311,6283270.414835674
1024,40,0,129.14924333212832,0.04992269588559642,729.1492433321283,6282299.261355907
1024,64,0,44.20960512199693,0.031886550017596174,481.69307136341644,6279950.911461748
1024,80,0,44.20949227306098,0.026691855403382665,410.4217484074711,6277598.978352036
1024,96,0,43.789652985362075,0.017308173870258042,281.25779848530243,6274179.459994014
1024,108,0,43.78954505930269,0.015183711874863797,252.110071982434,6272554.66665962
1024,128,0,43.78930929939032,0.01255516680499052,216.04619786386024,6269946.523426037
1024,160,0,43.78899532758335,0.009722519451251375,177.18196219875222,6265856.86106066
1024,256,0,43.788034561543064,0.0055823662246093685,120.3780991631836,6252504.160642138
1024,512,0,42.58376704555536,0.002613491456515245,78.44086982894453,6286199.8632122865
1024,768,0,41.70980241035942,0.0018482971387351098,67.06843915380513,6274311.069631349
1024,1024,0,41.70712650386137,0.0015740056810932734,63.30248444846108,6237225.51920894
1024,1536,0,36.0939921128479,0.0016052886754429228,58.1185527399248,10212106.296641007
1536,0,0,64.72569993450679,0.0020168323208350604,92.39663937636382,16346952.807643246
1537,8,0,2649.580996033727,0.2336270678885305,3249.580996033727,6285246.450996249
1537,16,0,761.2150851264068,0.09599112145914754,1361.2150851264068,6284575.103915362
1536,32,0,289.56549096030403,0.06161521603082356,889.565490960304,6284434.151476682
1536,40,0,128.26006695007038,0.04985826281443279,728.2600669500704,6283786.02373692
1536,64,0,44.20456585137638,0.03182355913483922,480.8237971813705,6282211.887461841
1536,80,0,44.20452189557526,0.02662972568481119,409.5643582911848,6280625.4959915215
1536,96,0,43.783060674019914,0.01722576997848099,280.1206247787791,6278827.401201977
1536,108,0,43.783020049111066,0.015102149247468465,250.9845077243784,6277782.496437013
1536,128,0,43.7829148051538,0.012475235627034082,214.94314760806142,6276094.436100365
1536,160,0,43.7827830278753,0.0096448657049007,176.11034049911288,6273420.453171413
1536,256,0,43.7823855224916,0.005511753236466051,119.40363992680581,6264452.808102746
1536,512,0,42.57964087032617,0.002561914266150357,77.72910460190907,6308547.654527811
1536,768,0,41.70680819058122,0.0018108693915075266,66.55193624206449,6302419.777023304
1536,1024,0,41.70528055651976,0.0015509313393231253,62.98405853203304,6268156.6031773565
1536,1536,0,36.09202361876727,0.0015806824994351436,57.77898751101744,10242951.33486347
2048,0,0,63.94382862752393,0.0015017766724952544,84.54820457415882,16336881.310531456
2049,8,0,2647.545979012605,0.2334793130972173,3247.545979012605,6285747.7632307
2049,16,0,759.1140643316003,0.09583853085604264,1359.1140643316003,6285294.040693423
2048,32,0,289.12125544838966,0.061583025051699325,889.1212554483897,6285011.878189135
2048,40,0,127.81779498055391,0.04982621412098958,727.8177949805539,6284525.532050145
2048,64,0,44.202047641467935,0.031792081510983686,480.38940597216407,6283341.735925022
2048,80,0,44.20202644516717,0.026598532554710088,409.1338930957896,6282145.003252338
2048,96,0,43.78003264371198,0.017187919599631823,279.5982895506606,6280962.328713241
2048,108,0,43.780012189261996,0.015064550999355088,250.46565190041377,6280192.389881374
2048,128,0,43.779950051440494,0.012438176205617777,214.43172759251638,6278944.864336926
2048,160,0,43.77987598945533,0.00960852772465108,175.60887637166815,6276959.362195791
2048,256,0,43.779660947755545,0.005477696052265387,118.93365078483666,6270215.732151347
2048,512,0,42.57745726952624,0.0025346192561511833,77.35243346392048,6320374.262047556
2048,768,0,41.70508504744623,0.001789330102320179,66.25469405127909,6318595.911753335
2048,1024,0,41.704097443154396,0.0015361424222560865,62.7799714765079,6287981.841565521
2048,1536,0,36.090778549609716,0.0015651191349656565,57.56421308133852,10262463.369996836
0,0,8,7546.716993419808,0.5898397135984912,8146.716993419808,6958267.467130606
0,0,16,2065.2256826275943,0.1906079854066389,2665.2256826275943,6939119.519814847
0,0,32,592.4773631993189,0.0835061659765199,1192.477363199319,6939119.519814847
0,0,40,333.4761707882717,0.0646390080468285,933.4761707882717,6939119.519814848
0,0,64,46.07708757794428,0.038305716240429125,571.6315143966319,6939119.519814847
0,0,80,45.89955189323997,0.029922926333574643,456.44210118988406,6939119.519814848
0,0,96,44.929467674587194,0.02445684156991738,380.4773340138537,6937268.055087575
0,0,108,44.868505819715466,0.02137288554895388,338.1044955513627,6937268.055087576
0,0,128,44.791660218035354,0.017562145897214027,285.7443019278118,6937268.055087575
0,0,160,42.29508793123876,0.013618688680843536,229.14349663241208,6936016.908582524
0,0,256,40.83551109285481,0.0075053450291817396,143.80884489322827,6935794.686360301
0,0,512,39.877570751240356,0.002646363288248087,76.18567506600411,6935155.591734039
0,0,768,38.303460939401226,0.0014378174113544278,58.030315823183976,7017735.569223995
0,0,1024,37.45920445259545,0.0010569136251707006,51.96005938993746,7040707.131655288
0,0,1536,32.645091472185335,0.0009619849988801904,45.84352565682155,11477970.099018626
9,0,8,3361.0962628331163,0.2844797516438269,3961.0962628331163,6987972.534785099
8,0,16,1342.3597818199128,0.13743748030174605,1942.3597818199128,6996448.56620075
8,0,32,462.8656844177701,0.07357908822537627,1062.8656844177701,6955365.345590851
8,0,40,271.2706848969789,0.0596167876314082,871.2706848969789,6945767.782262912
8,0,64,53.00225514578258,0.03854344985838683,581.8183872028499,6942295.527911649
8,0,80,48.78777964669002,0.030962310663115167,473.5906819446301,6935532.993876527
8,0,96,48.72990404860389,0.026355738610514417,410.33063778486166,6935532.993876526
8,0,108,48.68591859405844,0.023805836692063043,375.30199800916336,6935532.993876526
8,0,128,48.63215859405844,0.02065828074794705,332.0637704558919,6935532.993876527
8,0,160,48.57012782482767,0.017293042826741923,285.83067540772686,6935532.993876527
8,0,256,48.483716803013664,0.012271091378877212,216.843090521209,6935532.993876526
8,0,512,47.26882433792882,0.008589570307295706,165.1177289540259,7018297.615810927
8,0,768,46.420902165098994,0.007622615345049816,151.00318469918247,7041269.178242221
8,0,1024,46.40879871884837,0.0072446468538193975,145.8053535532505,7041269.17824222
8,0,1536,41.12204413297762,0.0072828280517024035,141.0424450023346,11578502.336886961
17,0,8,2986.27118370745,0.25727115064223316,3586.27118370745,7040435.352604
16,0,16,1190.9689998656015,0.1266441959580372,1790.9689998656015,7035841.170714978
16,0,32,400.33634039560536,0.06904796072679488,1000.3363403956054,6996333.916054171
16,0,40,206.73886671516073,0.05523042399504456,806.7388667151607,6987842.280207209
16,0,64,47.72491804824947,0.03617877695554955,544.0977378783894,6964268.021091898
16,0,80,47.61596794549131,0.029916705214457967,458.07316348785463,6957307.607694756
16,0,96,47.571064716507415,0.02547228777563501,397.05085299821974,6950949.589667285
16,0,108,47.535422012240254,0.023026670235662298,363.46133764552695,6949046.32467193
16,0,128,44.997465177130536,0.02007665385267483,320.4491560358292,6944126.104841496
16,0,160,44.33012782482767,0.016699165275721517,273.4426754077269,6932280.093876528
16,0,256,44.24371680301366,0.011677213827856804,204.455090521209,6932280.093876527
16,0,512,43.02882433792882,0.007995692756275296,152.7297289540259,7015044.715810927
16,0,768,42.180902165099,0.0070287377940294075,138.61518469918246,7038016.27824222
16,0,1024,42.16879871884837,0.00665076930279899,133.4173535532505,7038016.27824222
16,0,1536,36.88204413297762,0.006688950500681997,128.65444500233463,11575249.43688696
33,0,8,2749.9244096441907,0.240283815909325,3349.9244096441907,7064538.387266813
32,0,16,1096.0589705400882,0.12005651267357972,1696.0589705400882,7068114.134345998
32,0,32,351.92872451769335,0.06590886995776546,951.9287245176934,7030109.540354695
32,0,40,162.41642019109668,0.05209750491832297,762.4164201910967,7025373.925331255
32,0,64,45.0737618862395,0.03428932493042501,515.5232999316706,7003664.250563534
32,0,80,42.8450252607251,0.029084003287533352,441.8775503656827,6972729.497422064
32,0,96,42.707279100826376,0.023473003057769525,364.75688105342425,6949075.9396672845
32,0,108,42.671636396559215,0.021027385517796815,331.1673657007315,6947172.674671929
32,0,128,42.6273754475132,0.017998567710605626,289.5677244370224,6944821.985755341
32,0,160,42.5739749154234,0.014741207753662647,244.82334529567493,6941979.019345621
32,0,256,42.49576400587378,0.009821757709102737,177.25027977476333,6937815.184641701
32,0,512,40.72884921385553,0.007996003705359297,150.4340200513851,7016211.619302094
32,0,768,39.88106440702817,0.007030765818143993,136.34317143196375,7038352.731007871
32,0,1024,39.868938522065456,0.006652516843012508,131.14146960819707,7037836.279470208
32,0,1536,34.58218785215641,0.0066907469904169715,126.37923656067726,11575115.26480566
41,0,8,2704.1591713196844,0.23696749429160713,3304.1591713196844,7075355.952956859
40,0,16,1074.5215511852496,0.1185746825221643,1674.5215511852496,7071387.379964777
40,0,32,339.1680046155441,0.06498418010978363,939.1680046155441,7042174.586302012
40,0,40,150.6705577783349,0.051427514888412705,750.6705577783349,7035008.958582431
40,0,64,45.02584480959728,0.03369036147239723,507.2576042108873,7017522.755878607
40,0,80,42.79737907187413,0.02848842592689626,433.65858278889084,6989983.145497493
40,0,96,42.00727910082638,0.023473003057769525,364.05688105342426,6948884.039667285
40,0,108,41.97163639655922,0.021027385517796815,330.46736570073153,6946980.77467193
40,0,128,41.92737544751321,0.017998567710605626,288.8677244370224,6944630.085755342
40,0,160,41.8739749154234,0.014741207753662645,244.1233452956749,6941787.119345621
40,0,256,41.795764005873785,0.009821757709102735,176.5502797747633,6937623.284641702
40,0,512,40.58447862205533,0.006185325153351216,125.44713972603401,7016682.8643998625
40,0,768,39.73696838489259,0.005223519386943776,111.4036543737612,7038630.9811125705
40,0,1024,39.72498995476287,0.0048471135972247064,106.22738850868585,7037993.266970645
40,0,1536,34.43822692434261,0.004885189238238874,101.46302327297995,11575283.050923193
65,0,8,2625.0588986592015,0.2315928517285253,3225.0588986592015,7083159.158356238
64,0,16,1043.602454411056,0.11651532768345463,1643.602454411056,7081264.046640457
64,0,32,316.69848279801784,0.06358090508899275,916.6984827980178,7056704.874822892
64,0,40,129.45381321556306,0.049933861407821425,729.4538132155631,7053034.527302351
64,0,64,44.32978900642957,0.03254374556545388,490.82997816445675,7037784.611740841
