num_a100,num_h100,num_h200,num_gb200,ttff_s,tbf_s,total_time,total_energy_Ws
640,32,0,0,59.77036477072381,0.01161795365365186,219.16868889882733,25167978.934072513
624,240,0,0,154.23614830786155,0.0029354110299657336,194.50998763899142,16744024.091791727
624,256,0,0,101.24908157630627,0.0027263598694252365,138.6547389848205,13614057.497903254
640,16,0,0,59.77036477072381,0.012469572513064589,230.85289964996997,26830246.781775758
624,208,0,0,154.23614830786155,0.0032588095987611744,198.94701600286487,16502835.645909956
624,192,0,0,153.29017481142935,0.0031744030034171083,196.84298401831208,16151021.87591254
576,624,0,0,62.585257837855686,0.0028223914795750316,101.30846893762512,13930191.862210557
448,3200,0,0,62.585257837855686,0.002792751549409948,100.90180909576017,33844281.14397326
576,512,0,0,63.53123133428789,0.0031585153538246148,106.8660619887616,13407037.876307454
576,960,0,0,62.585257837855686,0.002805677100323164,101.0791476542895,16624583.600858983
624,320,0,0,102.19505507273847,0.002595776780650282,137.80911250326034,14240493.381076284
624,640,0,0,62.585257837855686,0.0028190167859897825,101.2621681416355,14371596.475125361
624,448,0,0,74.14321350137453,0.0038341235191585257,126.74738818422951,14684927.407598771
624,160,0,0,154.23614830786155,0.003902888534063941,207.78377899521882,16215719.42344685
624,384,0,0,74.14321350137453,0.00408456685770612,130.1834707891025,14280812.878717573
624,768,0,0,62.585257837855686,0.002811362612596121,101.15715288267447,15396521.968078343
624,304,0,0,102.19505507273847,0.0026014379853096987,137.88678423118753,14071360.399539968
640,24,0,0,264.54592852417454,0.051604211386028644,864.5459285241745,42848753.2687856
576,896,0,0,62.585257837855686,0.0028074469081916056,101.10342941824452,16109981.353154542
624,288,0,0,100.84133437956824,0.0027157739256184117,138.10175263905285,13919049.698145516
576,832,0,0,62.585257837855686,0.0028096292924886966,101.1333717308006,15595783.12858411
400,4096,0,0,62.585257837855686,0.002791814931817194,100.88895870238758,40757411.62855362
512,2048,0,0,62.585257837855686,0.0027953461302442075,100.93740674480621,24972365.83321473
624,352,0,0,74.14321350137453,0.004255782287042039,132.5325464795913,14108863.742786625
624,176,0,0,153.29017481142935,0.003597258448945061,202.6445607309556,16201977.418476287
624,832,0,0,62.585257837855686,0.002808824209798462,101.12232599629058,15910289.003580207
448,3584,0,0,62.585257837855686,0.002792279586928173,100.89533377051022,36941884.0263659
640,96,0,0,59.77036477072381,0.014862546180578237,263.6844983682572,19104807.507106055
512,3200,0,0,62.585257837855686,0.0027927115339346407,100.90126008343896,34263942.22271965
512,2304,0,0,62.585257837855686,0.002794497107513218,100.92575815293704,27036913.65666819
624,960,0,0,62.585257837855686,0.0028051444166299145,101.07183923401811,16939237.16460886
512,1536,0,0,62.585257837855686,0.0027981091011247826,100.9753147052877,20844265.33887311
624,1536,0,0,62.585257837855686,0.0027977328691569346,100.97015280268883,21578760.47930617
640,288,0,0,100.84133437956824,0.0027055487914949333,137.96146379887873,14053954.709924731
624,624,0,0,62.585257837855686,0.002820352628354214,101.2804958988755,14243864.19060523
640,72,0,0,81.27324000494231,0.017937249434525102,327.3723022466267,21145809.72561424
384,4096,0,0,62.585257837855686,0.002791820457464872,100.88903451427373,40652500.25370216
624,576,0,0,62.585257837855686,0.0028251815585275462,101.34674882085362,13861499.362546276
640,80,0,0,153.99017481142934,0.01262183213660313,327.1617117256243,20948585.899029076
576,1024,0,0,62.585257837855686,0.0028042132100995552,101.05906308042158,17139485.46221053
640,112,0,0,153.99017481142934,0.00964985094664624,286.38612979941576,19646215.291473247
624,704,0,0,62.585257837855686,0.002814634409538275,101.20204193672082,14883497.15634981
576,1408,0,0,62.585257837855686,0.0027989305470960744,100.98658494401383,20232326.247084104
640,40,0,0,82.21921350137453,0.033345681839647326,539.7219683413358,29699547.313282527
672,16,0,0,59.77036477072381,0.01220528307623547,227.22684857667446,27148701.398030657
624,400,0,0,81.51921350137452,0.0025685437125812422,116.75963323798916,13610640.192786856
624,1024,0,0,62.585257837855686,0.002803767446528975,101.05294720423322,17454179.33354224
640,192,0,0,153.29017481142935,0.0031618924716133065,196.67133952196392,16346653.371339966
640,160,0,0,154.23614830786155,0.003890461512593267,207.61328026064118,16423202.518458603
640,128,0,0,101.94908157630626,0.010192673870701604,241.79256708233225,17701394.92890223
480,2560,0,0,62.585257837855686,0.0027938764464269703,100.91724268283372,28891806.234081686
640,224,0,0,153.29017481142935,0.00314056298007007,196.37869889799072,16813036.89262516
640,56,0,0,153.99017481142934,0.022232289467006488,459.0171862987583,26419727.785625692
640,448,0,0,74.14321350137453,0.0038332115095352534,126.7348754121982,14815793.699356785
640,384,0,0,74.14321350137453,0.004083638940938257,130.1707397710474,14415297.795428246
672,0,0,0,101.94908157630626,0.004236510854357067,160.07401049808522,16393248.550067792
640,64,0,0,101.94908157630626,0.020358754516061988,381.2711935366767,23129205.699884985
576,1152,0,0,62.585257837855686,0.0028019344256101568,101.02779815722704,18169926.300487313
624,512,0,0,63.53123133428789,0.0031556167185878585,106.82629271331331,13737286.12152734
576,2048,0,0,62.585257837855686,0.002795235217615287,100.93588502353742,25392063.55369059
640,512,0,0,63.53123133428789,0.0031547506629378518,106.81441042979522,13847424.81848977
624,1280,0,0,62.585257837855686,0.0027999908166980976,101.00113184295358,19515700.53930562
512,2560,0,0,62.585257837855686,0.0027938407780249155,100.91675331235753,29101639.981369667
640,352,0,0,74.14321350137453,0.00425482785836652,132.5194517181632,14245798.139281558
576,3584,0,0,62.585257837855686,0.002792215541273925,100.89445506413394,37781168.705469884
672,48,0,0,59.77036477072381,0.00937171773431246,188.35033208549075,24046695.919921055
672,24,0,0,264.3975212279895,0.051593394527706116,864.3975212279895,44640257.86747246
640,400,0,0,81.51921350137452,0.0025599573724578014,116.64182865149556,13723676.905322839
640,144,0,0,101.94908157630626,0.009764937418859683,235.9240229630611,17701895.813999243
672,8,0,0,59.36261757398578,0.01603478168442244,279.35982228426167,29942925.24084297
672,32,0,0,59.77036477072381,0.011448064524159557,216.83781004219293,25517446.94961453
672,56,0,0,153.99017481142934,0.022196289467006487,458.5232662987583,27351380.464327108
624,1792,0,0,62.585257837855686,0.002796228358086097,100.94951091079693,23642579.53391915
576,1280,0,0,62.585257837855686,0.0028002396003183926,101.00454515422403,19200937.41366767
640,176,0,0,153.29017481142935,0.003584630897924653,202.4713107309556,16403824.314886482
624,2304,0,0,62.585257837855686,0.0027943530334546287,100.92378145685319,27771369.83309804
480,4096,0,0,62.585257837855686,0.0027917838936070325,100.88853285814417,41281948.15151897
672,128,0,0,101.94908157630626,0.010167571829885277,241.44816708233225,18186866.931233484
640,208,0,0,154.23614830786155,0.003248034036663298,198.799175290882,16701309.781519586
640,256,0,0,101.24908157630627,0.0027150313343712244,138.49931148387947,13749437.555496018
672,40,0,0,82.21921350137453,0.033318957836732846,539.3553150213492,30805037.700576313
640,108,0,0,153.99017481142934,0.009652173278044142,286.41799218619497,19557761.436543625
672,80,0,0,153.99017481142934,0.012591165420390347,326.7409643791849,21608605.604073737
576,1536,0,0,62.585257837855686,0.002797889013688945,100.97229510566801,21263977.011614442
640,704,0,0,62.585257837855686,0.002814213413758573,101.19626587462331,14988227.620411787
640,864,0,0,62.585257837855686,0.002807528904083571,101.10455440188228,16272230.186603041
624,672,0,0,62.585257837855686,0.002816654426493234,101.22975656934285,14627373.449599283
672,96,0,0,59.77036477072381,0.014829076792823139,263.22529836825726,19630807.724512033
512,2880,0,0,62.585257837855686,0.0027932075265953565,100.90806510274398,31682731.805631362
480,2880,0,0,62.585257837855686,0.002793232102808275,100.90840228838522,31472893.251894057
640,480,0,0,81.51921350137452,0.003197191996455501,125.384687692744,15033267.984613016
640,320,0,0,102.19505507273847,0.0025859212252358097,137.67389428297378,14375342.488687497
672,64,0,0,101.94908157630626,0.02033212106531289,380.9057825923991,23904708.4504021
640,240,0,0,154.23614830786155,0.002924223645921206,194.3564967299005,16937883.737372644
624,896,0,0,62.585257837855686,0.0028067984196668712,101.09453215568516,16424574.662210234
640,304,0,0,102.19505507273847,0.0025918485110384346,137.7552166441858,14206259.39546657
624,864,0,0,62.585257837855686,0.002807757646202611,101.1076927437555,16167377.50462811
624,1408,0,0,62.585257837855686,0.0027987348030560203,100.98389933578429,20547100.63003852
672,192,0,0,152.88242761469132,0.0031199004181158914,195.68746135124135,16706228.821323298
576,2304,0,0,62.585257837855686,0.0027944144420697643,100.92462398305285,27456606.482914835
576,1664,0,0,62.585257837855686,0.0027970428357695872,100.96068554461442,22295822.465468626
672,72,0,0,81.27324000494231,0.01791211614606982,327.02747352902026,21809781.33676492
672,176,0,0,153.29017481142935,0.003561671714251184,202.1563107309556,16808121.356206868
672,160,0,0,154.23614830786155,0.0038693118301973374,207.32310661816902,16838941.564671516
672,448,0,0,74.14321350137453,0.003831536886943235,126.71189959023572,15077608.266484888
672,108,0,0,153.99017481142934,0.00962776867650145,286.08316105302924,20136655.526295025
704,8,0,0,59.36261757398578,0.01590731163345712,277.6109331850175,30443357.96793464
672,288,0,0,100.84133437956824,0.0026853183419156997,137.68390203065164,14324062.912404038
672,240,0,0,154.23614830786155,0.0029045179287602247,194.08613429045184,17325770.54251582
576,3200,0,0,62.585257837855686,0.0027926709706932442,100.900703555767,34683594.93037612
704,0,0,0,101.94908157630626,0.00403812194275061,157.35211463084462,16601825.460250247
640,960,0,0,62.585257837855686,0.002804974377644905,101.06950629914378,17044121.766191065
624,2048,0,0,62.585257837855686,0.002795156069191025,100.93479910715655,25706837.95220375
624,1664,0,0,62.585257837855686,0.002796910938462034,100.95887591355479,22610597.938148614
672,256,0,0,101.24908157630627,0.002693459471583556,138.20334552643266,14020382.468539933
672,304,0,0,102.19505507273847,0.002572580628002572,137.49086128893376,14476446.577608922
672,112,0,0,153.99017481142934,0.009625011296500468,286.04532979941575,20224925.63585603
480,3584,0,0,62.585257837855686,0.0027922624594985874,100.8950987821763,37151701.999727905
576,1792,0,0,62.585257837855686,0.0027963381587894002,100.95101737644626,23327803.012412053
704,16,0,0,59.77036477072381,0.012006672129688015,224.50190639004336,27494065.77441179
704,32,0,0,59.77036477072381,0.011313705891270497,214.99440959895503,25880661.89846689
640,624,0,0,62.585257837855686,0.0028197231843531557,101.27185992718098,14348442.868850486
624,1152,0,0,62.585257837855686,0.0028016086975199556,101.02332916782947,18484667.277014058
672,144,0,0,101.24908157630627,0.009747828405414317,234.98928729859068,18141518.553712197
704,48,0,0,59.77036477072381,0.009096108175936458,184.56896894457202,24254674.999538198
672,624,0,0,62.585257837855686,0.0028185412095903524,101.25564323343532,14557640.643801717
640,1280,0,0,62.585257837855686,0.002799911310842076,101.00004102260897,19620622.67336627
640,576,0,0,62.585257837855686,0.0028243473171667244,101.33530302938314,13965920.736048138
672,480,0,0,81.51921350137452,0.0031955400700360743,125.36202326226946,15292242.4804447
672,224,0,0,153.29017481142935,0.003120797077776271,196.1075107185198,17205295.662893802
640,768,0,0,62.585257837855686,0.002811039940871909,101.15272582661828,15501317.885343194
672,208,0,0,154.23614830786155,0.0032262282446719943,198.49999982476132,17098030.49837819
640,896,0,0,62.585257837855686,0.002806593087467427,101.09171499790878,16529441.586253058
704,192,0,0,152.88242761469132,0.0028315635795699776,191.73147992639142,16897816.301155876
704,176,0,0,153.29017481142935,0.0035427143258647217,201.89621536229333,17213260.60561037
672,640,0,0,62.585257837855686,0.002817353102977413,101.23934241070579,14685484.11056001
704,224,0,0,153.29017481142935,0.0031003690041077796,195.8272375477881,17596886.637032222
640,640,0,0,62.585257837855686,0.0028184388750486433,101.25423920352307,14476213.40257847
640,1152,0,0,62.585257837855686,0.002801502429019895,101.02187116400864,18589577.373057973
672,320,0,0,102.19505507273847,0.002567535085455188,137.42163644518365,14645543.361602198
640,832,0,0,62.585257837855686,0.0028085699194433235,101.11883713261808,16015127.048639078
640,672,0,0,62.585257837855686,0.0028161627895715927,101.22301131077793,14732053.165906567
672,384,0,0,74.14321350137453,0.004081889155033141,130.14673270842923,14684294.744260076
672,512,0,0,63.53123133428789,0.0031531069246633512,106.79185834066907,14067728.61417049
640,3200,0,0,62.585257837855686,0.0027926318733277424,100.90016713991231,35103247.792823374
704,240,0,0,154.23614830786155,0.0028852129658315296,193.82127019907014,17713566.11617158
704,108,0,0,153.99017481142934,0.009608498307052913,285.8187715841953,20717427.61953939
672,400,0,0,81.51921350137452,0.002543093630005643,116.41045810505194,13950904.992899068
624,3200,0,0,62.585257837855686,0.0027926430397100656,100.90032034267779,34998341.05793802
704,96,0,0,59.77036477072381,0.014800097200986403,262.82769836825724,20158039.199518006
576,2880,0,0,62.585257837855686,0.002793156825123373,100.90736947854836,32102397.415538978
704,72,0,0,81.27324000494231,0.017880994023303842,326.600478004671,22468676.124771018
704,208,0,0,154.23614830786155,0.0032061208332863854,198.22412614055077,17495097.77750843
672,352,0,0,74.14321350137453,0.004253063611420868,132.49524625006885,14519725.628376411
576,2560,0,0,62.585257837855686,0.002793776632248281,100.9158732323021,29521324.46255912
704,40,0,0,82.21921350137453,0.033300187406114345,539.0977847132633,31914328.38915472
704,160,0,0,154.23614830786155,0.0038492359688796058,207.04766580088975,17254749.97626334
704,480,0,0,81.51921350137452,0.003194028891299839,125.34128989000831,15551282.28722614
704,64,0,0,101.94908157630626,0.02029845531532495,380.44388850256456,24674253.182019345
768,16,0,0,59.77036477072381,0.01160353744092371,218.9708984601971,28146821.980760667
672,864,0,0,62.585257837855686,0.002807088146358794,101.09850720589834,16481938.241996918
704,320,0,0,102.19505507273847,0.0025499771470255807,137.18074152992943,14916081.964825133
672,768,0,0,62.585257837855686,0.0028104203435926093,101.14422495194628,15710914.408928256
672,576,0,0,62.585257837855686,0.0028227927089443743,101.3139738045725,14174829.000042822
704,80,0,0,153.99017481142934,0.012567750103550991,326.41970623214894,22271564.397416092
704,352,0,0,74.14321350137453,0.004251472896961673,132.4734216476887,14793725.863824248
704,112,0,0,153.99017481142934,0.009603149262022201,285.74538268637394,20804096.751380272
512,3584,0,0,62.585257837855686,0.0027922476349166777,100.8948953889125,37361529.103907205
768,48,0,0,59.77036477072381,0.00873174128015611,179.56985513446563,24758483.34319941
640,1024,0,0,62.585257837855686,0.002803624686358229,101.05098853469059,17559076.949222058
768,0,0,0,101.94908157630626,0.0037600450980071476,153.53690032096432,17066202.74769548
640,1536,0,0,62.585257837855686,0.0027976809862286594,100.96944096891289,21683684.771521147
704,288,0,0,100.84133437956824,0.0026667430627474275,137.42904920046294,14594711.176944774
704,56,0,0,153.99017481142934,0.02216469763027179,458.0898262987583,28283933.181428522
624,2560,0,0,62.585257837855686,0.002793727137954201,100.91519417058733,29836076.558895864
704,24,0,0,264.28403329561263,0.0515851228125183,864.2840332956126,46432806.17882355
704,128,0,0,101.94908157630626,0.010145531013558749,241.14576708233227,18673122.435564734
768,32,0,0,59.77036477072381,0.010988201490713343,210.52848922331086,26544108.678120606
704,304,0,0,102.19505507273847,0.0025546083306498967,137.24428136925505,14746986.2528136
672,960,0,0,62.585257837855686,0.002804643321322642,101.06496420640234,17253888.11946743
640,2560,0,0,62.585257837855686,0.002793712387999012,100.91499180120213,29940998.89093587
704,864,0,0,62.585257837855686,0.002806666747796347,101.09272561762157,16691647.240953103
768,8,0,0,59.36261757398578,0.01578578104877461,275.94353356317345,31514100.434042703
768,24,0,0,262.5181663175234,0.05157303338262841,862.5181663175234,49936794.58737678
704,256,0,0,101.24908157630627,0.0026746077816764105,137.94470034090662,14291388.518524615
640,1408,0,0,62.585257837855686,0.0027986719861342086,100.98303748761703,20652026.176716913
672,1664,0,0,62.585257837855686,0.0027967858484891114,100.95715967912629,22925376.227447324
704,384,0,0,74.14321350137453,0.0040803249524815986,130.12527184942206,14953383.594500437
768,80,0,0,153.99017481142934,0.012521298028541092,325.7823837630131,23594540.380376402
704,448,0,0,74.14321350137453,0.0038300088710907405,126.69093521273949,15339488.45995827
704,144,0,0,101.24908157630627,0.009725819174483265,234.68732065021663,18613920.250408716
672,704,0,0,62.585257837855686,0.0028134079421595812,101.18521480428514,15197698.982119828
672,1408,0,0,62.585257837855686,0.002798548026187466,100.98133675714772,20861873.882181026
768,128,0,0,101.24908157630627,0.010112685596394276,239.99512795883575,19607870.575949892
704,896,0,0,62.585257837855686,0.002805812274212586,101.08100224005237,16948904.342102706
672,896,0,0,62.585257837855686,0.0028061935123601966,101.08623282743758,16739171.400612906
576,4096,0,0,62.585257837855686,0.0027917500429767944,100.8880684274973,41911401.77952447
672,1280,0,0,62.585257837855686,0.0027997533819365257,100.99787423802482,19830460.30586858
672,672,0,0,62.585257837855686,0.0028152330321268995,101.21025503863675,14941437.209739324
704,400,0,0,81.51921350137452,0.002527647217939957,116.19853333151073,14178212.140806643
704,672,0,0,62.585257837855686,0.002814366505271073,101.1983662901748,15150848.872327657
640,1664,0,0,62.585257837855686,0.0027968693320136744,100.9583050730833,22715525.840292387
640,2880,0,0,62.585257837855686,0.002793107671119292,100.90669508561237,32522061.412884492
704,1664,0,0,62.585257837855686,0.0027967041263526056,100.95603845141343,23135224.972181812
768,72,0,0,81.27324000494231,0.0178261745570558,325.8483549277479,23786795.50914737
768,64,0,0,101.94908157630626,0.02024395780000677,379.6961825923991,26216978.895378668
640,1792,0,0,62.585257837855686,0.002796193336718473,100.94903041763314,23747506.557704855
672,1792,0,0,62.585257837855686,0.002796122029380933,100.94805208096209,23957353.164049927
704,576,0,0,62.585257837855686,0.0028213779835095597,101.29456377160685,14383820.672065414
704,640,0,0,62.585257837855686,0.0028163432182014836,101.22548679158004,14894788.537311286
672,832,0,0,62.585257837855686,0.0028080795077900867,101.11210868473567,16224806.035252381
768,40,0,0,82.21921350137453,0.03327505411765906,538.7529559956569,34138711.85615405
624,2880,0,0,62.585257837855686,0.002793117955833512,100.90683619189147,32417138.292330064
672,4096,0,0,62.585257837855686,0.0027917154933273045,100.8875944063063,42540844.052400194
768,176,0,0,153.29017481142935,0.0035054686130006224,201.3852041817979,18022316.884959802
768,208,0,0,154.23614830786155,0.003173096651511782,197.7710343666032,18290625.471002337
768,144,0,0,101.24908157630627,0.009686635501013877,234.14972065021664,19559140.425913617
832,16,0,0,59.77036477072381,0.011395374175617588,216.1148984601971,28900949.44235508
832,32,0,0,59.77036477072381,0.010777692758207271,207.64030941332757,27258110.643106952
768,56,0,0,153.99017481142934,0.022113238986012366,457.383813699519,30152085.66593144
672,1024,0,0,62.585257837855686,0.00280334589966014,101.0471635811928,17768868.75874856
672,2304,0,0,62.585257837855686,0.002794292159602469,100.92294626760156,28086127.999773636
672,1536,0,0,62.585257837855686,0.00279757878479939,100.96803876530332,21893531.288878873
704,832,0,0,62.585257837855686,0.002807612319908419,101.10569886699919,16434487.604252538
704,512,0,0,63.53123133428789,0.003151604960062631,106.77125138634719,14288103.951834152
704,2048,0,0,62.585257837855686,0.0027950263643523763,100.93301955677029,26231448.713684216
768,224,0,0,153.29017481142935,0.003065898904980153,195.35430778775705,18381455.872399706
704,768,0,0,62.585257837855686,0.002809835160793062,101.1361962439365,15920521.3589759
704,1536,0,0,62.585257837855686,0.00279748001805088,100.96668368551376,22103378.718099013
768,160,0,0,154.23614830786155,0.00380971450512169,206.50543131813114,18084170.3628778
640,3584,0,0,62.585257837855686,0.0027921834540506865,100.8940148274311,38200803.47357318
704,704,0,0,62.585257837855686,0.002812653961895685,101.17487019506449,15407190.846286334
832,8,0,0,59.10573684004083,0.014953777124575091,264.2715589892111,31994108.80601995
768,240,0,0,154.23614830786155,0.002850661054228765,193.3472179718802,18489881.34845111
768,112,0,0,153.99017481142934,0.009570616309758374,285.29903058131424,21966864.82715002
768,352,0,0,74.14321350137453,0.004248638533016198,132.43453417435677,15341820.65468546
704,624,0,0,62.585257837855686,0.0028174464206230983,101.2406227288046,14766880.135832207
832,0,0,0,101.24908157630627,0.003594179413724432,150.56122313260548,17544055.04970149
640,2048,0,0,62.585257837855686,0.002795129100078523,100.93442909093302,25811758.927809678
512,4096,0,0,62.585257837855686,0.0027917720654831676,100.88837057628474,41491764.10826002
768,96,0,0,59.77036477072381,0.014755097902697686,262.21030799573606,21216497.60799788
768,108,0,0,153.99017481142934,0.00956865135438234,285.27207139355505,21875592.88081997
768,960,0,0,62.585257837855686,0.0028037281970137162,101.05240870088387,17883189.845859345
768,192,0,0,152.88242761469132,0.002674853577710878,189.58141870088457,17565935.562733635
832,40,0,0,82.21921350137453,0.033249091048340756,538.3967426846096,36359719.8694639
832,72,0,0,81.27324000494231,0.017783223222675896,325.2590626200556,25108111.004354496
768,864,0,0,62.585257837855686,0.002805881271909602,101.08194888845543,17111075.06315919
768,400,0,0,81.51921350137452,0.0024999659196043556,115.81874591834628,14633394.043740109
624,3584,0,0,62.585257837855686,0.002792191922575796,100.8941310155956,38095897.330240466
768,304,0,0,102.19505507273847,0.00252424275430433,136.82766566179387,15288685.62559164
768,256,0,0,101.24908157630627,0.0026396137102655728,137.46458168114992,14834074.10766443
672,1152,0,0,62.585257837855686,0.0028012971980861364,101.01905539559748,18799400.478692092
832,48,0,0,59.070364770723806,0.008479350362320228,175.40705174175733,25267971.167721
768,768,0,0,62.585257837855686,0.002808755720208141,101.12138631911138,16339760.313150985
704,1024,0,0,62.585257837855686,0.002803078374546785,101.04349313663758,17978661.5767673
704,1408,0,0,62.585257837855686,0.0027984255475870423,100.9796563507499,21071715.73250402
768,672,0,0,62.585257837855686,0.0028127873111870303,101.17669974734174,15569728.96525491
768,480,0,0,81.51921350137452,0.003191364444580687,125.30473368102155,16069529.334405689
832,144,0,0,101.24908157630627,0.009657070321501404,233.74408638730554,20507069.65304613
768,288,0,0,100.58445364562328,0.0026087090009695594,136.37594113892564,15094345.873519238
624,4096,0,0,62.585257837855686,0.0027917313579622744,100.88781206909809,42226116.532057755
704,1792,0,0,62.585257837855686,0.0027960533958618105,100.94711042907973,24167201.83671148
704,2304,0,0,62.585257837855686,0.002794252972203572,100.9224086164887,28295967.619079635
768,1536,0,0,62.585257837855686,0.0027972888157556846,100.96406039002368,22523067.673383478
768,320,0,0,102.19505507273847,0.0025198269185015758,136.7670803945801,15457458.022959456
768,1408,0,0,62.585257837855686,0.002798191846284188,100.97644996887475,21491399.160079293
832,224,0,0,153.29017481142935,0.0030371462054421556,194.95982075009573,19167119.57843664
640,2304,0,0,62.585257837855686,0.0027943332000048087,100.92350934192166,27876291.486174636
768,384,0,0,74.14321350137453,0.004077515530504611,130.0867265798978,15491641.300323691
832,384,0,0,74.14321350137453,0.004075155130489215,130.05434189168656,16030093.5327737
768,448,0,0,74.14321350137453,0.0038273152612731697,126.65397888604242,15863406.530128283
832,448,0,0,74.14321350137453,0.0038250246324519287,126.62255145861499,16387506.330069995
704,960,0,0,62.585257837855686,0.0028043259200226257,101.06060946056611,17463655.329714384
768,832,0,0,62.585257837855686,0.002806742705548079,101.09376775797533,16853862.99609441
832,208,0,0,154.23614830786155,0.0031415116160801197,197.3376876804808,19084763.71177884
704,1152,0,0,62.585257837855686,0.0028010991559294144,101.01633825720725,19009223.069634095
832,480,0,0,81.51921350137452,0.003189077792545593,125.27336081510006,16587943.659741785
768,896,0,0,62.585257837855686,0.0028050977987404916,101.07119963657523,17368373.797374208
864,32,0,0,59.77036477072381,0.01071581355311945,206.79132671952266,27640789.17104405
864,48,0,0,59.070364770723806,0.008387510536004086,174.14700932469987,25558341.010858588
864,8,0,0,59.10573684004083,0.014921962835391187,263.8350669416079,32519049.253539
832,160,0,0,154.23614830786155,0.0037788906929095544,206.08252861458064,18915978.775420967
832,24,0,0,262.3872187032425,0.051563489095873244,862.3872187032425,53517551.59879555
768,576,0,0,62.585257837855686,0.0028188611197430113,101.2600324007298,14801964.423156634
832,64,0,0,101.94908157630626,0.020201712902047583,379.1165825923991,27763158.510563046
832,400,0,0,81.51921350137452,0.0024762916613330667,115.4939350948642,15089328.084345093
864,0,0,0,101.24908157630627,0.003519783529938792,149.5405116070665,17799965.5807922
768,640,0,0,62.585257837855686,0.002814521923114259,101.20049862298332,15313486.065314377
832,56,0,0,153.99017481142934,0.02207803117264884,456.9007625001715,32026612.588407885
832,176,0,0,153.29017481142935,0.003473325755857765,200.9442041817979,18831912.335356083
864,72,0,0,81.27324000494231,0.01776513845030541,325.0109395431325,25769728.006481133
832,288,0,0,100.58445364562328,0.0025782122739768758,135.95752604458602,15632356.22156283
672,2048,0,0,62.585257837855686,0.002795078261177943,100.93373158121706,26021607.391673483
768,2560,0,0,62.585257837855686,0.002793589142806443,100.91330087716008,30780338.072238058
672,2560,0,0,62.585257837855686,0.0027936807472659897,100.91455769034506,30150834.196518324
864,16,0,0,59.77036477072381,0.011323199804939817,215.12466609449808,29293899.239866875
864,64,0,0,101.94908157630626,0.020183341951732187,378.86453315407186,28536455.630947106
832,256,0,0,101.24908157630627,0.002610492912844067,137.06504434052687,15377758.532030439
768,2304,0,0,62.585257837855686,0.0027941772871090402,100.92137021699172,28715647.19101087
704,1280,0,0,62.585257837855686,0.0027996001888883175,100.9957724294034,20040296.549047995
832,96,0,0,59.77036477072381,0.014715633216341468,261.66885249892874,22274801.062371716
832,80,0,0,153.99017481142934,0.012476726599969665,325.17086376301313,24914060.99843053
768,624,0,0,62.585257837855686,0.002815481391540863,101.21366252979632,15185465.86428452
864,96,0,0,59.77036477072381,0.014695225053076159,261.3888524989287,22801880.595569484
672,3584,0,0,62.585257837855686,0.0027921696853486894,100.8938259208397,38410629.79442305
704,2560,0,0,62.585257837855686,0.002793650058969289,100.91413664691433,30360670.569901723
768,512,0,0,63.53123133428789,0.003148971067069443,106.73511437448064,14729050.11867261
832,128,0,0,101.24908157630627,0.010086665157501847,239.6381275372316,20583594.92489656
832,1280,0,0,62.585257837855686,0.0027990285861888313,100.98793004036645,20879623.65455415
768,704,0,0,62.585257837855686,0.002811274729705632,101.15594712941696,15826219.008369578
832,576,0,0,62.585257837855686,0.0028167118877625874,101.23054493795838,15220315.353030015
832,108,0,0,153.99017481142934,0.009533463384457527,284.7892924461866,23033287.065269787
864,56,0,0,153.99017481142934,0.022066365933281408,456.7407154160503,32967293.301544085
864,144,0,0,101.24908157630627,0.009643450160038158,233.55721777202982,20981052.194268934
832,112,0,0,153.99017481142934,0.009535388874909949,284.81571017519383,23124473.944420885
864,304,0,0,102.19505507273847,0.0024839325552122797,136.27460973025094,16101643.923704352
832,320,0,0,102.19505507273847,0.002492624549075579,136.3938638860554,15999385.497919563
832,1536,0,0,62.585257837855686,0.002797105929211565,100.96155118663836,22942749.790075358
640,4096,0,0,62.585257837855686,0.0027917257895804636,100.88773567089964,42331024.437179826
832,192,0,0,152.88242761469132,0.0026401987356320005,189.10595426756237,18322561.838662516
672,3200,0,0,62.585257837855686,0.0027926129592926374,100.89990763935067,35313074.759664066
864,384,0,0,74.14321350137453,0.004074094654183085,130.03979215676645,16299359.413585119
832,672,0,0,62.585257837855686,0.002811393259508151,101.15757335830752,15988686.173084814
832,240,0,0,154.23614830786155,0.002823754279575785,192.97805702364133,19267865.40876006
832,352,0,0,74.14321350137453,0.004246238000286867,132.40159886531035,15890075.026526038
832,640,0,0,62.585257837855686,0.0028129233594800774,101.17856632992235,15732282.030031124
864,40,0,0,82.21921350137453,0.03324272819050397,538.309444275089,37474416.72751227
768,1024,0,0,62.585257837855686,0.00280257067547901,101.0365275054277,18398241.66394114
864,176,0,0,153.29017481142935,0.0034596072740375205,200.75598661122413,19237020.79626597
864,80,0,0,153.99017481142934,0.01245762455915334,324.90878376301316,25574556.6550576
832,1792,0,0,62.585257837855686,0.002795789158388405,100.9434850909446,25006574.847492132
768,1664,0,0,62.585257837855686,0.0027965450422369155,100.95385581734617,23554915.81793639
832,304,0,0,102.19505507273847,0.002496166952555059,136.44246566179388,15830561.642344702
896,0,0,0,101.24908157630627,0.003456194595837072,148.6680714311909,18060255.637703337
864,256,0,0,101.24908157630627,0.0025980290806044367,136.89404056219914,15650318.683371264
