num_a100,num_h100,num_h200,ttff_s,tbf_s,cost
0,0,8,7472.9412247201535,0.5843378197631629,75.70624881848677
0,0,16,2026.6661164595853,0.18781240127622525,49.2645822731531
0,0,32,578.3643189725165,0.08246848422769402,44.201754898346834
0,0,40,320.07103500000926,0.06366620872654144,43.14110853000043
0,0,64,46.04306226148859,0.037636714388496514,42.19390697056726
0,0,80,45.872331640075416,0.029338987772781263,42.05025975966037
0,0,96,45.75851122579997,0.02390705862825503,42.06083628413432
0,0,108,44.849062781740784,0.02096474188913914,42.09264170199239
0,0,128,44.77532806613662,0.017192888313348653,42.11173721460204
0,0,160,42.69449031770035,0.013271632117269493,42.158978405298285
0,0,256,40.82734501690545,0.007323377241760857,42.40378459489477
0,0,512,38.87185287100053,0.00272828235218797,45.79589718123267
0,0,768,37.47875551824837,0.0014313521223435187,51.420447148224454
0,0,1024,37.149306933545084,0.00112252305460023,63.07907245056746
0,0,1536,32.168089761654166,0.0009795731044910428,82.11842313695776
8,0,0,17514.941481822745,1.3115093110678517,43.07330530122297
9,0,8,3338.5294281556967,0.28284117804042236,47.4702199687988
8,0,16,1332.2027325326533,0.13669825604681854,40.833884414190074
8,0,32,433.1835264710303,0.07142615923608434,41.21254288923332
8,0,40,229.7161772276661,0.05661258048464204,40.877350331416345
8,0,64,52.66398590302095,0.03509174575273088,41.341099892599814
8,0,80,48.50025471664825,0.028142873678566615,41.791173862780916
8,0,96,47.36613028138644,0.023682708425146214,42.780589634232975
8,0,108,47.29490168752103,0.020818619626796254,42.94010245914287
8,0,128,47.228412457354004,0.017207495036391164,43.18353913427108
8,0,160,47.13292681292035,0.013372175979018868,43.798471157811576
8,0,256,46.992391622172306,0.007624866333012757,45.85562768901959
8,0,512,45.74422697678532,0.0033279356447940282,55.075689146519764
8,0,768,44.885342680349915,0.0020664174128476255,66.1066007186145
8,0,1024,44.39721663935245,0.0017196545570669483,81.7748943256835
8,0,1536,39.578660585092635,0.0015256479452459859,109.09514364455265
16,0,0,5234.141510453566,0.41696995455406305,27.744584071934742
17,0,8,2990.8245413637487,0.25759789790495485,51.81759303440188
16,0,16,1228.441117747108,0.12935763960378774,42.98868227947645
16,0,32,388.0602302743341,0.06815635516385998,41.762012399595186
16,0,40,190.8892959995486,0.05408889343912627,40.845038308954464
16,0,64,44.99942253222143,0.03425992227662903,41.0891899253685
16,0,80,44.835375402563464,0.027307100911398995,41.33362975083222
16,0,96,44.767000335136814,0.022443584097025862,41.36696705654085
16,0,108,44.71340724860138,0.019799939140300548,41.55676956867967
16,0,128,44.662894538421725,0.016388521049737682,41.72067483715935
16,0,160,43.979461745082716,0.012818585663118337,42.279685672237676
16,0,256,43.855078413224014,0.0072731742532290205,43.78877942489164
16,0,512,42.61754395054911,0.0031091208489114628,51.58549762975686
16,0,768,41.761498342311455,0.0018830862194368272,61.1771865174128
16,0,1024,41.27398902377873,0.001544032394465428,75.2689665287787
16,0,1536,36.45651052037207,0.0013634951683088909,99.58635010404028
32,0,0,2012.5411371914188,0.1825692575823913,24.848169038176163
33,0,8,2796.958880593292,0.2436901836904085,65.17443052293852
32,0,16,1158.060515667874,0.12454745104732151,49.6945105762119
32,0,32,345.5404790908524,0.06544463533119546,44.461414527916524
32,0,40,152.4523442689532,0.05138317356681584,42.438312216768956
32,0,64,44.842354083580354,0.03229656666861553,41.24814556328116
32,0,80,42.54941236269636,0.02634728594513009,41.732241063619725
32,0,96,41.84700033513681,0.02230830712909583,42.46133382248118
32,0,108,41.79340724860138,0.01966466217237051,42.411211223396435
32,0,128,41.74289453842172,0.01625324408180765,42.240323466380154
32,0,160,41.66640430317204,0.012655367639234884,42.4280687209754
32,0,256,41.5503411511672,0.007213958477518993,43.50680361286052
32,0,512,40.31645180972919,0.0030954690886624003,50.473879766815124
32,0,768,39.46100995185317,0.001876981338708377,59.32951464535734
32,0,1024,38.97360608252287,0.0015392456287670732,72.7033756179927
32,0,1536,34.15628795769108,0.0013607131347965192,95.61609041232386
40,0,0,1455.612067251856,0.14206513848946076,24.43894346621651
41,0,8,2761.2109743959436,0.24138961077755716,72.48077998398809
40,0,16,1140.6639023275025,0.1233663933772012,53.341678251325014
40,0,32,334.0129034821009,0.06479046318563376,46.14023743201578
40,0,40,141.7536455820964,0.05078906496631897,43.598630945881
40,0,64,44.79767473988628,0.031738074872439646,41.73854503204322
40,0,80,42.50611126114981,0.025806022175798315,41.90367371921785
40,0,96,41.794995689376066,0.02165824905708654,42.17243602759615
40,0,108,41.75152747915227,0.01914116505425667,42.15162934512861
40,0,128,41.71026325626897,0.015845353054898273,41.9583042609767
40,0,160,41.64472338368466,0.012384356145642745,42.19408566832401
40,0,256,41.54202229315097,0.007109972752316076,43.39325381019395
40,0,512,40.31446422515471,0.0030706242814813327,50.46087500127658
40,0,768,39.46011697052688,0.0018658190721297855,59.34406934475859
40,0,1024,38.97290587178954,0.0015304929946005235,72.69983859006152
40,0,1536,34.155881574935115,0.0013556333503469667,95.6146445143454
64,0,0,658.1918071278196,0.08402315034296998,23.933604153364747
65,0,8,2692.2366644578315,0.23645959263112576,94.47804716809405
64,0,16,1113.2092188658153,0.12155808298142677,64.72123715715301
64,0,32,313.3116637718267,0.06333451667348096,51.632552725233936
64,0,40,122.411924353269,0.04943163428615507,47.6149726140399
64,0,64,44.10774862684708,0.03072872149151958,43.79704393999506
64,0,80,42.42573912239118,0.02480137044131533,43.168621089912385
64,0,96,41.71031253008528,0.020599709565951734,42.66850889839252
64,0,108,41.680848119783256,0.018257673062143986,42.547336243440206
64,0,128,41.65322339098206,0.015132354738811828,42.14310098089134
64,0,160,41.60513740105474,0.011889531362768754,42.29256674584129
64,0,256,41.52631673837169,0.006913653317575061,43.52089675708893
64,0,512,40.31122852844034,0.0030301780725517117,50.70336022663981
64,0,768,39.458941200346466,0.0018511219448745294,59.6217074813677
64,0,1024,38.97206103609692,0.0015199325484426657,72.94992865518383
64,0,1536,34.15549579134931,0.0013508110555244346,95.869877555135
80,0,0,403.1761616888009,0.06546198190094343,23.85329984460038
81,0,8,2676.1618639868657,0.2354759114375775,109.59671479998285
80,0,16,1103.3660571208588,0.12088895371313758,72.4498362962072
80,0,32,305.2118802194002,0.0627475758363486,55.479430347669016
80,0,40,114.77827849348887,0.04887847154269274,50.51099834687321
80,0,64,42.480770780430944,0.03039149841131784,45.39387034359072
80,0,80,42.39451932822351,0.02441112301421954,44.35548938379421
80,0,96,41.67720460241425,0.020185860470063804,43.43242905964143
80,0,108,41.65234738833554,0.017901413919047496,43.19748230227409
80,0,128,41.62913177831679,0.014831209580495986,42.606143234136205
80,0,160,41.58686953006438,0.011661182975389135,42.600214056607896
80,0,256,41.51791493270136,0.006808630746695957,43.70008354669752
80,0,512,40.309136035107066,0.0030040219058858767,50.867550245370154
80,0,768,39.458091281130585,0.0018404979546760623,59.79466024231905
80,0,1024,38.9714257038901,0.001511990895857432,73.10027365858552
80,0,1536,34.155174231079414,0.0013467915521506648,96.01924825081767
96,0,0,235.83073281604698,0.05346064977415886,23.849036909684543
97,0,8,2652.5766733209375,0.23375551905385714,124.27553372647083
96,0,16,1096.566236789918,0.12051215513843173,80.2287322641988
96,0,32,299.3740715291458,0.062440488250098285,59.39866090188047
96,0,40,109.14977185688758,0.04858655077192453,53.48565168182836
96,0,64,42.454441426158894,0.03006238148291721,47.10849043627797
96,0,80,42.37211328547053,0.024131047479807256,45.677094805226155
96,0,96,41.65394160768935,0.01989507303600252,44.38159674586923
96,0,108,41.63156243980773,0.01764160206244993,44.00734636987444
96,0,128,41.61112001918161,0.014606062591306184,43.21694704291129
96,0,160,41.57296364049719,0.011487359355799406,43.0404841919129
96,0,256,41.51105902107519,0.006722931851368822,43.95311838478219
96,0,512,40.307363754696254,0.0029818684007507246,51.063035125379734
96,0,768,39.457390925982395,0.0018317435153236811,59.9901814249402
96,0,1024,38.97091244128422,0.0015055751132839368,73.27545301451894
96,0,1536,34.15492975208107,0.0013437355646714068,96.19241159359942
108,0,0,142.18614560801802,0.04664861111186077,23.824175274017378
109,0,8,2644.2074128407744,0.23314905090312066,135.52676467142336
108,0,16,1092.6457373340502,0.12022806097496305,86.08043933086608
108,0,32,296.09869558173295,0.06220314216695242,62.37842586466174
108,0,40,106.01970914643482,0.048359734633485925,55.76771235913339
108,0,64,42.43940773677477,0.029874460365615675,48.45320261234537
108,0,80,42.359109889759765,0.023968505033422665,46.72671212317225
108,0,96,41.64052216286584,0.01972732997570876,45.16891615449971
108,0,108,41.61921355096102,0.01748724095186598,44.681058098456226
108,0,128,41.60024403138347,0.014470112743829422,43.73838021157914
108,0,160,41.564492278246256,0.011381467327662697,43.429906339204294
108,0,256,41.50663966850677,0.006667689944263632,44.17691860562913
108,0,512,40.3061831375673,0.002967110686638804,51.22394734170347
108,0,768,39.45692924590467,0.0018259725143520656,60.146295036889285
108,0,1024,38.970576596616276,0.001501377054934651,73.41672398457834
108,0,1536,34.154775712699156,0.0013418100723974387,96.33128974071785
128,0,0,102.00314838623545,0.038234374173633325,23.837840902822354
129,0,8,2634.262847058298,0.23258851554515614,154.33722624892914
128,0,16,1087.8649245425777,0.11988162526543604,95.87072771401841
128,0,32,292.00764536612576,0.061906689252777994,67.39613320544062
128,0,40,102.08984351075003,0.048074961761334856,59.63083070884637
128,0,64,42.420209778796824,0.02963448589089133,50.767538941219776
128,0,80,42.34209988602688,0.023755879986761617,48.546535360926185
128,0,96,41.62298297410332,0.01950809011617721,46.56978853773195
128,0,108,41.60334854838676,0.017288928419687807,45.904097130451646
128,0,128,41.58607551688348,0.014293006312579607,44.706118614889476
128,0,160,41.552846453590014,0.011235894519459602,44.15202242518588
128,0,256,41.50020909555113,0.006587307782318004,44.592372034622365
128,0,512,40.30423613746084,0.0029427731853080338,51.491184430434586
128,0,768,39.456099170276424,0.001815596568998982,60.3954118868733
128,0,1024,38.96995340723854,0.001493587187712955,73.63770318070249
128,0,1536,34.154462582283784,0.0013378959422053096,96.54444518264904
160,0,0,97.84268830546503,0.029460259040988854,23.874669480541353
161,0,8,2619.7873738516864,0.2314168338245576,184.27022017629525
160,0,16,1082.9195022152462,0.1195232613286729,111.596262102451
160,0,32,287.6593358578194,0.06159159436087174,75.51022083697184
160,0,40,97.8879102541332,0.047770473844188706,65.91163596844592
160,0,64,42.39900327233008,0.02936940456005705,54.589674263135585
160,0,80,42.32301221861716,0.023517284144140067,51.58386129557227
160,0,96,41.603320553040646,0.019262309852893823,48.968343407491005
160,0,108,41.58508897359891,0.01706068373483963,48.00731462988548
160,0,128,41.56948958504617,0.014085682164613176,46.401429659387304
160,0,160,41.538997049470524,0.011062776967966008,45.45174983974713
160,0,256,41.49200977729269,0.006484816304087548,45.35497684575298
160,0,512,40.30155793210307,0.0029092956183359247,51.95928556753791
160,0,768,39.4549288566486,0.0018009676486512066,60.81625936656662
160,0,1024,38.969072229829145,0.001482572470095565,74.01356621936232
160,0,1536,34.15402150802712,0.0013323825139970101,96.90326496844216
256,0,0,93.93034499460855,0.016205191526676304,24.064296023640892
257,0,8,2579.6583630559703,0.22861280121776364,272.69986655375857
256,0,16,1075.458112322463,0.11903330553934077,158.9078938531616
256,0,32,280.81366702982893,0.06114625604000286,100.06043257458859
256,0,40,91.20482964517998,0.047336917278322524,85.0028339390317
256,0,64,41.66776296143909,0.02897890067391958,66.3768067869286
256,0,80,41.59408528458087,0.02315569746868658,61.03143790706933
256,0,96,41.57215073736038,0.01887268715689049,56.68199983292829
256,0,108,41.55562564719631,0.01669239215480714,54.84259597483782
256,0,128,41.542077093037825,0.013743026014508889,52.03246456593616
256,0,160,41.51511445815766,0.010764244576555256,49.88167390611897
256,0,256,41.47623044883302,0.006287574698341673,48.05360964197883
256,0,512,40.2954135408472,0.002832490727637497,53.53136653806649
256,0,768,39.45199554915017,0.0017643013049208158,62.15304645582745
256,0,1024,38.96680937291265,0.0014542867586393778,75.20762634246657
256,0,1536,34.152832592346414,0.0013175210679881567,98.01451798864699
512,0,0,88.75675112112413,0.005867726854443583,25.757909477486418
513,0,8,2550.1917328120394,0.2265209313604739,509.8672824882198
512,0,16,1069.5075130516468,0.11860210269362946,285.3744842309615
512,0,32,275.20326870907627,0.06073970543704977,166.01633559334832
512,0,40,85.69704062752623,0.046937802132115736,136.49942422091956
512,0,64,41.63778932853411,0.028604230262607434,98.62475464235865
512,0,80,41.565454143818194,0.022797808209153097,87.1546912119106
512,0,96,41.54452635693562,0.018527382401580934,78.28572035874954
512,0,108,41.52885303181345,0.016357734462521322,74.14289304141482
512,0,128,41.51644558508175,0.013422632165057935,68.2039875755467
512,0,160,41.491595838198656,0.010470261827067676,62.89944833239802
512,0,256,41.45824232499804,0.006062723150404431,56.36997639912945
512,0,512,40.28626086915693,0.0027180823315092312,58.36650295750861
512,0,768,39.44689228733031,0.0017005105321725633,66.07024870921391
512,0,1024,38.96269296521571,0.0014028316624275707,78.73034773107143
512,0,1536,34.15045953345437,0.0012878578318375885,101.18923394580385
768,0,0,86.76345942477417,0.0032626722892765696,30.02330365013421
769,0,8,2542.992342756887,0.22599881682382603,747.848836356145
768,0,16,1067.6250361425723,0.11846569132340667,411.94044226135185
768,0,32,273.3874066732195,0.0606081212315529,232.12696408470455
768,0,40,83.90493059493474,0.04680793908627577,188.18024112503292
768,0,64,41.62777308580849,0.02847902722853715,131.12999208608764
768,0,80,41.55568796909934,0.022675731025167373,113.57435715461472
768,0,96,41.5349571747898,0.018407767624758275,100.22571147859013
768,0,108,41.51944946084118,0.01624018982536805,93.80362847485426
768,0,128,41.507274028097946,0.01330798770276043,84.77682086748771
768,0,160,41.482883337792444,0.010361355571990047,76.36187639044886
768,0,256,41.450843611566185,0.005970239232506285,65.17927589688422
768,0,512,40.281559003074605,0.0026593090054801137,63.59742543671107
768,0,768,39.4438427691489,0.0016623915549049922,70.25329331923972
768,0,1024,38.96011288015944,0.0013705805992242533,82.52361792806829
768,0,1536,34.14880885588081,0.0012672243621681015,104.55446587027335
1024,0,0,84.66843388105222,0.002273980149565102,35.26489953860307
1025,0,8,2538.7052379172205,0.22568672036140902,985.6493495882769
1024,0,16,1066.700628454822,0.11839870525907693,538.5294919496247
1024,0,32,272.4883079598136,0.06054296915087132,298.2746695478616
1024,0,40,83.0158700136069,0.046743514406469414,239.90552980966825
1024,0,64,41.62275458429043,0.028416295959561463,163.699361992707
1024,0,80,41.55075648362842,0.022614087456780913,140.0696912883358
1024,0,96,41.530102277666174,0.018347081410712892,122.25352513787688
1024,0,108,41.514646861682756,0.016180157335887686,113.5595493790362
1024,0,128,41.5025553512376,0.013249004242006103,101.45792922982947
1024,0,160,41.47833740328823,0.01030453139068731,89.94914806526127
1024,0,256,41.44680525222526,0.005919759740744687,74.1447271544576
1024,0,512,40.27869291008163,0.002623482843067943,68.99136014335338
1024,0,768,39.4418125523871,0.0016370138453824592,74.56809416084789
1024,0,1024,38.9583432536351,0.0013484602676699811,86.45952395005034
1024,0,1536,34.14759430181747,0.0012520424363764257,108.0347199470578
1536,0,0,63.96681761355675,0.0019515138101052197,41.42655922533307
1537,0,8,2534.5184440987277,0.22538227479105233,1461.3386196258612
1536,0,16,1065.7880874945722,0.1183325791025371,791.7305692296425
1536,0,32,271.5959157499724,0.06047830304870891,430.6071199767419
1536,0,40,82.13231012466315,0.04667948832756044,343.400563412536
1536,0,64,41.61773419517568,0.028353541095626954,228.9028748268908
1536,0,80,41.545797308074874,0.02255209776236163,193.13750596978886
1536,0,96,41.52519929830459,0.018285794168693147,166.39867577460825
1536,0,108,41.50978004711066,0.01611932215373653,153.16981328855326
1536,0,128,41.497749498112924,0.013188931077947618,134.93315623543734
1536,0,160,41.47366233290131,0.010246093010850894,117.2564198639205
1536,0,256,41.44251685516603,0.0058661547775043805,92.25204243078244
1536,0,512,40.275378721223866,0.0025820554823458774,79.99427796577268
1536,0,768,39.43928067746358,0.0016053654088384417,83.39556829687119
1536,0,1024,38.95607491484466,0.001320106032789525,94.55521860649989
1536,0,1536,34.14592766983622,0.0012312095366107236,115.1964450513903
2048,0,0,63.2090085280827,0.0014989538108306417,50.99456321397569
2049,0,8,2532.922198118793,0.22526628134689677,1937.355574508355
2048,0,16,1065.336153488039,0.11829983026148397,1044.9429251086283
2048,0,32,271.1521695194059,0.060446147524754815,562.9578908805405
2048,0,40,81.69253571212892,0.046647620616507235,446.91762641287175
2048,0,64,41.61522305622841,0.028322151858786115,294.1387615404523
2048,0,80,41.543307028980706,0.022520969273684514,246.24413654946284
2048,0,96,41.52272967946438,0.01825492393319053,210.58915919569702
2048,0,108,41.50732192324017,0.016088595605355405,192.83008408267986
2048,0,128,41.49531289176023,0.013158473498538922,168.46616919769536
2048,0,160,41.471274413710994,0.010216244020971866,144.6323981735986
2048,0,256,41.44027130703445,0.005838085425859596,110.4544644843238
2048,0,512,40.27351923385201,0.0025588118901976186,91.12655020410145
2048,0,768,39.4377645353343,0.0015864136322225253,92.35450951560875
2048,0,1024,38.954682713131206,0.0013027035113713152,102.8052332927904
2048,0,1536,34.144837741542204,0.0012175854329355914,122.51034473119712
0,8,0,7957.670283466337,0.6195676263141348,76.63869164970966
0,16,0,2180.349875196622,0.19877401055103588,49.79915554241062
0,32,0,648.2718939920137,0.08733552443769031,44.71587318033614
0,40,0,374.3753299544819,0.06739724114364055,43.630361996850695
0,64,0,49.129522842148944,0.03984439851877379,42.68537817234655
0,80,0,48.94972766919822,0.03105773959874373,42.54443371788373
0,96,0,48.829864220564396,0.025306344284975947,42.56033649269468
0,108,0,47.88424747154024,0.022190436956302323,42.597548439701775
0,128,0,47.80659490977213,0.018197459224645482,42.62496760717475
0,160,0,45.471466355554824,0.014046993381264024,42.66358882899484
0,256,0,43.41523306321969,0.007746574328634067,42.90018690800916
0,512,0,41.305596531411204,0.002880350983117081,46.32473151142451
0,768,0,39.81393278967478,0.0015111041931867083,52.053657120083535
0,1024,0,39.46721593268812,0.0011859553440512992,63.893688521921405
0,1536,0,34.17643560866758,0.0010354575798790227,83.19280717933624
8,0,0,17514.941481822745,1.3115093110678517,43.07330530122297
9,8,0,3546.2514861834234,0.2978005598329667,48.223208257361094
8,16,0,1436.4482147973201,0.14411951635283604,41.317271557998964
8,32,0,491.4412361887887,0.07549679068885691,41.69305522241173
8,40,0,275.18938020901305,0.05975245076442083,41.27004144007836
8,64,0,55.04792284214894,0.03705660505382187,41.70889770367842
8,80,0,50.876981337681514,0.02972082592986483,42.1649211572396
8,96,0,49.74214991056463,0.02500791313582726,43.15246888304286
8,108,0,49.668247675729575,0.021991916293918085,43.319483097086994
8,128,0,49.59952732928905,0.01818442674076152,43.567423262292905
8,160,0,49.49790051423409,0.014112971648807471,44.12500726296604
8,256,0,49.35059505547531,0.008036444281289861,46.12037265697384
8,512,0,48.036902720534165,0.0034865735630344986,55.17793000548917
8,768,0,47.1329930147004,0.00215252230503978,66.09426477224073
8,1024,0,46.619296109819544,0.0017866014160887941,81.70792641190204
8,1536,0,41.49968837497218,0.0015818229751097953,108.82452843114446
16,0,0,5234.141510453566,0.41696995455406305,27.744584071934742
17,8,0,3189.1605372151525,0.27187789121165484,53.079823858822266
16,16,0,1329.2314406037717,0.13652852603966006,43.72924598701883
16,32,0,442.9177544074123,0.07198059635687312,42.319284878843
16,40,0,234.28108722643015,0.0570779367801757,41.324723187282515
16,64,0,47.379157954025025,0.03617226261116494,41.535822714811495
16,80,0,47.20803620392085,0.028834230416748614,41.7622499422699
16,96,0,47.136058609554766,0.023681771873203982,41.75227426633472
16,108,0,47.080844791619604,0.02089938024254345,41.94638049448602
16,128,0,47.029003593840585,0.01730288004765566,42.107469731138195
16,160,0,46.948183335529016,0.013491506914994069,42.666564889407
16,256,0,46.212246414081164,0.007671809295932954,44.12810558001395
16,512,0,44.909844919578056,0.0032630740831531444,51.826618448432484
16,768,0,44.00893838340806,0.0019665624459554274,61.37021763046304
16,1024,0,43.49589251747759,0.0016087795438843855,75.47353960955728
16,1536,0,38.3774268621001,0.001418277096278845,99.72244167249173
32,0,0,2012.5411371914188,0.1825692575823913,24.848169038176163
33,8,0,2992.157606866736,0.257742534243005,67.40284620662446
32,16,0,1256.7040971502613,0.13156277651404336,50.91495235296494
32,32,0,398.44554388109646,0.06912739396313367,45.26286465594304
32,40,0,194.09532080307247,0.05424549120549118,43.110552638264586
32,64,0,47.21104300977598,0.034070825808051874,41.767743274388806
32,80,0,44.91691685214335,0.02780996155159981,42.24892065062519
32,96,0,44.21605860955477,0.023546494905273954,42.962892695310764
32,108,0,44.1608447916196,0.020764103274613425,42.911038208440104
32,128,0,44.10900359384058,0.01716760307972563,42.73029352712493
32,160,0,44.028183335529015,0.013356229947064044,42.86923970844655
32,256,0,43.90706057902584,0.007606986357741365,43.90255436084513
32,512,0,42.608659463926145,0.0032482558875042786,50.79380948678917
32,768,0,41.7084118399389,0.0019599806525909132,59.629600745057935
32,1024,0,41.195480478113026,0.0016036290518273671,73.04481028556499
32,1536,0,36.07718916037292,0.0014153058246890293,95.94994176852396
