num_a100,num_h100,num_h200,ttff_s,tbf_s,cost,num_a100_config,num_h100_config,num_h200_config,total_time
8,0,0,40641.77870455686,2.9878689067372357,311.60455021220736,8,0,0,41241.77870455686
16,0,0,17362.66918199215,1.2951605527933194,271.4358898612147,16,0,0,17962.66918199215
22,0,0,10923.944538552667,0.8260462950373094,239.44195874548316,24,0,0,11523.944538552667
29,0,0,36126.49467098285,2.6603857455900415,1005.8978818219191,32,0,0,36726.49467098285
31,0,0,15441.827254254018,1.1567364719333653,469.6690534995481,40,0,0,16041.827254254018
47,0,0,8871.504246927218,0.6806420507783856,420.42954962749144,48,0,0,9471.504246927218
53,0,0,9143.915646531186,0.6980395157851538,487.7371109735888,56,0,0,9743.915646531186
62,0,0,7064.049216297548,0.5463578190154725,448.772659665423,64,0,0,7664.049216297548
60,0,0,13350.85373098151,1.004738379365445,790.5483780889522,72,0,0,13950.85373098151
71,0,0,5197.170536713276,0.410549697322828,388.7324909896069,80,0,0,5797.170536713276
81,0,0,5811.51233811367,0.4597182103854816,490.4806938656957,96,0,0,6411.51233811367
107,0,0,5521.2143398333355,0.4403781555656858,618.582715786491,112,0,0,6121.2143398333355
127,0,0,4316.45716808698,0.34936898205864353,589.7017236610994,128,0,0,4916.45716808698
140,0,0,3692.624296179524,0.3066946023630061,567.5803236059593,144,0,0,4292.624296179524
143,0,0,2915.5231712639347,0.24925414736598353,474.7909349634792,160,0,0,3515.5231712639347
127,0,0,6314.638011799588,0.49671137696572604,829.3724148597395,176,0,0,6914.638011799588
173,0,0,2863.398521245627,0.24688380985365366,565.8808361657437,192,0,0,3463.398521245627
201,0,0,6021.126594359197,0.4744742997180759,1256.9105318291877,208,0,0,6621.126594359197
252,0,0,3759.4750610589535,0.3124009081616918,1037.5550645320309,256,0,0,4359.4750610589535
289,0,0,1970.4673405915096,0.18243100918487298,701.5947802403382,304,0,0,2570.4673405915096
342,0,0,3001.1858975972987,0.256868066278499,1163.1830449239274,352,0,0,3601.1858975972987
362,0,0,1442.5713999755185,0.14402068987231686,698.3324664138522,400,0,0,2042.5713999755185
494,0,0,935.1433029467112,0.10731938883128009,716.2296365636934,512,0,0,1535.1433029467112
614,0,0,1091.676615162772,0.11848750700427191,980.9844727260562,624,0,0,1691.676615162772
645,0,0,1121.9766264634359,0.1212784613504094,1048.970761620643,672,0,0,1721.9766264634359
733,0,0,769.8071145757065,0.0955961159934855,948.2870252626599,768,0,0,1369.8071145757065
807,0,0,766.9587810839018,0.09542569452397721,1041.850417649447,864,0,0,1366.9587810839018
932,0,0,600.8396300957929,0.08333939353833528,1057.0057277354301,960,0,0,1200.839630095793
1009,0,0,472.4021642863122,0.0739728521905975,1021.9396846668396,1024,0,0,1072.4021642863122
1494,0,0,97.73078553232222,0.0466811243811364,984.4981383861066,1536,0,0,697.7307855323222
2016,0,0,56.904768819515525,0.03787138403472566,1097.6563004054117,2048,0,0,576.5001577759516
0,8,0,18684.05970866584,1.3970629242170156,230.9801818437975,0,8,0
0,14,0,9661.539966492986,0.7401564994586209,215.09327940876688,0,16,0
0,35,0,5839.242328032545,0.46431160032773583,337.4341847731498,0,32,0
0,33,0,5051.353366428944,0.40524615083925963,279.2239509129767,0,40,0
0,69,0,4950.512006956238,0.4003228540511357,573.414144585304,0,64,0
0,76,0,4643.702478559423,0.37583008494588604,596.6750786991895,0,80,0
0,83,0,2243.2678765476744,0.20238622351193566,353.3313194253147,0,96,0
0,96,0,2068.3245796555116,0.1900816567260099,383.5271862491522,0,108,0
0,110,0,2281.773503478119,0.20592049077457958,474.6120861700491,0,128,0
0,146,0,1230.6715287330296,0.12928168164826728,400.17462578365837,0,160,0
0,241,0,629.875581902842,0.08505387445178852,443.7766894822147,0,256,0
0,507,0,794.7890558325062,0.0971473779188205,1058.7727490403236,0,512,0
0,758,0,295.1164931812277,0.06242874552026522,1015.8627352419687,0,768,0
0,1005,0,69.44039907338345,0.04598208859829015,1007.3125471557123,0,1024,0
0,1458,0,37.93444075630276,0.030296801765476094,990.2004422883107,0,1536,0
9,5,0,18129.374911148563,1.3565435646613875,299.4098683712777,8,8,0
9,12,0,18988.620371509096,1.4202860155865928,518.4454858326073,8,16,0
12,29,0,10588.132910467028,0.8095975749927439,612.5813549950433,8,32,0
9,27,0,19095.730371509097,1.4284448822575928,963.6136084260825,8,40,0
11,23,0,18373.922893326057,1.3758198638073358,850.5060936933405,8,64,0
10,76,0,17772.083780728713,1.3309375792823084,2264.053124578468,8,80,0
11,29,0,6481.8744254083285,0.5103006870322223,381.0638597071798,8,96,0
11,93,0,13299.801566918442,1.007868989903206,2079.8350305699882,8,108,0
10,121,0,11972.335239667784,0.9112798109329571,2396.39186614101,8,128,0
10,17,0,9275.791042210905,0.7122539285593067,344.63767462026556,8,160,0
8,252,0,2008.246669839912,0.18588105477374464,1003.798221147167,8,256,0
8,284,0,2659.181892100039,0.23369594504560276,1410.4652835044935,8,512,0
10,754,0,11260.942752559806,0.8599427355055604,13501.904182376455,8,768,0
9,59,0,19085.120371509096,1.4299731049010471,1906.230503531052,8,1024,0
11,30,0,18986.120371509096,1.4196065791173598,1083.2212683242947,8,1536,0
15,8,0,18276.94811731745,1.367851508759369,493.52732133386627,16,8,0
16,22,0,15777.846202473529,1.1858860937642282,786.955510028853,16,16,0
16,25,0,11155.1275599177,0.8516613249527054,617.6339938773426,16,32,0
16,37,0,13460.102775709653,1.0177817308759585,991.3544132106614,16,40,0
12,60,0,10839.600321787051,0.8287118050189233,1157.3062325541232,16,64,0
15,68,0,7601.300432244379,0.5922807227506125,951.1685990196314,16,80,0
15,91,0,13719.915167610801,1.038532761906263,2153.914128919326,16,96,0
15,106,0,19487.555597763767,1.459691207877041,3472.5803751978615,16,108,0
17,118,0,8965.802327831294,0.6924495049545593,1843.5958253044187,16,128,0
18,40,0,6114.50191616676,0.48385088179566627,516.2705917763775,16,160,0
20,248,0,28479.569407697476,2.115813259776096,11346.847982883555,16,256,0
19,450,0,11614.652746687116,0.886800952607632,8448.807445701552,16,512,0
14,731,0,4517.475886716931,0.3692036284590261,5668.585394083955,16,768,0
17,1015,0,2323.058048091386,0.2093026229122454,4489.0457993279,16,1024,0
15,1509,0,3472.329688064219,0.29359831708880124,9258.3397375718,16,1536,0
36,6,0,9168.028585586977,0.7037282882065149,419.86242870381346,32,8,0
31,15,0,6938.456645807542,0.5440647087565236,390.010430633793,32,16,0
34,30,0,5330.140544165193,0.42501037385744955,456.7855480269466,32,32,0
40,36,0,7201.343332756185,0.5637851125205682,715.2098204285699,32,40,0
31,54,0,6904.596001528257,0.540388132376173,826.4644807683035,32,64,0
42,77,0,7542.650929099429,0.5883461638380864,1261.7263799387595,32,80,0
30,73,0,6747.747922417037,0.5305894579849315,1011.274628644436,32,96,0
31,57,0,5339.725602219692,0.4253747451268924,680.8080486788642,32,108,0
29,121,0,28116.99217683912,2.08870109698047,5989.008487902513,32,128,0
30,138,0,6286.383991450407,0.49745951304513697,1617.9559187912728,32,160,0
30,249,0,4752.359294038415,0.3860896116105653,2147.0543278093933,32,256,0
28,494,0,3021.7313836477942,0.2602023909211966,2774.507809363029,32,512,0
29,740,0,1619.941841635868,0.15838083110600507,2520.373970870589,32,768,0
35,965,0,2065.027797913133,0.19044164414163497,3938.5779568408707,32,1024,0
37,1472,0,2783.0238029282577,0.24334427249360305,7574.101635762612,32,1536,0
41,5,0,9954.303816356209,0.7603998849770913,487.69678884745974,40,8,0
34,14,0,5356.803679570419,0.4270571212993253,316.1408086163123,40,16,0
37,31,0,9548.055597578204,0.7324561454639804,825.6288899929667,40,32,0
36,36,0,4702.466997825017,0.3817842388699206,466.08684910881897,40,40,0
37,53,0,6651.548734898389,0.5244477379679882,828.8318772079555,40,64,0
41,76,0,2298.0791522072154,0.2060227303085058,441.98927159106927,40,80,0
37,82,0,4037.6250208816,0.3337131149346325,731.4307595433763,40,96,0
43,100,0,2992.0648013927457,0.2580042746753404,683.6896671984193,40,108,0
40,44,0,5591.266300361201,0.4446870186038235,641.7591479563292,40,128,0
45,154,0,4503.270359375608,0.3680869096675387,1393.5613776354958,40,160,0
40,247,0,2961.657902840704,0.25541789830822215,1451.7020807153474,40,256,0
41,495,0,4291.575169036474,0.3532655847179639,3814.6813078642913,40,512,0
38,744,0,2568.9576622649565,0.22723172571791084,3643.7379413536305,40,768,0
45,977,0,1851.642100414269,0.17548410629157923,3690.4228031688713,40,1024,0
38,1506,0,1063.515670535379,0.11813007157390691,3810.6245882491176,40,1536,0
58,8,0,7543.449141600816,0.5864714686104862,543.6204715859744,64,8,0
52,13,0,6647.208431504866,0.5204598126668696,496.9773181904461,64,16,0
54,27,0,6676.293198824088,0.5250918918985732,665.2351057024922,64,32,0
52,34,0,6645.1972919536465,0.5213011267175041,724.6404824835638,64,40,0
