num_a100,num_h100,num_h200,num_gb200,ttff_s,tbf_s,cost,total_time,energy
0,8,0,0,7.61,0.04,71.01,520.6,0.0
8,0,0,0,442.95,0.07,37.57,1042.95,0.0
24,24,0,0,4.66,0.01,39.99,202.09,0.0
0,24,0,0,6.0,0.02,52.0,285.52,0.0
16,40,0,0,10.4,0.03,39.72,455.04,0.0
0,48,0,0,5.99,0.02,54.9,212.46,0.0
16,0,0,0,4.12,0.01,29.31,138.05,0.0
24,32,0,0,3.06,0.01,43.09,127.72,0.0
16,32,0,0,6.0,0.01,40.36,164.97,0.0
0,40,0,0,7.51,0.03,49.43,354.47,0.0
0,32,0,0,5.99,0.01,45.05,143.17,0.0
8,40,0,0,2.92,0.01,43.34,99.21,0.0
24,32,0,0,5.99,0.01,42.8,172.41,0.0
0,72,0,0,2.86,0.01,51.1,80.14,0.0
0,48,0,0,5.87,0.01,46.81,125.33,0.0
24,56,0,0,5.99,0.01,45.82,128.15,0.0
0,64,0,0,5.56,0.01,47.67,117.76,0.0
0,56,0,0,2.86,0.0,46.46,68.49,0.0
8,48,0,0,5.01,0.01,46.52,114.14,0.0
0,80,0,0,5.01,0.01,61.64,105.6,0.0
0,144,0,0,5.56,0.01,101.43,108.34,0.0
8,64,0,0,2.76,0.0,52.9,62.43,0.0
32,72,0,0,5.94,0.02,58.11,267.55,0.0
0,160,0,0,4.81,0.01,93.21,101.7,0.0
32,16,0,0,5.11,0.01,38.01,158.62,0.0
0,88,0,0,4.81,0.01,58.54,94.26,0.0
0,192,0,0,2.62,0.0,89.11,58.44,0.0
0,128,0,0,2.62,0.0,92.94,52.95,0.0
32,80,0,0,4.67,0.01,59.88,125.99,0.0
32,0,0,0,4.81,0.01,26.65,86.21,0.0
32,24,0,0,3.93,0.01,36.13,114.06,0.0
24,88,0,0,4.81,0.01,37.15,99.67,0.0
0,176,0,0,4.81,0.01,92.84,89.49,0.0
32,48,0,0,4.75,0.01,33.96,91.25,0.0
0,96,0,0,3.93,0.01,60.65,95.73,0.0
