num_a100,num_h100,num_h200,num_gb200,ttff_s,tbf_s,cost,total_time,energy
0,176,0,0,25.1,0.03,92.59,469.95,0.0
8,144,0,0,34.8,0.04,98.24,600.6,0.0
0,192,0,0,24.68,0.03,88.96,413.92,0.0
16,88,0,0,36.86,0.04,64.63,625.89,0.0
8,128,0,0,37.91,0.04,90.29,619.86,0.0
8,96,0,0,29.63,0.04,65.27,594.22,0.0
0,208,0,0,20.97,0.03,100.93,433.48,0.0
16,96,0,0,33.76,0.04,65.11,580.2,0.0
16,80,0,0,33.76,0.04,55.67,590.27,0.0
8,160,0,0,34.8,0.03,89.69,494.19,0.0
16,72,0,0,75.27,0.05,57.64,675.27,0.0
16,128,0,0,36.44,0.04,82.85,559.66,0.0
0,104,0,0,20.31,0.04,66.54,571.52,0.0
16,112,0,0,36.44,0.04,79.91,614.05,0.0
24,72,0,0,47.34,0.04,56.79,647.34,0.0
8,104,0,0,29.63,0.04,64.65,544.18,0.0
40,8,0,0,1130.31,0.12,36.07,1730.31,0.0
0,112,0,0,20.31,0.04,64.18,511.9,0.0
32,32,0,0,268.75,0.06,39.38,868.75,0.0
24,80,0,0,34.8,0.04,56.84,587.83,0.0
32,40,0,0,163.54,0.05,41.45,763.54,0.0
16,144,0,0,32.33,0.03,84.59,509.7,0.0
40,0,0,0,1567.96,0.15,25.77,2167.96,0.0
24,88,0,0,34.8,0.04,56.27,532.61,0.0
40,16,0,0,619.98,0.08,36.36,1219.98,0.0
24,128,0,0,38.91,0.04,89.4,594.36,0.0
8,176,0,0,34.8,0.03,85.16,427.06,0.0
8,192,0,0,30.67,0.03,95.8,440.85,0.0
8,112,0,0,29.63,0.03,62.46,488.91,0.0
0,256,0,0,18.18,0.02,92.4,322.43,0.0
24,144,0,0,34.8,0.04,89.77,533.27,0.0
16,104,0,0,28.17,0.04,72.26,596.29,0.0
8,208,0,0,28.6,0.03,103.21,438.78,0.0
32,48,0,0,64.26,0.04,42.01,664.26,0.0
24,96,0,0,29.63,0.04,61.95,540.53,0.0
40,24,0,0,379.46,0.07,37.96,979.46,0.0
16,160,0,0,32.33,0.03,78.6,427.46,0.0
32,64,0,0,45.33,0.04,52.37,645.33,0.0
24,160,0,0,30.67,0.04,96.29,516.99,0.0
32,56,0,0,47.06,0.04,44.64,618.33,0.0
40,32,0,0,217.31,0.06,38.99,817.31,0.0
32,72,0,0,35.98,0.04,55.29,613.6,0.0
24,104,0,0,29.63,0.03,60.16,486.9,0.0
16,176,0,0,28.2,0.03,91.07,451.34,0.0
48,16,0,0,695.81,0.09,41.7,1295.81,0.0
32,88,0,0,35.82,0.04,66.66,617.07,0.0
48,8,0,0,911.21,0.11,35.09,1511.21,0.0
40,40,0,0,125.82,0.05,41.13,725.82,0.0
32,144,0,0,35.22,0.04,95.91,561.81,0.0
32,96,0,0,32.91,0.04,65.76,562.17,0.0
32,80,0,0,34.97,0.04,55.43,559.57,0.0
48,0,0,0,1154.4,0.12,25.03,1754.4,0.0
32,104,0,0,32.88,0.04,72.85,578.49,0.0
40,48,0,0,103.82,0.05,46.19,703.82,0.0
16,192,0,0,28.2,0.03,82.74,376.63,0.0
24,176,0,0,30.67,0.03,90.49,443.24,0.0
32,112,0,0,31.87,0.04,71.9,533.04,0.0
24,112,0,0,29.63,0.03,60.05,453.17,0.0
40,56,0,0,51.98,0.04,45.84,614.6,0.0
32,160,0,0,32.3,0.03,88.47,469.04,0.0
48,32,0,0,194.36,0.05,39.79,794.36,0.0
48,24,0,0,304.16,0.06,37.19,904.16,0.0
32,128,0,0,31.87,0.03,67.14,439.43,0.0
40,80,0,0,31.39,0.04,59.3,584.54,0.0
16,208,0,0,28.2,0.02,79.63,335.13,0.0
48,40,0,0,98.25,0.05,41.23,698.25,0.0
32,176,0,0,32.3,0.03,83.48,404.2,0.0
40,72,0,0,34.5,0.04,57.28,619.32,0.0
56,8,0,0,797.16,0.1,35.77,1397.16,0.0
32,192,0,0,28.17,0.03,94.47,420.92,0.0
8,256,0,0,28.6,0.02,90.65,313.72,0.0
48,48,0,0,76.25,0.05,45.98,676.25,0.0
32,208,0,0,26.1,0.03,101.2,417.57,0.0
56,16,0,0,574.55,0.08,40.59,1174.55,0.0
40,176,0,0,31.7,0.03,100.08,479.05,0.0
24,192,0,0,30.67,0.03,85.04,382.93,0.0
56,0,0,0,875.4,0.1,24.56,1475.4,0.0
40,64,0,0,31.39,0.04,51.5,616.57,0.0
40,96,0,0,25.23,0.04,65.34,547.47,0.0
48,64,0,0,26.93,0.04,50.54,588.26,0.0
40,208,0,0,30.4,0.03,92.35,377.37,0.0
40,192,0,0,30.4,0.03,96.18,424.04,0.0
40,104,0,0,25.23,0.03,63.47,494.69,0.0
56,24,0,0,229.61,0.06,36.1,829.61,0.0
48,72,0,0,30.03,0.04,56.07,591.01,0.0
40,112,0,0,25.23,0.03,61.78,450.08,0.0
48,56,0,0,43.88,0.04,46.39,602.81,0.0
40,88,0,0,30.4,0.04,59.83,541.9,0.0
48,80,0,0,26.93,0.04,57.75,556.22,0.0
24,208,0,0,30.67,0.02,82.05,341.91,0.0
48,88,0,0,20.77,0.04,67.08,594.79,0.0
40,256,0,0,24.2,0.02,102.12,342.16,0.0
56,40,0,0,86.01,0.05,42.14,686.01,0.0
48,176,0,0,31.0,0.03,101.07,478.35,0.0
64,8,0,0,840.88,0.1,40.31,1440.88,0.0
48,96,0,0,20.77,0.04,63.16,518.81,0.0
56,32,0,0,173.83,0.05,40.6,773.83,0.0
56,48,0,0,64.01,0.04,46.73,664.01,0.0
48,192,0,0,29.7,0.03,97.03,423.34,0.0
64,16,0,0,529.39,0.08,41.71,1129.39,0.0
64,0,0,0,695.4,0.09,24.64,1295.4,0.0
48,104,0,0,20.77,0.03,60.91,466.03,0.0
48,208,0,0,29.7,0.03,93.08,376.67,0.0
40,128,0,0,25.23,0.03,60.77,391.6,0.0
56,72,0,0,30.03,0.04,55.13,566.96,0.0
64,24,0,0,248.74,0.06,38.95,848.74,0.0
48,112,0,0,20.77,0.03,59.51,426.17,0.0
56,64,0,0,26.93,0.04,49.81,564.21,0.0
56,80,0,0,24.86,0.04,60.52,569.83,0.0
56,96,0,0,20.77,0.03,60.69,488.97,0.0
56,88,0,0,20.77,0.04,65.9,572.24,0.0
56,176,0,0,26.53,0.03,96.08,449.69,0.0
64,56,0,0,38.6,0.04,51.56,631.01,0.0
64,48,0,0,50.46,0.04,46.81,643.38,0.0
64,40,0,0,65.38,0.04,42.45,665.38,0.0
64,32,0,0,172.73,0.05,42.38,772.73,0.0
56,56,0,0,42.27,0.04,47.28,595.91,0.0
56,192,0,0,25.24,0.03,92.0,397.26,0.0
40,144,0,0,25.23,0.02,60.35,348.64,0.0
56,104,0,0,20.77,0.03,60.2,452.41,0.0
40,160,0,0,25.23,0.02,60.2,315.21,0.0
48,144,0,0,20.77,0.02,56.7,323.15,0.0
32,256,0,0,25.8,0.02,91.45,308.85,0.0
72,8,0,0,675.66,0.09,38.72,1275.66,0.0
72,16,0,0,513.54,0.08,43.77,1113.54,0.0
56,112,0,0,20.77,0.03,58.27,410.27,0.0
72,0,0,0,609.12,0.08,25.88,1209.12,0.0
64,88,0,0,20.77,0.04,63.64,541.45,0.0
48,160,0,0,20.77,0.02,56.05,289.83,0.0
72,24,0,0,228.02,0.06,39.97,828.02,0.0
48,256,0,0,23.5,0.02,102.73,341.46,0.0
72,32,0,0,130.5,0.05,41.8,730.5,0.0
64,72,0,0,30.03,0.04,54.83,550.37,0.0
64,96,0,0,20.07,0.03,61.76,488.27,0.0
64,64,0,0,35.49,0.04,51.94,572.92,0.0
56,208,0,0,25.24,0.02,87.65,351.31,0.0
64,208,0,0,25.24,0.02,86.83,344.73,0.0
64,176,0,0,26.53,0.03,91.73,424.59,0.0
72,40,0,0,50.76,0.04,42.37,640.28,0.0
64,104,0,0,20.07,0.03,61.18,451.71,0.0
72,48,0,0,44.47,0.04,46.94,624.75,0.0
56,128,0,0,20.77,0.02,57.87,361.82,0.0
72,56,0,0,32.03,0.04,51.26,609.54,0.0
72,64,0,0,27.93,0.04,53.04,570.02,0.0
48,128,0,0,20.77,0.03,57.61,365.62,0.0
64,192,0,0,25.24,0.03,89.54,382.74,0.0
64,256,0,0,19.03,0.02,95.98,314.06,0.0
72,88,0,0,20.77,0.04,64.73,539.78,0.0
56,256,0,0,19.03,0.02,97.18,320.49,0.0
72,72,0,0,30.03,0.04,54.19,531.31,0.0
72,176,0,0,26.53,0.03,89.46,409.57,0.0
80,16,0,0,493.74,0.08,45.6,1093.74,0.0
80,8,0,0,588.31,0.08,38.9,1188.31,0.0
72,96,0,0,20.77,0.03,59.36,460.63,0.0
80,0,0,0,500.86,0.07,26.18,1100.86,0.0
80,24,0,0,201.57,0.05,40.59,801.57,0.0
72,192,0,0,25.24,0.03,89.62,379.2,0.0
72,80,0,0,21.76,0.04,63.22,569.81,0.0
72,104,0,0,20.77,0.03,58.06,421.24,0.0
80,32,0,0,154.03,0.05,44.94,754.03,0.0
64,112,0,0,20.07,0.03,59.14,409.57,0.0
72,208,0,0,25.24,0.02,86.54,340.38,0.0
80,40,0,0,49.23,0.04,43.53,634.95,0.0
72,256,0,0,19.03,0.02,95.54,310.21,0.0
72,112,0,0,20.77,0.03,57.84,394.07,0.0
80,48,0,0,40.37,0.04,47.52,613.07,0.0
64,128,0,0,20.07,0.02,58.61,361.12,0.0
56,144,0,0,19.73,0.02,61.49,345.73,0.0
56,160,0,0,19.73,0.02,60.67,309.92,0.0
80,56,0,0,30.03,0.04,50.78,587.23,0.0
16,256,0,0,25.83,0.02,84.07,288.55,0.0
64,80,0,0,21.76,0.04,63.5,584.83,0.0
80,72,0,0,30.03,0.03,52.75,505.33,0.0
80,64,0,0,25.94,0.04,52.77,553.07,0.0
64,160,0,0,19.03,0.02,61.27,309.22,0.0
64,144,0,0,19.03,0.02,60.34,334.79,0.0
80,80,0,0,21.76,0.04,60.11,530.43,0.0
80,88,0,0,20.07,0.04,65.92,539.08,0.0
72,128,0,0,19.73,0.03,60.76,368.91,0.0
24,256,0,0,30.37,0.02,86.46,294.36,0.0
88,16,0,0,360.77,0.07,42.34,960.77,0.0
88,8,0,0,453.71,0.07,37.0,1053.71,0.0
88,0,0,0,654.42,0.09,32.81,1254.42,0.0
80,176,0,0,26.53,0.03,88.14,399.19,0.0
72,144,0,0,19.73,0.02,59.16,324.01,0.0
88,24,0,0,174.11,0.05,41.04,774.11,0.0
80,192,0,0,25.24,0.03,89.15,373.45,0.0
88,32,0,0,149.27,0.05,46.44,749.27,0.0
80,96,0,0,20.07,0.03,60.36,459.93,0.0
80,208,0,0,25.24,0.02,86.36,336.53,0.0
88,40,0,0,52.7,0.04,45.8,645.68,0.0
80,104,0,0,20.07,0.03,60.01,428.03,0.0
80,112,0,0,20.07,0.03,58.67,393.37,0.0
80,256,0,0,19.03,0.02,95.15,306.58,0.0
88,48,0,0,38.63,0.04,50.47,631.79,0.0
72,160,0,0,19.73,0.02,58.54,291.94,0.0
88,56,0,0,34.5,0.04,53.68,604.16,0.0
88,64,0,0,30.4,0.04,55.56,568.09,0.0
80,128,0,0,19.03,0.03,61.1,365.7,0.0
88,72,0,0,30.4,0.04,54.65,511.92,0.0
88,80,0,0,21.76,0.04,61.15,528.51,0.0
88,88,0,0,20.07,0.04,64.07,513.91,0.0
88,96,0,0,20.07,0.03,59.85,447.92,0.0
88,192,0,0,25.24,0.02,88.19,365.8,0.0
88,176,0,0,34.76,0.03,96.97,434.48,0.0
88,104,0,0,20.07,0.03,58.4,409.57,0.0
88,208,0,0,25.24,0.02,85.46,329.96,0.0
96,16,0,0,315.61,0.06,42.52,915.61,0.0
80,144,0,0,19.03,0.02,59.84,323.49,0.0
88,112,0,0,20.07,0.03,58.21,384.14,0.0
96,8,0,0,402.68,0.07,37.59,1002.68,0.0
96,0,0,0,535.95,0.08,32.41,1135.95,0.0
88,256,0,0,19.03,0.02,95.16,304.29,0.0
96,24,0,0,186.48,0.05,43.57,786.48,0.0
96,32,0,0,107.04,0.05,45.5,707.04,0.0
80,160,0,0,19.03,0.02,59.09,291.24,0.0
96,48,0,0,38.16,0.04,51.71,628.51,0.0
96,40,0,0,48.24,0.04,45.23,617.02,0.0
96,56,0,0,38.16,0.04,50.54,554.07,0.0
96,64,0,0,32.99,0.04,54.93,548.37,0.0
96,72,0,0,32.0,0.03,55.74,510.73,0.0
96,80,0,0,29.93,0.03,58.17,492.57,0.0
88,144,0,0,19.03,0.02,59.47,317.41,0.0
88,128,0,0,19.03,0.02,60.57,357.49,0.0
88,160,0,0,19.03,0.02,58.94,287.15,0.0
96,104,0,0,27.87,0.03,61.05,421.16,0.0
96,176,0,0,28.19,0.03,93.57,414.84,0.0
96,112,0,0,27.87,0.03,60.62,393.89,0.0
96,256,0,0,19.03,0.02,94.2,298.93,0.0
96,88,0,0,27.87,0.03,61.93,487.47,0.0
96,96,0,0,27.87,0.03,61.63,453.16,0.0
96,192,0,0,25.24,0.02,85.85,352.62,0.0
104,0,0,0,491.01,0.07,33.72,1091.01,0.0
96,208,0,0,25.24,0.02,84.55,323.48,0.0
104,8,0,0,409.5,0.07,40.25,1009.5,0.0
104,16,0,0,290.82,0.06,43.49,890.82,0.0
104,24,0,0,148.06,0.05,43.22,748.06,0.0
104,32,0,0,78.64,0.05,45.29,678.64,0.0
96,128,0,0,27.87,0.02,60.18,350.24,0.0
96,144,0,0,27.87,0.02,61.33,323.23,0.0
104,40,0,0,44.14,0.04,45.84,605.7,0.0
104,48,0,0,32.73,0.04,50.98,602.29,0.0
0,442,0,0,17.44,0.01,89.58,178.61,0.0
96,160,0,0,27.87,0.02,64.24,309.38,0.0
104,64,0,0,25.5,0.04,58.69,572.31,0.0
104,56,0,0,32.73,0.04,49.41,527.86,0.0
104,72,0,0,23.43,0.04,62.9,564.04,0.0
104,80,0,0,22.44,0.04,62.57,519.36,0.0
104,88,0,0,22.44,0.03,59.92,462.95,0.0
104,96,0,0,22.44,0.03,59.4,429.28,0.0
104,104,0,0,22.44,0.03,58.5,397.05,0.0
104,112,0,0,22.44,0.03,58.04,371.38,0.0
0,442,0,0,17.44,0.01,89.58,178.61,0.0
104,128,0,0,22.44,0.02,56.94,326.85,0.0
104,176,0,0,27.49,0.03,94.4,414.14,0.0
104,192,0,0,25.24,0.02,84.72,344.63,0.0
104,144,0,0,21.4,0.02,59.78,311.19,0.0
104,208,0,0,25.24,0.02,84.6,320.74,0.0
104,256,0,0,19.03,0.02,93.5,294.5,0.0
8,337,0,0,28.3,0.02,104.49,269.69,0.0
8,337,0,0,28.3,0.02,104.49,269.69,0.0
48,382,0,0,23.5,0.02,105.23,236.94,0.0
112,0,0,0,396.51,0.07,33.17,996.51,0.0
112,8,0,0,485.3,0.07,45.85,1085.3,0.0
104,160,0,0,20.37,0.02,62.09,295.64,0.0
112,16,0,0,219.4,0.06,41.95,819.4,0.0
112,24,0,0,133.48,0.05,44.12,733.48,0.0
0,442,0,0,17.44,0.01,89.58,178.61,0.0
112,40,0,0,40.38,0.04,47.55,609.04,0.0
112,32,0,0,69.0,0.04,46.24,669.0,0.0
0,442,0,0,17.44,0.01,89.58,178.61,0.0
112,48,0,0,34.5,0.04,53.9,619.32,0.0
112,56,0,0,34.5,0.04,52.93,551.48,0.0
0,442,0,0,17.44,0.01,89.58,178.61,0.0
112,64,0,0,29.33,0.04,61.01,581.42,0.0
112,80,0,0,26.27,0.04,65.23,530.98,0.0
0,442,0,0,17.44,0.01,89.58,178.61,0.0
112,72,0,0,27.26,0.04,65.54,575.49,0.0
112,88,0,0,26.27,0.03,63.84,484.35,0.0
32,336,0,0,25.8,0.02,102.95,266.95,0.0
16,336,0,0,25.83,0.02,88.39,232.06,0.0
8,337,0,0,28.3,0.02,104.49,269.69,0.0
112,96,0,0,26.27,0.03,62.35,442.98,0.0
8,337,0,0,28.3,0.02,104.49,269.69,0.0
8,337,0,0,28.3,0.02,104.49,269.69,0.0
112,104,0,0,26.27,0.03,61.89,413.36,0.0
112,112,0,0,26.27,0.03,61.76,389.24,0.0
112,192,0,0,25.24,0.02,84.09,338.77,0.0
112,208,0,0,25.24,0.02,84.4,317.14,0.0
40,382,0,0,24.2,0.02,104.98,237.64,0.0
24,331,0,0,28.3,0.02,94.44,246.41,0.0
8,337,0,0,28.3,0.02,104.49,269.69,0.0
48,382,0,0,23.5,0.02,105.23,236.94,0.0
112,128,0,0,26.27,0.02,61.61,348.89,0.0
128,8,0,0,319.84,0.06,43.23,919.84,0.0
128,16,0,0,216.83,0.06,45.71,816.83,0.0
128,24,0,0,124.6,0.05,47.03,724.6,0.0
128,0,0,0,279.82,0.06,33.47,879.82,0.0
112,144,0,0,26.27,0.02,61.13,314.3,0.0
112,176,0,0,25.49,0.03,91.63,397.85,0.0
128,56,0,0,26.93,0.04,54.31,539.15,0.0
32,336,0,0,25.8,0.02,102.95,266.95,0.0
128,64,0,0,24.86,0.04,58.03,529.06,0.0
64,411,0,0,19.03,0.01,94.71,195.4,0.0
40,382,0,0,24.2,0.02,104.98,237.64,0.0
0,442,0,0,17.44,0.01,89.58,178.61,0.0
24,331,0,0,28.3,0.02,94.44,246.41,0.0
128,80,0,0,21.8,0.03,61.84,484.64,0.0
32,336,0,0,25.8,0.02,102.95,266.95,0.0
112,256,0,0,19.03,0.02,93.04,290.87,0.0
128,32,0,0,42.23,0.04,46.71,632.36,0.0
128,88,0,0,21.8,0.03,59.86,438.33,0.0
128,96,0,0,21.8,0.03,58.4,401.35,0.0
128,40,0,0,31.89,0.04,50.55,610.3,0.0
16,336,0,0,25.83,0.02,88.39,232.06,0.0
128,48,0,0,30.03,0.04,52.03,566.96,0.0
56,415,0,0,19.03,0.01,94.26,195.41,0.0
48,382,0,0,23.5,0.02,105.23,236.94,0.0
32,336,0,0,25.8,0.02,102.95,266.95,0.0
72,408,0,0,19.03,0.01,93.35,195.24,0.0
40,382,0,0,24.2,0.02,104.98,237.64,0.0
128,176,0,0,25.49,0.03,89.26,379.71,0.0
112,160,0,0,26.27,0.02,62.67,295.08,0.0
128,104,0,0,21.8,0.03,57.97,375.29,0.0
64,411,0,0,19.03,0.01,94.71,195.4,0.0
32,336,0,0,25.8,0.02,102.95,266.95,0.0
144,8,0,0,255.78,0.06,44.29,855.78,0.0
144,16,0,0,123.84,0.05,43.95,723.84,0.0
144,24,0,0,89.97,0.05,48.07,689.97,0.0
128,72,0,0,22.79,0.04,62.07,523.13,0.0
144,0,0,0,250.65,0.06,36.41,850.65,0.0
128,192,0,0,25.24,0.02,83.57,330.36,0.0
16,336,0,0,25.83,0.02,88.39,232.06,0.0
128,208,0,0,25.24,0.02,81.96,302.56,0.0
16,336,0,0,25.83,0.02,88.39,232.06,0.0
80,403,0,0,19.03,0.01,93.89,195.39,0.0
128,128,0,0,21.8,0.02,56.81,313.28,0.0
48,382,0,0,23.5,0.02,105.23,236.94,0.0
48,382,0,0,23.5,0.02,105.23,236.94,0.0
128,256,0,0,19.03,0.02,92.46,284.82,0.0
144,48,0,0,26.93,0.04,54.59,565.46,0.0
48,382,0,0,23.5,0.02,105.23,236.94,0.0
144,40,0,0,34.39,0.04,51.68,590.06,0.0
8,337,0,0,28.3,0.02,104.49,269.69,0.0
40,382,0,0,24.2,0.02,104.98,237.64,0.0
144,56,0,0,26.93,0.03,52.75,500.08,0.0
144,64,0,0,24.86,0.03,56.58,494.4,0.0
72,408,0,0,19.03,0.01,93.35,195.24,0.0
144,72,0,0,22.79,0.03,61.42,497.72,0.0
144,80,0,0,21.1,0.03,61.41,463.99,0.0
128,160,0,0,19.73,0.02,61.06,281.18,0.0
144,88,0,0,21.1,0.03,59.53,421.28,0.0
32,336,0,0,25.8,0.02,102.95,266.95,0.0
128,112,0,0,21.8,0.02,57.72,353.17,0.0
128,144,0,0,21.8,0.02,57.9,290.61,0.0
160,8,0,0,234.4,0.06,47.15,834.4,0.0
56,415,0,0,19.03,0.01,94.26,195.41,0.0
144,176,0,0,25.49,0.02,87.96,366.79,0.0
160,0,0,0,158.46,0.05,36.07,758.46,0.0
144,96,0,0,21.1,0.03,58.66,390.34,0.0
160,16,0,0,58.89,0.04,43.14,658.89,0.0
144,192,0,0,25.24,0.02,81.83,317.51,0.0
160,24,0,0,48.73,0.04,46.97,631.19,0.0
160,32,0,0,38.85,0.04,52.85,633.88,0.0
24,331,0,0,28.3,0.02,94.44,246.41,0.0
40,382,0,0,24.2,0.02,104.98,237.64,0.0
144,112,0,0,21.1,0.02,57.85,343.99,0.0
144,208,0,0,25.24,0.02,81.89,297.08,0.0
160,40,0,0,38.85,0.04,52.21,565.45,0.0
24,331,0,0,28.3,0.02,94.44,246.41,0.0
144,32,0,0,38.52,0.04,48.56,617.69,0.0
160,48,0,0,26.93,0.04,57.59,568.61,0.0
88,398,0,0,19.03,0.01,92.8,195.8,0.0
144,256,0,0,19.03,0.02,91.83,278.81,0.0
160,64,0,0,24.86,0.03,54.68,458.73,0.0
160,72,0,0,22.79,0.03,58.48,456.34,0.0
160,56,0,0,25.94,0.04,57.3,519.79,0.0
24,331,0,0,28.3,0.02,94.44,246.41,0.0
144,144,0,0,19.03,0.02,63.17,309.67,0.0
24,331,0,0,28.3,0.02,94.44,246.41,0.0
40,382,0,0,24.2,0.02,104.98,237.64,0.0
160,80,0,0,21.1,0.03,60.4,440.5,0.0
160,88,0,0,21.1,0.03,58.66,401.6,0.0
160,176,0,0,25.49,0.02,86.19,352.39,0.0
144,128,0,0,21.1,0.02,57.13,306.98,0.0
176,8,0,0,116.58,0.05,43.9,716.58,0.0
144,160,0,0,19.03,0.02,61.3,276.23,0.0
176,0,0,0,363.55,0.07,50.4,963.55,0.0
160,96,0,0,21.1,0.03,57.46,370.67,0.0
176,16,0,0,50.98,0.04,45.53,648.41,0.0
160,192,0,0,25.24,0.02,80.99,308.54,0.0
160,104,0,0,21.1,0.02,56.84,346.66,0.0
176,32,0,0,30.29,0.04,52.34,593.9,0.0
160,208,0,0,25.24,0.02,80.19,285.99,0.0
176,24,0,0,40.52,0.04,48.54,613.01,0.0
160,112,0,0,21.1,0.02,56.54,326.95,0.0
32,336,0,0,25.8,0.02,102.95,266.95,0.0
160,256,0,0,19.03,0.02,89.87,268.96,0.0
176,48,0,0,26.93,0.03,53.58,505.28,0.0
88,398,0,0,19.03,0.01,92.8,195.8,0.0
160,128,0,0,21.1,0.02,56.36,295.31,0.0
176,56,0,0,25.94,0.03,54.73,475.9,0.0
80,403,0,0,19.03,0.01,93.89,195.39,0.0
176,64,0,0,24.86,0.03,53.69,433.13,0.0
176,72,0,0,22.79,0.03,57.53,432.85,0.0
160,144,0,0,19.03,0.02,60.5,289.79,0.0
176,80,0,0,21.1,0.03,58.64,413.35,0.0
176,176,0,0,25.49,0.02,86.57,347.2,0.0
144,104,0,0,21.1,0.03,58.26,365.93,0.0
192,0,0,0,268.57,0.06,49.57,868.57,0.0
192,8,0,0,105.43,0.05,46.57,705.43,0.0
40,382,0,0,24.2,0.02,104.98,237.64,0.0
192,24,0,0,36.66,0.04,51.12,609.09,0.0
176,208,0,0,25.24,0.02,80.04,280.7,0.0
96,390,0,0,19.03,0.01,91.85,196.52,0.0
56,415,0,0,19.03,0.01,94.26,195.41,0.0
176,40,0,0,30.29,0.04,51.07,526.05,0.0
176,256,0,0,19.03,0.02,89.24,263.34,0.0
16,336,0,0,25.83,0.02,88.39,232.06,0.0
16,336,0,0,25.83,0.02,88.39,232.06,0.0
72,408,0,0,19.03,0.01,93.35,195.24,0.0
192,48,0,0,26.93,0.03,52.74,476.0,0.0
192,56,0,0,25.94,0.03,52.84,441.2,0.0
56,415,0,0,19.03,0.01,94.26,195.41,0.0
176,144,0,0,19.03,0.02,59.18,277.17,0.0
192,64,0,0,24.16,0.03,53.97,419.3,0.0
176,88,0,0,21.1,0.03,56.85,376.93,0.0
160,160,0,0,19.03,0.02,60.28,265.94,0.0
64,411,0,0,19.03,0.01,94.71,195.4,0.0
176,192,0,0,25.24,0.02,79.99,299.32,0.0
176,96,0,0,21.1,0.02,55.7,348.61,0.0
192,16,0,0,66.13,0.05,49.95,666.13,0.0
192,80,0,0,21.1,0.03,57.72,393.67,0.0
176,104,0,0,21.1,0.02,55.46,328.66,0.0
64,411,0,0,19.03,0.01,94.71,195.4,0.0
56,415,0,0,19.03,0.01,94.26,195.41,0.0
24,331,0,0,28.3,0.02,94.44,246.41,0.0
192,32,0,0,30.29,0.04,51.24,551.68,0.0
176,112,0,0,21.1,0.02,54.82,308.52,0.0
192,88,0,0,21.1,0.02,56.44,362.76,0.0
80,403,0,0,19.03,0.01,93.89,195.39,0.0
192,40,0,0,27.19,0.04,52.58,516.25,0.0
208,8,0,0,118.73,0.05,50.87,718.73,0.0
64,411,0,0,19.03,0.01,94.71,195.4,0.0
208,0,0,0,199.25,0.05,49.41,799.25,0.0
