num_a100,num_h100,num_h200,num_gb200,ttff_s,tbf_s,cost,total_time,energy
32,56,0,0,59.09,0.04,42.06,582.56,0.0
16,88,0,0,50.71,0.03,44.36,429.58,0.0
8,104,0,0,54.71,0.02,46.06,387.72,0.0
40,8,0,0,861.01,0.1,30.45,1461.01,0.0
40,16,0,0,619.98,0.08,36.36,1219.98,0.0
24,96,0,0,57.18,0.03,46.24,403.51,0.0
32,64,0,0,57.18,0.03,43.13,531.45,0.0
16,96,0,0,50.71,0.03,45.2,402.73,0.0
40,24,0,0,371.77,0.07,37.66,971.77,0.0
0,144,0,0,47.61,0.02,45.24,280.64,0.0
16,112,0,0,50.71,0.02,46.35,356.19,0.0
16,104,0,0,50.71,0.02,46.12,380.63,0.0
24,104,0,0,57.18,0.02,46.93,379.81,0.0
32,72,0,0,57.18,0.03,43.57,483.53,0.0
32,80,0,0,57.18,0.03,44.2,446.21,0.0
40,32,0,0,200.44,0.05,38.19,800.44,0.0
0,160,0,0,45.36,0.02,45.8,255.72,0.0
8,128,0,0,54.71,0.02,48.47,332.77,0.0
8,112,0,0,54.71,0.02,46.62,364.91,0.0
16,128,0,0,50.3,0.02,47.49,320.79,0.0
32,88,0,0,57.18,0.03,45.11,417.56,0.0
40,40,0,0,75.62,0.05,38.29,675.62,0.0
24,112,0,0,57.18,0.02,47.66,359.7,0.0
0,176,0,0,43.86,0.01,46.79,237.48,0.0
24,128,0,0,57.18,0.02,49.36,328.13,0.0
8,144,0,0,54.71,0.02,48.89,298.85,0.0
48,0,0,0,1154.4,0.12,25.03,1754.4,0.0
48,16,0,0,695.81,0.09,41.7,1295.81,0.0
40,48,0,0,55.25,0.04,39.37,600.02,0.0
16,144,0,0,50.3,0.02,48.53,292.42,0.0
32,96,0,0,57.18,0.02,45.83,391.82,0.0
40,56,0,0,55.25,0.04,40.29,540.18,0.0
48,8,0,0,702.11,0.09,30.24,1302.11,0.0
48,24,0,0,291.41,0.06,36.67,891.41,0.0
0,192,0,0,38.75,0.01,48.34,224.92,0.0
32,104,0,0,57.18,0.02,46.68,370.65,0.0
8,160,0,0,54.71,0.02,50.22,276.72,0.0
32,112,0,0,57.18,0.02,47.59,352.81,0.0
0,208,0,0,38.75,0.01,49.34,211.9,0.0
40,64,0,0,53.35,0.03,41.37,495.27,0.0
40,72,0,0,49.35,0.03,41.51,448.77,0.0
16,160,0,0,50.3,0.02,50.0,271.95,0.0
24,144,0,0,56.77,0.02,50.98,302.83,0.0
32,128,0,0,57.18,0.02,48.95,320.36,0.0
8,176,0,0,54.71,0.02,52.49,263.22,0.0
48,32,0,0,160.6,0.05,38.1,760.6,0.0
48,40,0,0,82.04,0.05,40.27,682.04,0.0
24,160,0,0,56.77,0.02,53.16,285.45,0.0
40,80,0,0,49.35,0.03,42.0,414.06,0.0
40,88,0,0,49.35,0.02,42.48,384.76,0.0
48,48,0,0,57.17,0.04,40.36,593.49,0.0
48,56,0,0,57.17,0.03,40.88,531.25,0.0
8,192,0,0,49.6,0.01,54.66,251.53,0.0
32,144,0,0,56.77,0.02,50.87,297.97,0.0
56,0,0,0,875.4,0.1,24.56,1475.4,0.0
48,64,0,0,57.17,0.03,41.52,483.33,0.0
16,176,0,0,50.3,0.02,52.15,258.47,0.0
0,256,0,0,38.75,0.01,52.15,181.98,0.0
40,104,0,0,49.35,0.02,44.25,344.88,0.0
56,16,0,0,558.95,0.08,40.05,1158.95,0.0
40,96,0,0,49.35,0.02,43.04,360.57,0.0
32,160,0,0,56.77,0.02,53.24,282.25,0.0
48,80,0,0,57.17,0.03,43.33,417.36,0.0
40,112,0,0,49.35,0.02,44.42,323.57,0.0
48,72,0,0,57.17,0.03,42.31,446.01,0.0
16,192,0,0,45.19,0.01,53.7,244.43,0.0
8,208,0,0,49.6,0.01,55.79,237.18,0.0
56,24,0,0,217.89,0.06,35.59,817.89,0.0
40,128,0,0,49.35,0.02,45.31,292.01,0.0
48,88,0,0,57.17,0.02,44.17,391.61,0.0
56,32,0,0,150.13,0.05,39.36,750.13,0.0
56,8,0,0,534.89,0.08,29.05,1134.89,0.0
48,96,0,0,57.17,0.02,45.11,370.55,0.0
24,176,0,0,56.77,0.02,55.91,273.88,0.0
16,208,0,0,45.19,0.01,54.96,231.3,0.0
48,104,0,0,57.17,0.02,45.86,350.9,0.0
56,40,0,0,54.7,0.04,38.36,624.46,0.0
56,48,0,0,53.33,0.04,38.83,551.81,0.0
24,192,0,0,51.66,0.02,58.22,262.17,0.0
56,56,0,0,53.33,0.03,39.24,494.57,0.0
8,256,0,0,49.6,0.01,60.1,207.99,0.0
48,128,0,0,57.17,0.02,48.38,307.05,0.0
56,64,0,0,49.33,0.03,39.57,448.22,0.0
64,0,0,0,695.4,0.09,24.64,1295.4,0.0
32,176,0,0,56.77,0.02,56.1,271.61,0.0
40,144,0,0,48.93,0.02,46.85,270.65,0.0
56,72,0,0,51.25,0.03,40.22,413.63,0.0
16,256,0,0,45.19,0.01,59.85,205.43,0.0
40,160,0,0,48.93,0.02,48.89,255.99,0.0
40,176,0,0,43.83,0.01,51.01,244.17,0.0
64,8,0,0,416.95,0.07,28.45,1016.95,0.0
24,208,0,0,51.66,0.01,59.16,246.51,0.0
56,80,0,0,51.25,0.02,40.88,384.97,0.0
64,16,0,0,437.69,0.07,38.33,1037.69,0.0
48,144,0,0,57.17,0.02,50.34,286.92,0.0
32,192,0,0,51.66,0.01,57.61,256.66,0.0
48,112,0,0,57.17,0.02,46.68,334.27,0.0
56,88,0,0,51.25,0.02,41.37,359.23,0.0
64,24,0,0,213.09,0.05,37.31,813.09,0.0
64,32,0,0,85.15,0.05,37.58,685.15,0.0
40,192,0,0,43.83,0.01,52.17,230.02,0.0
64,40,0,0,53.33,0.04,38.16,598.16,0.0
56,104,0,0,49.35,0.02,42.87,322.14,0.0
40,208,0,0,43.83,0.01,53.46,218.44,0.0
56,96,0,0,51.25,0.02,42.06,338.89,0.0
56,112,0,0,49.35,0.02,43.64,307.28,0.0
32,208,0,0,51.66,0.01,59.04,243.61,0.0
56,128,0,0,48.93,0.02,44.77,279.92,0.0
64,48,0,0,53.33,0.03,38.49,529.07,0.0
64,64,0,0,49.33,0.03,39.69,437.81,0.0
64,56,0,0,53.33,0.03,39.21,479.92,0.0
72,0,0,0,576.92,0.08,25.19,1176.92,0.0
64,72,0,0,49.33,0.03,40.21,403.65,0.0
72,16,0,0,366.2,0.07,37.98,966.2,0.0
72,24,0,0,206.33,0.05,38.92,806.33,0.0
48,160,0,0,57.17,0.02,53.21,275.16,0.0
72,40,0,0,53.33,0.04,37.8,571.26,0.0
64,80,0,0,49.33,0.02,40.72,374.99,0.0
72,32,0,0,98.82,0.05,39.99,698.82,0.0
56,144,0,0,48.93,0.02,46.62,262.16,0.0
72,8,0,0,331.5,0.06,28.28,931.5,0.0
64,96,0,0,49.33,0.02,41.69,329.6,0.0
48,176,0,0,52.06,0.02,55.69,263.56,0.0
64,104,0,0,49.33,0.02,42.39,312.98,0.0
64,88,0,0,49.33,0.02,41.05,349.25,0.0
64,112,0,0,49.33,0.02,43.21,299.24,0.0
0,480,0,0,36.23,0.01,61.19,113.88,0.0
48,192,0,0,52.06,0.01,56.78,247.72,0.0
56,160,0,0,43.83,0.01,48.85,249.54,0.0
64,128,0,0,48.92,0.02,44.69,275.31,0.0
72,64,0,0,53.33,0.03,39.77,427.46,0.0
32,256,0,0,51.66,0.01,62.81,212.15,0.0
48,208,0,0,52.06,0.01,57.7,233.51,0.0
72,56,0,0,53.33,0.03,39.62,471.22,0.0
24,256,0,0,51.66,0.01,62.83,213.9,0.0
72,80,0,0,49.33,0.02,40.85,368.14,0.0
40,256,0,0,43.83,0.01,57.72,193.39,0.0
72,48,0,0,53.33,0.03,37.55,499.8,0.0
56,208,0,0,43.83,0.01,53.4,214.03,0.0
64,144,0,0,48.92,0.02,46.62,258.67,0.0
80,0,0,0,446.63,0.07,24.89,1046.63,0.0
80,16,0,0,280.14,0.06,36.69,880.14,0.0
56,176,0,0,43.83,0.01,50.47,236.21,0.0
72,72,0,0,49.33,0.03,40.47,396.79,0.0
64,160,0,0,43.81,0.01,48.86,246.61,0.0
56,192,0,0,43.83,0.01,51.68,223.16,0.0
64,176,0,0,43.81,0.01,50.19,232.33,0.0
72,96,0,0,49.33,0.02,41.59,322.75,0.0
80,24,0,0,172.59,0.05,39.13,772.59,0.0
80,8,0,0,267.91,0.06,28.41,867.91,0.0
72,104,0,0,49.33,0.02,42.19,306.12,0.0
80,32,0,0,54.7,0.04,37.79,633.99,0.0
56,256,0,0,43.83,0.01,57.15,188.47,0.0
72,112,0,0,49.33,0.02,42.75,291.27,0.0
80,40,0,0,49.82,0.04,39.57,577.26,0.0
72,128,0,0,48.92,0.02,44.47,270.02,0.0
72,88,0,0,49.33,0.02,41.06,342.4,0.0
48,256,0,0,52.06,0.01,62.65,208.26,0.0
80,48,0,0,49.82,0.03,39.74,512.68,0.0
80,56,0,0,53.33,0.03,39.67,458.75,0.0
0,512,0,0,36.09,0.01,62.23,108.58,0.0
80,64,0,0,53.33,0.03,40.13,420.6,0.0
72,144,0,0,48.92,0.02,46.74,255.96,0.0
80,72,0,0,49.33,0.02,40.81,390.95,0.0
64,192,0,0,43.81,0.01,51.26,219.08,0.0
80,80,0,0,49.33,0.02,41.06,362.29,0.0
80,88,0,0,49.33,0.02,41.16,336.55,0.0
72,160,0,0,43.81,0.01,48.85,243.65,0.0
80,96,0,0,49.33,0.02,41.59,316.9,0.0
72,176,0,0,43.81,0.01,50.09,229.33,0.0
88,0,0,0,353.55,0.06,24.94,953.55,0.0
88,24,0,0,163.43,0.05,40.48,763.43,0.0
88,16,0,0,276.94,0.06,38.64,876.94,0.0
64,256,0,0,43.81,0.01,55.57,181.85,0.0
88,32,0,0,54.7,0.04,38.49,621.04,0.0
80,128,0,0,48.92,0.02,44.44,266.02,0.0
80,104,0,0,49.33,0.02,42.1,300.28,0.0
80,112,0,0,49.33,0.02,42.57,285.42,0.0
88,40,0,0,53.33,0.04,39.08,550.94,0.0
88,8,0,0,201.27,0.05,28.13,801.27,0.0
64,208,0,0,43.81,0.01,51.96,206.32,0.0
72,192,0,0,43.81,0.01,51.49,217.86,0.0
72,208,0,0,43.81,0.01,52.71,207.33,0.0
80,144,0,0,48.92,0.01,46.83,253.19,0.0
88,48,0,0,45.82,0.03,40.11,502.13,0.0
88,56,0,0,49.33,0.03,40.12,451.63,0.0
88,64,0,0,49.33,0.03,40.15,410.55,0.0
88,72,0,0,46.83,0.02,40.63,380.57,0.0
80,160,0,0,43.81,0.01,48.9,241.01,0.0
8,477,0,0,49.19,0.01,78.35,145.16,0.0
88,96,0,0,45.23,0.02,41.53,310.81,0.0
88,104,0,0,45.23,0.02,41.88,293.71,0.0
88,112,0,0,45.23,0.02,42.3,279.18,0.0
80,176,0,0,43.81,0.01,49.88,225.9,0.0
72,256,0,0,43.81,0.01,57.1,185.41,0.0
88,80,0,0,46.83,0.02,40.49,349.9,0.0
80,192,0,0,43.81,0.01,50.58,211.88,0.0
88,88,0,0,46.83,0.02,41.0,328.91,0.0
96,16,0,0,229.8,0.06,38.54,829.8,0.0
96,24,0,0,113.46,0.05,39.53,713.46,0.0
96,8,0,0,149.97,0.05,28.12,749.97,0.0
96,32,0,0,53.33,0.04,37.64,584.93,0.0
88,128,0,0,44.82,0.02,44.24,261.12,0.0
8,477,0,0,49.19,0.01,78.35,145.16,0.0
80,208,0,0,43.81,0.01,51.88,202.17,0.0
96,40,0,0,53.33,0.04,39.57,539.77,0.0
96,48,0,0,49.82,0.03,40.09,487.33,0.0
40,480,0,0,43.53,0.01,73.14,133.17,0.0
88,144,0,0,44.82,0.01,46.46,247.95,0.0
80,256,0,0,43.81,0.01,55.54,178.94,0.0
96,56,0,0,53.33,0.03,40.25,441.27,0.0
96,0,0,0,271.11,0.06,24.86,871.11,0.0
96,64,0,0,46.83,0.03,39.89,398.15,0.0
16,471,0,0,44.89,0.01,78.11,146.52,0.0
96,72,0,0,46.83,0.02,40.1,367.43,0.0
88,176,0,0,39.71,0.01,49.41,221.4,0.0
0,579,0,0,24.24,0.01,66.55,101.79,0.0
88,160,0,0,39.71,0.01,48.13,234.5,0.0
88,192,0,0,39.71,0.01,50.73,210.43,0.0
96,80,0,0,46.83,0.02,40.1,339.55,0.0
96,88,0,0,46.2,0.02,40.78,320.97,0.0
96,96,0,0,44.6,0.02,41.36,304.15,0.0
96,104,0,0,44.6,0.02,41.68,287.55,0.0
96,112,0,0,44.6,0.02,42.02,273.02,0.0
104,0,0,0,201.37,0.05,24.77,801.37,0.0
88,208,0,0,39.71,0.01,52.22,201.63,0.0
104,24,0,0,118.34,0.05,41.5,718.34,0.0
104,16,0,0,214.87,0.06,39.78,814.87,0.0
88,256,0,0,39.71,0.01,56.16,179.57,0.0
96,128,0,0,44.6,0.02,43.72,254.47,0.0
104,8,0,0,112.83,0.05,28.42,712.83,0.0
104,32,0,0,53.33,0.04,37.05,555.2,0.0
96,144,0,0,44.6,0.01,45.9,241.93,0.0
96,160,0,0,39.49,0.01,47.32,227.87,0.0
104,40,0,0,53.33,0.03,39.07,516.15,0.0
104,48,0,0,49.82,0.03,41.29,487.76,0.0
104,64,0,0,49.82,0.03,41.03,400.12,0.0
56,477,0,0,43.53,0.01,73.43,132.55,0.0
16,471,0,0,44.89,0.01,78.11,146.52,0.0
40,488,0,0,43.53,0.01,73.84,132.28,0.0
96,176,0,0,39.49,0.01,48.45,214.8,0.0
0,579,0,0,24.24,0.01,66.55,101.79,0.0
104,80,0,0,46.83,0.02,39.99,331.95,0.0
104,88,0,0,46.2,0.02,40.79,315.16,0.0
96,192,0,0,39.49,0.01,49.79,204.51,0.0
104,56,0,0,53.33,0.03,40.66,434.42,0.0
56,477,0,0,43.53,0.01,73.43,132.55,0.0
96,256,0,0,39.49,0.01,55.01,174.58,0.0
104,72,0,0,46.83,0.02,40.53,363.49,0.0
96,208,0,0,39.49,0.01,51.24,196.05,0.0
64,471,0,0,43.51,0.01,72.25,131.98,0.0
24,327,0,0,51.66,0.01,71.75,191.69,0.0
48,318,0,0,51.64,0.01,70.05,188.05,0.0
32,320,0,0,51.66,0.01,70.68,192.21,0.0
104,96,0,0,45.23,0.02,41.71,301.4,0.0
112,0,0,0,155.95,0.05,25.16,755.95,0.0
72,467,0,0,43.51,0.01,73.01,132.81,0.0
8,477,0,0,49.19,0.01,78.35,145.16,0.0
112,16,0,0,151.03,0.05,38.45,751.03,0.0
104,104,0,0,45.23,0.02,41.96,284.8,0.0
112,24,0,0,70.82,0.05,40.35,670.82,0.0
32,320,0,0,51.66,0.01,70.68,192.21,0.0
104,112,0,0,45.23,0.02,42.4,271.31,0.0
112,8,0,0,85.98,0.04,27.99,662.68,0.0
24,327,0,0,51.66,0.01,71.75,191.69,0.0
112,32,0,0,53.33,0.04,37.11,536.89,0.0
112,40,0,0,49.33,0.03,39.72,508.81,0.0
8,477,0,0,49.19,0.01,78.35,145.16,0.0
112,48,0,0,45.82,0.03,40.85,469.47,0.0
72,467,0,0,43.51,0.01,73.01,132.81,0.0
48,318,0,0,51.64,0.01,70.05,188.05,0.0
104,128,0,0,44.82,0.02,44.25,253.99,0.0
112,56,0,0,49.33,0.03,40.73,424.37,0.0
112,64,0,0,49.33,0.02,40.84,389.22,0.0
112,72,0,0,46.83,0.02,40.5,355.61,0.0
112,80,0,0,46.83,0.02,41.18,335.21,0.0
0,579,0,0,24.24,0.01,66.55,101.79,0.0
112,88,0,0,46.2,0.02,41.23,312.81,0.0
104,160,0,0,39.71,0.01,47.83,227.72,0.0
104,144,0,0,39.71,0.01,46.49,242.0,0.0
112,96,0,0,44.6,0.02,41.66,295.98,0.0
112,104,0,0,45.23,0.02,42.31,282.63,0.0
104,176,0,0,39.71,0.01,48.86,214.36,0.0
16,471,0,0,44.89,0.01,78.11,146.52,0.0
112,112,0,0,45.23,0.02,42.58,268.38,0.0
64,471,0,0,43.51,0.01,72.25,131.98,0.0
0,579,0,0,24.24,0.01,66.55,101.79,0.0
80,459,0,0,43.51,0.01,71.97,132.49,0.0
104,192,0,0,39.71,0.01,49.58,201.67,0.0
112,128,0,0,44.82,0.02,44.35,251.19,0.0
128,16,0,0,129.55,0.05,40.82,729.55,0.0
40,488,0,0,43.53,0.01,73.84,132.28,0.0
128,24,0,0,49.82,0.04,40.26,620.18,0.0
128,0,0,0,101.49,0.04,25.56,671.79,0.0
0,579,0,0,24.24,0.01,66.55,101.79,0.0
128,32,0,0,53.33,0.03,37.19,503.5,0.0
112,144,0,0,39.71,0.01,46.46,238.87,0.0
128,40,0,0,49.82,0.03,40.36,487.33,0.0
104,208,0,0,39.71,0.01,50.7,192.24,0.0
128,48,0,0,45.82,0.03,40.44,440.61,0.0
24,327,0,0,51.66,0.01,71.75,191.69,0.0
128,56,0,0,46.83,0.03,40.57,402.78,0.0
48,318,0,0,51.64,0.01,70.05,188.05,0.0
88,468,0,0,39.41,0.01,71.02,128.08,0.0
24,327,0,0,51.66,0.01,71.75,191.69,0.0
112,160,0,0,39.71,0.01,47.77,224.89,0.0
128,104,0,0,44.6,0.02,41.89,271.17,0.0
80,459,0,0,43.51,0.01,71.97,132.49,0.0
128,8,0,0,84.61,0.04,28.37,603.62,0.0
128,112,0,0,44.6,0.02,42.04,257.26,0.0
128,64,0,0,46.83,0.02,40.67,370.75,0.0
16,471,0,0,44.89,0.01,78.11,146.52,0.0
112,192,0,0,39.71,0.01,49.52,199.5,0.0
56,477,0,0,43.53,0.01,73.43,132.55,0.0
128,72,0,0,46.83,0.02,40.06,337.67,0.0
128,80,0,0,46.83,0.02,41.48,325.11,0.0
144,16,0,0,78.24,0.05,41.18,678.24,0.0
48,318,0,0,51.64,0.01,70.05,188.05,0.0
144,24,0,0,51.18,0.04,41.06,589.31,0.0
32,320,0,0,51.66,0.01,70.68,192.21,0.0
144,0,0,0,100.13,0.04,25.29,590.87,0.0
128,88,0,0,46.2,0.02,41.52,304.07,0.0
88,468,0,0,39.41,0.01,71.02,128.08,0.0
112,208,0,0,39.71,0.01,50.62,190.22,0.0
8,477,0,0,49.19,0.01,78.35,145.16,0.0
16,471,0,0,44.89,0.01,78.11,146.52,0.0
32,320,0,0,51.66,0.01,70.68,192.21,0.0
144,40,0,0,43.32,0.03,39.44,450.36,0.0
128,96,0,0,44.6,0.02,41.76,286.97,0.0
144,32,0,0,53.33,0.03,36.4,462.92,0.0
8,477,0,0,49.19,0.01,78.35,145.16,0.0
104,256,0,0,39.71,0.01,54.55,171.81,0.0
144,48,0,0,49.82,0.03,42.02,435.34,0.0
64,471,0,0,43.51,0.01,72.25,131.98,0.0
96,461,0,0,39.08,0.01,68.46,124.94,0.0
24,327,0,0,51.66,0.01,71.75,191.69,0.0
112,176,0,0,39.71,0.01,48.86,212.14,0.0
128,128,0,0,44.18,0.01,44.29,244.24,0.0
144,64,0,0,43.32,0.02,41.93,366.42,0.0
144,56,0,0,49.82,0.03,41.88,397.03,0.0
112,256,0,0,39.71,0.01,54.55,170.54,0.0
72,467,0,0,43.51,0.01,73.01,132.81,0.0
144,72,0,0,46.83,0.02,41.34,335.0,0.0
32,320,0,0,51.66,0.01,70.68,192.21,0.0
128,144,0,0,39.08,0.01,46.33,232.53,0.0
144,88,0,0,46.2,0.02,42.34,299.64,0.0
128,160,0,0,39.08,0.01,47.12,217.01,0.0
48,318,0,0,51.64,0.01,70.05,188.05,0.0
144,8,0,0,76.76,0.04,29.09,562.12,0.0
160,24,0,0,49.82,0.04,40.69,546.75,0.0
160,16,0,0,51.18,0.04,39.56,604.24,0.0
32,320,0,0,51.66,0.01,70.68,192.21,0.0
128,176,0,0,39.08,0.01,48.71,207.21,0.0
8,477,0,0,49.19,0.01,78.35,145.16,0.0
144,96,0,0,44.6,0.02,41.83,278.4,0.0
96,461,0,0,39.08,0.01,68.46,124.94,0.0
160,0,0,0,100.13,0.03,25.56,537.4,0.0
144,104,0,0,44.6,0.02,42.56,267.31,0.0
48,318,0,0,51.64,0.01,70.05,188.05,0.0
160,40,0,0,45.82,0.03,41.18,446.0,0.0
128,192,0,0,39.08,0.01,50.18,198.38,0.0
64,471,0,0,43.51,0.01,72.25,131.98,0.0
144,112,0,0,44.6,0.01,42.03,249.89,0.0
24,327,0,0,51.66,0.01,71.75,191.69,0.0
144,80,0,0,43.32,0.02,41.72,315.25,0.0
160,48,0,0,49.33,0.03,41.28,407.56,0.0
160,8,0,0,76.76,0.03,29.19,516.6,0.0
32,320,0,0,51.66,0.01,70.68,192.21,0.0
128,208,0,0,39.08,0.01,51.47,189.99,0.0
160,56,0,0,43.32,0.02,40.79,369.99,0.0
144,128,0,0,44.18,0.01,44.5,239.13,0.0
56,477,0,0,43.53,0.01,73.43,132.55,0.0
16,471,0,0,44.89,0.01,78.11,146.52,0.0
160,64,0,0,43.32,0.02,41.21,345.75,0.0
16,471,0,0,44.89,0.01,78.11,146.52,0.0
160,72,0,0,43.32,0.02,41.59,324.53,0.0
176,24,0,0,49.82,0.03,40.54,511.95,0.0
160,32,0,0,49.33,0.03,36.19,434.02,0.0
160,88,0,0,42.69,0.02,42.54,291.23,0.0
144,144,0,0,44.18,0.01,46.91,229.93,0.0
176,16,0,0,49.82,0.04,38.75,551.78,0.0
176,40,0,0,49.82,0.03,42.13,433.95,0.0
176,0,0,0,96.13,0.03,26.1,498.87,0.0
80,459,0,0,43.51,0.01,71.97,132.49,0.0
176,48,0,0,49.82,0.03,42.37,399.53,0.0
40,488,0,0,43.53,0.01,73.84,132.28,0.0
144,160,0,0,44.18,0.01,49.52,223.16,0.0
48,318,0,0,51.64,0.01,70.05,188.05,0.0
160,80,0,0,43.32,0.02,42.1,307.08,0.0
176,64,0,0,42.69,0.02,41.02,330.92,0.0
40,488,0,0,43.53,0.01,73.84,132.28,0.0
160,96,0,0,44.6,0.02,42.44,273.74,0.0
128,256,0,0,39.08,0.01,54.92,169.19,0.0
176,32,0,0,53.33,0.03,36.56,414.83,0.0
176,88,0,0,42.69,0.02,42.36,280.86,0.0
72,467,0,0,43.51,0.01,73.01,132.81,0.0
40,488,0,0,43.53,0.01,73.84,132.28,0.0
24,327,0,0,51.66,0.01,71.75,191.69,0.0
176,56,0,0,43.32,0.02,40.93,355.95,0.0
160,112,0,0,44.6,0.01,42.33,244.78,0.0
56,477,0,0,43.53,0.01,73.43,132.55,0.0
160,104,0,0,44.6,0.02,42.18,257.23,0.0
176,72,0,0,46.2,0.02,41.56,312.72,0.0
160,128,0,0,44.18,0.01,44.78,234.62,0.0
176,8,0,0,72.76,0.03,28.98,473.04,0.0
64,471,0,0,43.51,0.01,72.25,131.98,0.0
192,16,0,0,49.82,0.04,40.37,538.42,0.0
192,24,0,0,49.82,0.03,41.9,499.17,0.0
176,80,0,0,43.32,0.02,42.44,299.12,0.0
80,459,0,0,43.51,0.01,71.97,132.49,0.0
192,0,0,0,75.45,0.03,26.87,470.77,0.0
176,96,0,0,44.6,0.02,42.46,265.72,0.0
192,40,0,0,53.33,0.03,41.76,410.04,0.0
144,176,0,0,44.18,0.01,52.32,218.17,0.0
176,104,0,0,41.09,0.02,43.11,255.51,0.0
64,471,0,0,43.51,0.01,72.25,131.98,0.0
64,471,0,0,43.51,0.01,72.25,131.98,0.0
192,32,0,0,46.83,0.02,36.01,387.69,0.0
160,144,0,0,44.18,0.01,47.32,226.69,0.0
176,112,0,0,41.09,0.01,42.75,240.56,0.0
192,56,0,0,43.32,0.02,40.91,341.6,0.0
40,488,0,0,43.53,0.01,73.84,132.28,0.0
192,48,0,0,43.32,0.02,41.2,371.85,0.0
192,8,0,0,76.76,0.03,29.84,452.02,0.0
192,64,0,0,43.32,0.02,42.12,327.28,0.0
160,160,0,0,44.18,0.01,50.02,220.67,0.0
192,72,0,0,43.32,0.02,42.21,306.61,0.0
104,459,0,0,39.41,0.01,70.09,127.35,0.0
192,80,0,0,43.32,0.02,43.27,295.13,0.0
144,192,0,0,44.18,0.01,55.32,214.66,0.0
176,128,0,0,40.67,0.01,44.66,228.35,0.0
72,467,0,0,43.51,0.01,73.01,132.81,0.0
192,96,0,0,44.6,0.02,42.53,258.5,0.0
72,467,0,0,43.51,0.01,73.01,132.81,0.0
208,24,0,0,45.82,0.03,41.35,466.21,0.0
176,144,0,0,40.67,0.01,47.11,220.65,0.0
