num_a100,num_h100,num_h200,num_gb200,ttff_s,tbf_s,cost,total_time,energy
8,80,0,0,92.59,0.03,45.09,490.51,0.0
32,40,0,0,102.61,0.04,38.14,702.61,0.0
0,96,0,0,83.44,0.02,43.79,407.44,0.0
24,64,0,0,92.59,0.03,42.71,542.11,0.0
16,72,0,0,63.23,0.03,45.37,531.51,0.0
24,72,0,0,92.59,0.03,44.66,509.07,0.0
0,104,0,0,81.19,0.02,43.79,376.15,0.0
32,48,0,0,92.59,0.04,39.02,616.97,0.0
8,88,0,0,92.59,0.03,47.37,469.56,0.0
16,80,0,0,63.23,0.03,45.17,478.99,0.0
24,80,0,0,63.23,0.03,44.78,463.13,0.0
0,112,0,0,51.83,0.02,43.84,349.66,0.0
40,0,0,0,1276.86,0.12,22.31,1876.86,0.0
40,8,0,0,808.82,0.1,29.37,1408.82,0.0
32,56,0,0,92.59,0.03,40.58,561.99,0.0
16,88,0,0,63.23,0.03,47.47,459.67,0.0
8,96,0,0,63.23,0.03,48.23,439.08,0.0
8,104,0,0,63.23,0.02,48.15,405.32,0.0
0,128,0,0,51.83,0.02,44.83,312.84,0.0
24,88,0,0,63.23,0.03,46.86,443.53,0.0
40,16,0,0,480.85,0.07,32.21,1080.85,0.0
16,96,0,0,63.23,0.03,49.9,444.61,0.0
32,64,0,0,92.59,0.03,40.73,501.83,0.0
40,24,0,0,283.42,0.06,34.24,883.42,0.0
0,144,0,0,51.83,0.02,44.99,279.08,0.0
32,72,0,0,92.59,0.03,42.31,469.48,0.0
16,104,0,0,63.23,0.03,52.66,434.53,0.0
24,96,0,0,63.23,0.03,49.4,431.04,0.0
8,112,0,0,63.23,0.02,48.14,376.82,0.0
32,80,0,0,92.59,0.03,43.89,443.05,0.0
40,32,0,0,178.24,0.05,37.13,778.24,0.0
40,40,0,0,92.59,0.04,37.62,663.97,0.0
0,159,0,0,51.41,0.01,45.66,254.93,0.0
24,104,0,0,63.23,0.03,52.18,422.34,0.0
16,112,0,0,63.23,0.03,54.8,421.1,0.0
40,48,0,0,92.59,0.04,38.8,591.31,0.0
32,96,0,0,63.23,0.02,45.19,386.31,0.0
32,88,0,0,63.23,0.03,44.67,413.51,0.0
8,128,0,0,63.23,0.02,51.84,355.91,0.0
40,56,0,0,92.59,0.03,39.53,530.09,0.0
40,64,0,0,92.59,0.03,40.63,486.38,0.0
0,159,0,0,51.41,0.01,45.66,254.93,0.0
0,159,0,0,51.41,0.01,45.66,254.93,0.0
24,112,0,0,63.23,0.03,54.72,412.92,0.0
48,0,0,0,951.16,0.1,22.13,1551.16,0.0
16,127,0,0,63.23,0.03,60.84,410.94,0.0
48,8,0,0,629.9,0.08,28.56,1229.9,0.0
0,159,0,0,51.41,0.01,45.66,254.93,0.0
40,72,0,0,92.59,0.03,42.53,459.8,0.0
48,16,0,0,378.27,0.06,31.48,978.27,0.0
32,104,0,0,63.23,0.02,46.91,372.49,0.0
48,24,0,0,215.52,0.05,33.54,815.52,0.0
24,128,0,0,63.23,0.02,54.9,364.98,0.0
32,112,0,0,63.23,0.02,48.97,363.06,0.0
0,159,0,0,51.41,0.01,45.66,254.93,0.0
8,128,0,0,63.23,0.02,51.84,355.91,0.0
16,127,0,0,63.23,0.03,60.84,410.94,0.0
40,80,0,0,92.59,0.03,44.62,439.88,0.0
8,128,0,0,63.23,0.02,51.84,355.91,0.0
48,32,0,0,102.07,0.04,35.17,702.07,0.0
24,144,0,0,63.23,0.02,53.85,319.88,0.0
8,128,0,0,63.23,0.02,51.84,355.91,0.0
48,40,0,0,92.59,0.04,36.45,617.39,0.0
40,88,0,0,92.59,0.02,46.99,425.68,0.0
16,127,0,0,63.23,0.03,60.84,410.94,0.0
32,117,0,0,63.23,0.02,51.58,358.56,0.0
8,128,0,0,63.23,0.02,51.84,355.91,0.0
16,127,0,0,63.23,0.03,60.84,410.94,0.0
40,96,0,0,63.23,0.02,45.85,384.14,0.0
48,48,0,0,92.59,0.03,38.65,568.4,0.0
24,147,0,0,63.23,0.02,56.36,317.87,0.0
8,128,0,0,63.23,0.02,51.84,355.91,0.0
56,0,0,0,727.59,0.08,22.1,1327.59,0.0
40,104,0,0,63.23,0.02,48.0,374.07,0.0
0,159,0,0,51.41,0.01,45.66,254.93,0.0
16,127,0,0,63.23,0.03,60.84,410.94,0.0
48,64,0,0,63.23,0.03,41.06,477.98,0.0
48,56,0,0,92.59,0.03,39.69,515.76,0.0
24,147,0,0,63.23,0.02,56.36,317.87,0.0
56,8,0,0,486.11,0.07,27.8,1086.11,0.0
24,147,0,0,63.23,0.02,56.36,317.87,0.0
0,159,0,0,51.41,0.01,45.66,254.93,0.0
16,127,0,0,63.23,0.03,60.84,410.94,0.0
40,112,0,0,63.23,0.02,50.36,366.89,0.0
56,16,0,0,284.43,0.06,30.56,884.43,0.0
8,128,0,0,63.23,0.02,51.84,355.91,0.0
24,147,0,0,63.23,0.02,56.36,317.87,0.0
32,117,0,0,63.23,0.02,51.58,358.56,0.0
48,72,0,0,63.23,0.03,43.39,457.38,0.0
56,24,0,0,152.55,0.05,32.74,752.55,0.0
32,117,0,0,63.23,0.02,51.58,358.56,0.0
32,117,0,0,63.23,0.02,51.58,358.56,0.0
0,159,0,0,51.41,0.01,45.66,254.93,0.0
40,114,0,0,63.23,0.02,53.43,365.39,0.0
0,159,0,0,51.41,0.01,45.66,254.93,0.0
0,159,0,0,51.41,0.01,45.66,254.93,0.0
0,159,0,0,51.41,0.01,45.66,254.93,0.0
56,40,0,0,92.59,0.04,35.99,585.99,0.0
48,88,0,0,63.23,0.02,44.81,397.29,0.0
48,80,0,0,63.23,0.03,42.84,412.6,0.0
32,117,0,0,63.23,0.02,51.58,358.56,0.0
56,32,0,0,92.59,0.04,34.46,656.75,0.0
64,0,0,0,562.54,0.07,22.11,1162.54,0.0
56,48,0,0,92.59,0.03,37.13,527.63,0.0
48,96,0,0,63.23,0.02,44.74,367.53,0.0
16,127,0,0,63.23,0.03,60.84,410.94,0.0
64,8,0,0,375.15,0.06,27.28,975.15,0.0
16,127,0,0,63.23,0.03,60.84,410.94,0.0
32,117,0,0,63.23,0.02,51.58,358.56,0.0
64,16,0,0,214.79,0.05,30.09,814.79,0.0
16,127,0,0,63.23,0.03,60.84,410.94,0.0
48,104,0,0,63.23,0.02,46.13,353.0,0.0
8,128,0,0,63.23,0.02,51.84,355.91,0.0
56,56,0,0,92.59,0.03,39.05,492.24,0.0
40,114,0,0,63.23,0.02,53.43,365.39,0.0
32,117,0,0,63.23,0.02,51.58,358.56,0.0
16,127,0,0,63.23,0.03,60.84,410.94,0.0
24,147,0,0,63.23,0.02,56.36,317.87,0.0
8,128,0,0,63.23,0.02,51.84,355.91,0.0
40,114,0,0,63.23,0.02,53.43,365.39,0.0
16,127,0,0,63.23,0.03,60.84,410.94,0.0
56,72,0,0,92.59,0.02,40.61,417.57,0.0
48,112,0,0,63.23,0.02,47.17,337.78,0.0
0,159,0,0,51.41,0.01,45.66,254.93,0.0
64,24,0,0,109.26,0.04,32.55,709.26,0.0
40,114,0,0,63.23,0.02,53.43,365.39,0.0
16,127,0,0,63.23,0.03,60.84,410.94,0.0
16,127,0,0,63.23,0.03,60.84,410.94,0.0
64,32,0,0,92.59,0.04,34.06,621.04,0.0
56,80,0,0,92.59,0.02,42.26,397.95,0.0
64,40,0,0,92.59,0.03,35.36,554.28,0.0
56,64,0,0,92.59,0.03,39.78,450.62,0.0
16,127,0,0,63.23,0.03,60.84,410.94,0.0
72,0,0,0,435.08,0.06,22.15,1035.08,0.0
24,147,0,0,63.23,0.02,56.36,317.87,0.0
8,128,0,0,63.23,0.02,51.84,355.91,0.0
8,128,0,0,63.23,0.02,51.84,355.91,0.0
40,114,0,0,63.23,0.02,53.43,365.39,0.0
48,114,0,0,63.23,0.02,49.39,332.36,0.0
72,16,0,0,144.17,0.05,29.25,744.17,0.0
24,147,0,0,63.23,0.02,56.36,317.87,0.0
8,128,0,0,63.23,0.02,51.84,355.91,0.0
64,56,0,0,92.59,0.03,38.17,467.19,0.0
72,8,0,0,284.38,0.06,26.85,884.38,0.0
64,48,0,0,92.59,0.03,36.91,507.27,0.0
56,88,0,0,92.59,0.02,44.39,385.47,0.0
8,128,0,0,63.23,0.02,51.84,355.91,0.0
48,114,0,0,63.23,0.02,49.39,332.36,0.0
32,117,0,0,63.23,0.02,51.58,358.56,0.0
40,114,0,0,63.23,0.02,53.43,365.39,0.0
8,128,0,0,63.23,0.02,51.84,355.91,0.0
32,117,0,0,63.23,0.02,51.58,358.56,0.0
24,147,0,0,63.23,0.02,56.36,317.87,0.0
64,64,0,0,92.59,0.02,39.08,431.0,0.0
24,147,0,0,63.23,0.02,56.36,317.87,0.0
72,24,0,0,90.12,0.04,31.27,647.86,0.0
24,147,0,0,63.23,0.02,56.36,317.87,0.0
40,114,0,0,63.23,0.02,53.43,365.39,0.0
48,114,0,0,63.23,0.02,49.39,332.36,0.0
72,32,0,0,90.12,0.04,32.99,576.47,0.0
56,95,0,0,92.59,0.02,45.9,369.82,0.0
24,147,0,0,63.23,0.02,56.36,317.87,0.0
48,114,0,0,63.23,0.02,49.39,332.36,0.0
32,117,0,0,63.23,0.02,51.58,358.56,0.0
72,40,0,0,90.12,0.03,34.13,515.74,0.0
56,95,0,0,92.59,0.02,45.9,369.82,0.0
64,80,0,0,92.59,0.02,41.5,382.19,0.0
56,95,0,0,92.59,0.02,45.9,369.82,0.0
64,72,0,0,92.59,0.02,40.9,410.52,0.0
80,8,0,0,217.33,0.06,26.75,817.33,0.0
80,0,0,0,333.55,0.06,22.2,933.55,0.0
48,114,0,0,63.23,0.02,49.39,332.36,0.0
56,95,0,0,92.59,0.02,45.9,369.82,0.0
32,117,0,0,63.23,0.02,51.58,358.56,0.0
48,114,0,0,63.23,0.02,49.39,332.36,0.0
24,147,0,0,63.23,0.02,56.36,317.87,0.0
32,117,0,0,63.23,0.02,51.58,358.56,0.0
72,48,0,0,90.12,0.03,35.84,477.05,0.0
56,95,0,0,92.59,0.02,45.9,369.82,0.0
64,93,0,0,92.59,0.02,44.82,354.33,0.0
80,16,0,0,93.9,0.04,28.93,693.9,0.0
32,117,0,0,63.23,0.02,51.58,358.56,0.0
64,88,0,0,92.59,0.02,42.55,362.05,0.0
40,114,0,0,63.23,0.02,53.43,365.39,0.0
72,56,0,0,90.12,0.03,36.71,436.54,0.0
32,117,0,0,63.23,0.02,51.58,358.56,0.0
56,95,0,0,92.59,0.02,45.9,369.82,0.0
40,114,0,0,63.23,0.02,53.43,365.39,0.0
72,64,0,0,90.12,0.02,37.72,405.4,0.0
56,95,0,0,92.59,0.02,45.9,369.82,0.0
80,24,0,0,90.12,0.04,30.91,610.31,0.0
64,93,0,0,92.59,0.02,44.82,354.33,0.0
48,114,0,0,63.23,0.02,49.39,332.36,0.0
88,0,0,0,263.3,0.05,22.58,863.3,0.0
64,93,0,0,92.59,0.02,44.82,354.33,0.0
56,95,0,0,92.59,0.02,45.9,369.82,0.0
80,32,0,0,90.12,0.03,32.41,543.85,0.0
56,95,0,0,92.59,0.02,45.9,369.82,0.0
72,80,0,0,60.76,0.02,40.0,360.51,0.0
72,72,0,0,60.76,0.02,38.61,378.54,0.0
80,48,0,0,90.12,0.03,35.57,458.9,0.0
64,93,0,0,92.59,0.02,44.82,354.33,0.0
40,114,0,0,63.23,0.02,53.43,365.39,0.0
56,95,0,0,92.59,0.02,45.9,369.82,0.0
88,8,0,0,151.65,0.05,26.39,751.65,0.0
64,93,0,0,92.59,0.02,44.82,354.33,0.0
80,40,0,0,90.12,0.03,34.37,501.31,0.0
40,114,0,0,63.23,0.02,53.43,365.39,0.0
40,114,0,0,63.23,0.02,53.43,365.39,0.0
48,114,0,0,63.23,0.02,49.39,332.36,0.0
88,16,0,0,90.12,0.04,28.77,652.78,0.0
80,56,0,0,90.12,0.02,36.25,419.29,0.0
48,114,0,0,63.23,0.02,49.39,332.36,0.0
72,85,0,0,60.76,0.02,42.23,352.15,0.0
40,114,0,0,63.23,0.02,53.43,365.39,0.0
72,85,0,0,60.76,0.02,42.23,352.15,0.0
64,93,0,0,92.59,0.02,44.82,354.33,0.0
80,64,0,0,90.12,0.02,37.59,393.89,0.0
40,114,0,0,63.23,0.02,53.43,365.39,0.0
72,85,0,0,60.76,0.02,42.23,352.15,0.0
88,24,0,0,90.12,0.04,30.54,576.06,0.0
48,114,0,0,63.23,0.02,49.39,332.36,0.0
64,93,0,0,92.59,0.02,44.82,354.33,0.0
80,72,0,0,90.12,0.02,38.49,368.71,0.0
88,32,0,0,90.12,0.03,32.26,520.47,0.0
48,114,0,0,63.23,0.02,49.39,332.36,0.0
48,114,0,0,63.23,0.02,49.39,332.36,0.0
56,95,0,0,92.59,0.02,45.9,369.82,0.0
72,85,0,0,60.76,0.02,42.23,352.15,0.0
48,114,0,0,63.23,0.02,49.39,332.36,0.0
72,85,0,0,60.76,0.02,42.23,352.15,0.0
56,95,0,0,92.59,0.02,45.9,369.82,0.0
80,80,0,0,90.12,0.02,39.73,350.55,0.0
64,93,0,0,92.59,0.02,44.82,354.33,0.0
88,40,0,0,90.12,0.03,33.88,477.67,0.0
64,93,0,0,92.59,0.02,44.82,354.33,0.0
56,95,0,0,92.59,0.02,45.9,369.82,0.0
64,93,0,0,92.59,0.02,44.82,354.33,0.0
72,85,0,0,60.76,0.02,42.23,352.15,0.0
48,114,0,0,63.23,0.02,49.39,332.36,0.0
96,0,0,0,216.32,0.05,23.29,816.32,0.0
56,95,0,0,92.59,0.02,45.9,369.82,0.0
80,88,0,0,90.12,0.02,40.24,329.03,0.0
88,48,0,0,90.12,0.03,35.18,440.36,0.0
96,8,0,0,108.87,0.05,26.57,708.87,0.0
72,85,0,0,60.76,0.02,42.23,352.15,0.0
72,85,0,0,60.76,0.02,42.23,352.15,0.0
56,95,0,0,92.59,0.02,45.9,369.82,0.0
56,95,0,0,92.59,0.02,45.9,369.82,0.0
56,95,0,0,92.59,0.02,45.9,369.82,0.0
80,89,0,0,90.12,0.02,42.96,327.3,0.0
80,89,0,0,90.12,0.02,42.96,327.3,0.0
88,56,0,0,90.12,0.02,35.97,404.83,0.0
88,64,0,0,90.12,0.02,37.41,382.53,0.0
72,85,0,0,60.76,0.02,42.23,352.15,0.0
72,85,0,0,60.76,0.02,42.23,352.15,0.0
96,16,0,0,90.12,0.04,28.4,611.55,0.0
80,89,0,0,90.12,0.02,42.96,327.3,0.0
88,79,0,0,90.12,0.02,39.47,341.08,0.0
80,89,0,0,90.12,0.02,42.96,327.3,0.0
64,93,0,0,92.59,0.02,44.82,354.33,0.0
64,93,0,0,92.59,0.02,44.82,354.33,0.0
96,24,0,0,90.12,0.03,30.19,544.87,0.0
88,72,0,0,90.12,0.02,38.52,360.85,0.0
64,93,0,0,92.59,0.02,44.82,354.33,0.0
64,93,0,0,92.59,0.02,44.82,354.33,0.0
104,0,0,0,149.39,0.05,23.16,749.39,0.0
96,32,0,0,90.12,0.03,32.29,501.77,0.0
64,93,0,0,92.59,0.02,44.82,354.33,0.0
96,40,0,0,90.12,0.03,33.69,459.58,0.0
80,89,0,0,90.12,0.02,42.96,327.3,0.0
80,89,0,0,90.12,0.02,42.96,327.3,0.0
88,79,0,0,90.12,0.02,39.47,341.08,0.0
80,89,0,0,90.12,0.02,42.96,327.3,0.0
104,8,0,0,90.12,0.04,26.53,665.39,0.0
72,85,0,0,60.76,0.02,42.23,352.15,0.0
80,89,0,0,90.12,0.02,42.96,327.3,0.0
88,79,0,0,90.12,0.02,39.47,341.08,0.0
80,89,0,0,90.12,0.02,42.96,327.3,0.0
64,93,0,0,92.59,0.02,44.82,354.33,0.0
72,85,0,0,60.76,0.02,42.23,352.15,0.0
96,48,0,0,90.12,0.02,34.77,422.63,0.0
72,85,0,0,60.76,0.02,42.23,352.15,0.0
88,79,0,0,90.12,0.02,39.47,341.08,0.0
72,85,0,0,60.76,0.02,42.23,352.15,0.0
96,56,0,0,90.12,0.02,35.94,394.0,0.0
104,16,0,0,90.12,0.04,28.74,588.63,0.0
88,79,0,0,90.12,0.02,39.47,341.08,0.0
88,79,0,0,90.12,0.02,39.47,341.08,0.0
104,24,0,0,90.12,0.03,30.22,522.98,0.0
64,93,0,0,92.59,0.02,44.82,354.33,0.0
80,89,0,0,90.12,0.02,42.96,327.3,0.0
96,64,0,0,90.12,0.02,36.96,368.96,0.0
72,85,0,0,60.76,0.02,42.23,352.15,0.0
80,89,0,0,90.12,0.02,42.96,327.3,0.0
104,32,0,0,90.12,0.03,31.66,474.46,0.0
72,85,0,0,60.76,0.02,42.23,352.15,0.0
96,69,0,0,90.12,0.02,39.23,359.47,0.0
112,0,0,0,113.01,0.04,23.4,702.89,0.0
88,79,0,0,90.12,0.02,39.47,341.08,0.0
72,85,0,0,60.76,0.02,42.23,352.15,0.0
72,85,0,0,60.76,0.02,42.23,352.15,0.0
96,69,0,0,90.12,0.02,39.23,359.47,0.0
88,79,0,0,90.12,0.02,39.47,341.08,0.0
88,79,0,0,90.12,0.02,39.47,341.08,0.0
80,89,0,0,90.12,0.02,42.96,327.3,0.0
88,79,0,0,90.12,0.02,39.47,341.08,0.0
96,69,0,0,90.12,0.02,39.23,359.47,0.0
80,89,0,0,90.12,0.02,42.96,327.3,0.0
104,48,0,0,90.12,0.02,34.51,407.67,0.0
80,89,0,0,90.12,0.02,42.96,327.3,0.0
112,8,0,0,86.12,0.04,26.7,632.09,0.0
104,40,0,0,90.12,0.03,33.34,440.5,0.0
96,69,0,0,90.12,0.02,39.23,359.47,0.0
88,79,0,0,90.12,0.02,39.47,341.08,0.0
96,69,0,0,90.12,0.02,39.23,359.47,0.0
88,79,0,0,90.12,0.02,39.47,341.08,0.0
112,16,0,0,86.12,0.03,28.53,557.13,0.0
80,89,0,0,90.12,0.02,42.96,327.3,0.0
104,56,0,0,90.12,0.02,36.01,384.74,0.0
80,89,0,0,90.12,0.02,42.96,327.3,0.0
96,69,0,0,90.12,0.02,39.23,359.47,0.0
96,69,0,0,90.12,0.02,39.23,359.47,0.0
112,24,0,0,86.12,0.03,30.03,499.14,0.0
80,89,0,0,90.12,0.02,42.96,327.3,0.0
88,79,0,0,90.12,0.02,39.47,341.08,0.0
104,64,0,0,90.12,0.02,36.55,356.34,0.0
104,65,0,0,90.12,0.02,39.5,354.26,0.0
112,32,0,0,86.12,0.03,31.41,454.49,0.0
96,69,0,0,90.12,0.02,39.23,359.47,0.0
96,69,0,0,90.12,0.02,39.23,359.47,0.0
96,69,0,0,90.12,0.02,39.23,359.47,0.0
88,79,0,0,90.12,0.02,39.47,341.08,0.0
88,79,0,0,90.12,0.02,39.47,341.08,0.0
104,65,0,0,90.12,0.02,39.5,354.26,0.0
96,69,0,0,90.12,0.02,39.23,359.47,0.0
96,69,0,0,90.12,0.02,39.23,359.47,0.0
104,65,0,0,90.12,0.02,39.5,354.26,0.0
112,40,0,0,86.12,0.02,32.76,419.69,0.0
96,69,0,0,90.12,0.02,39.23,359.47,0.0
128,0,0,0,109.01,0.04,23.69,622.72,0.0
88,79,0,0,90.12,0.02,39.47,341.08,0.0
104,65,0,0,90.12,0.02,39.5,354.26,0.0
88,79,0,0,90.12,0.02,39.47,341.08,0.0
88,79,0,0,90.12,0.02,39.47,341.08,0.0
104,65,0,0,90.12,0.02,39.5,354.26,0.0
104,65,0,0,90.12,0.02,39.5,354.26,0.0
88,79,0,0,90.12,0.02,39.47,341.08,0.0
112,54,0,0,86.12,0.02,36.21,377.28,0.0
128,8,0,0,84.76,0.04,26.95,573.37,0.0
112,48,0,0,86.12,0.02,34.46,395.94,0.0
96,69,0,0,90.12,0.02,39.23,359.47,0.0
96,69,0,0,90.12,0.02,39.23,359.47,0.0
104,65,0,0,90.12,0.02,39.5,354.26,0.0
104,65,0,0,90.12,0.02,39.5,354.26,0.0
96,69,0,0,90.12,0.02,39.23,359.47,0.0
96,69,0,0,90.12,0.02,39.23,359.47,0.0
96,69,0,0,90.12,0.02,39.23,359.47,0.0
104,65,0,0,90.12,0.02,39.5,354.26,0.0
96,69,0,0,90.12,0.02,39.23,359.47,0.0
104,65,0,0,90.12,0.02,39.5,354.26,0.0
128,16,0,0,84.76,0.03,28.11,502.44,0.0
112,54,0,0,86.12,0.02,36.21,377.28,0.0
112,54,0,0,86.12,0.02,36.21,377.28,0.0
112,54,0,0,86.12,0.02,36.21,377.28,0.0
104,65,0,0,90.12,0.02,39.5,354.26,0.0
96,69,0,0,90.12,0.02,39.23,359.47,0.0
104,65,0,0,90.12,0.02,39.5,354.26,0.0
128,24,0,0,84.76,0.03,29.45,453.77,0.0
112,54,0,0,86.12,0.02,36.21,377.28,0.0
112,54,0,0,86.12,0.02,36.21,377.28,0.0
112,54,0,0,86.12,0.02,36.21,377.28,0.0
112,54,0,0,86.12,0.02,36.21,377.28,0.0
104,65,0,0,90.12,0.02,39.5,354.26,0.0
144,0,0,0,107.65,0.03,23.86,557.37,0.0
128,38,0,0,84.76,0.02,32.63,393.93,0.0
128,32,0,0,84.76,0.02,31.12,421.23,0.0
104,65,0,0,90.12,0.02,39.5,354.26,0.0
104,65,0,0,90.12,0.02,39.5,354.26,0.0
112,54,0,0,86.12,0.02,36.21,377.28,0.0
104,65,0,0,90.12,0.02,39.5,354.26,0.0
104,65,0,0,90.12,0.02,39.5,354.26,0.0
104,65,0,0,90.12,0.02,39.5,354.26,0.0
112,54,0,0,86.12,0.02,36.21,377.28,0.0
104,65,0,0,90.12,0.02,39.5,354.26,0.0
112,54,0,0,86.12,0.02,36.21,377.28,0.0
104,65,0,0,90.12,0.02,39.5,354.26,0.0
128,38,0,0,84.76,0.02,32.63,393.93,0.0
112,54,0,0,86.12,0.02,36.21,377.28,0.0
128,38,0,0,84.76,0.02,32.63,393.93,0.0
128,38,0,0,84.76,0.02,32.63,393.93,0.0
144,8,0,0,84.76,0.03,26.43,510.65,0.0
144,16,0,0,84.76,0.03,28.35,466.94,0.0
112,54,0,0,86.12,0.02,36.21,377.28,0.0
112,54,0,0,86.12,0.02,36.21,377.28,0.0
128,38,0,0,84.76,0.02,32.63,393.93,0.0
128,38,0,0,84.76,0.02,32.63,393.93,0.0
112,54,0,0,86.12,0.02,36.21,377.28,0.0
112,54,0,0,86.12,0.02,36.21,377.28,0.0
155,0,0,0,107.65,0.03,24.72,519.71,0.0
128,38,0,0,84.76,0.02,32.63,393.93,0.0
144,24,0,0,84.76,0.03,29.98,430.28,0.0
112,54,0,0,86.12,0.02,36.21,377.28,0.0
112,54,0,0,86.12,0.02,36.21,377.28,0.0
112,54,0,0,86.12,0.02,36.21,377.28,0.0
144,32,0,0,84.76,0.02,30.83,392.11,0.0
112,54,0,0,86.12,0.02,36.21,377.28,0.0
128,38,0,0,84.76,0.02,32.63,393.93,0.0
128,38,0,0,84.76,0.02,32.63,393.93,0.0
112,54,0,0,86.12,0.02,36.21,377.28,0.0
128,38,0,0,84.76,0.02,32.63,393.93,0.0
112,54,0,0,86.12,0.02,36.21,377.28,0.0
128,38,0,0,84.76,0.02,32.63,393.93,0.0
128,38,0,0,84.76,0.02,32.63,393.93,0.0
144,38,0,0,84.76,0.02,32.55,371.7,0.0
128,38,0,0,84.76,0.02,32.63,393.93,0.0
128,38,0,0,84.76,0.02,32.63,393.93,0.0
160,8,0,0,84.76,0.03,26.8,474.19,0.0
128,38,0,0,84.76,0.02,32.63,393.93,0.0
144,38,0,0,84.76,0.02,32.55,371.7,0.0
144,38,0,0,84.76,0.02,32.55,371.7,0.0
128,38,0,0,84.76,0.02,32.63,393.93,0.0
128,38,0,0,84.76,0.02,32.63,393.93,0.0
128,38,0,0,84.76,0.02,32.63,393.93,0.0
128,38,0,0,84.76,0.02,32.63,393.93,0.0
128,38,0,0,84.76,0.02,32.63,393.93,0.0
144,38,0,0,84.76,0.02,32.55,371.7,0.0
128,38,0,0,84.76,0.02,32.63,393.93,0.0
160,16,0,0,84.76,0.03,28.46,434.68,0.0
155,0,0,0,107.65,0.03,24.72,519.71,0.0
144,38,0,0,84.76,0.02,32.55,371.7,0.0
128,38,0,0,84.76,0.02,32.63,393.93,0.0
128,38,0,0,84.76,0.02,32.63,393.93,0.0
144,38,0,0,84.76,0.02,32.55,371.7,0.0
128,38,0,0,84.76,0.02,32.63,393.93,0.0
144,38,0,0,84.76,0.02,32.55,371.7,0.0
144,38,0,0,84.76,0.02,32.55,371.7,0.0
144,38,0,0,84.76,0.02,32.55,371.7,0.0
144,38,0,0,84.76,0.02,32.55,371.7,0.0
144,38,0,0,84.76,0.02,32.55,371.7,0.0
144,38,0,0,84.76,0.02,32.55,371.7,0.0
160,24,0,0,84.76,0.02,29.66,398.59,0.0
160,29,0,0,84.76,0.02,31.65,379.59,0.0
144,38,0,0,84.76,0.02,32.55,371.7,0.0
144,38,0,0,84.76,0.02,32.55,371.7,0.0
144,38,0,0,84.76,0.02,32.55,371.7,0.0
144,38,0,0,84.76,0.02,32.55,371.7,0.0
144,38,0,0,84.76,0.02,32.55,371.7,0.0
144,38,0,0,84.76,0.02,32.55,371.7,0.0
160,29,0,0,84.76,0.02,31.65,379.59,0.0
160,29,0,0,84.76,0.02,31.65,379.59,0.0
160,29,0,0,84.76,0.02,31.65,379.59,0.0
