num_a100,num_h100,num_h200,num_gb200,ttff_s,tbf_s,cost,total_time,energy
0,0,192,0,213.66,0.05,183.13,813.66,0.0
0,0,256,0,100.57,0.04,210.23,700.57,0.0
0,0,480,0,81.78,0.04,340.77,605.64,0.0
0,0,512,0,81.69,0.04,366.3,610.32,0.0
0,0,768,0,57.87,0.02,347.4,385.88,0.0
0,0,1024,0,57.87,0.02,317.8,264.76,0.0
0,0,1199,0,57.87,0.01,321.99,228.91,0.0
0,0,1199,0,57.87,0.01,321.99,228.91,0.0
8,0,8,0,9113.46,0.7,114.19,9713.46,0.0
8,0,16,0,4677.12,0.37,111.52,5277.12,0.0
8,0,32,0,2859.68,0.24,138.0,3459.68,0.0
8,0,48,0,1319.02,0.13,112.54,1919.02,0.0
8,0,64,0,846.11,0.09,111.93,1446.11,0.0
8,0,72,0,682.61,0.08,111.3,1282.61,0.0
8,0,96,0,436.57,0.06,119.11,1036.57,0.0
8,0,128,0,340.39,0.06,143.34,940.39,0.0
8,0,192,0,191.44,0.05,180.01,791.44,0.0
8,0,256,0,192.15,0.05,239.6,792.15,0.0
8,0,480,0,66.58,0.04,332.75,588.9,0.0
8,0,512,0,66.58,0.03,304.84,505.91,0.0
8,0,757,0,66.19,0.02,302.87,339.05,0.0
8,0,822,0,66.19,0.02,294.82,304.47,0.0
8,0,822,0,66.19,0.02,294.82,304.47,0.0
8,0,822,0,66.19,0.02,294.82,304.47,0.0
16,0,8,0,6464.43,0.5,99.84,7064.43,0.0
16,0,16,0,4354.84,0.35,116.49,4954.84,0.0
16,0,32,0,2065.07,0.18,112.64,2665.07,0.0
16,0,48,0,1168.86,0.12,107.94,1768.86,0.0
16,0,64,0,1321.34,0.13,153.28,1921.34,0.0
16,0,72,0,730.32,0.09,118.61,1330.32,0.0
16,0,96,0,641.25,0.08,145.58,1241.25,0.0
16,0,128,0,361.63,0.06,148.86,961.63,0.0
16,0,192,0,146.88,0.05,171.65,746.88,0.0
16,0,256,0,707.95,0.09,398.72,1307.95,0.0
16,0,480,0,66.58,0.04,315.13,555.37,0.0
16,0,512,0,66.58,0.04,392.22,648.37,0.0
16,0,709,0,65.93,0.03,365.8,435.8,0.0
16,0,709,0,65.93,0.03,365.8,435.8,0.0
16,0,709,0,65.93,0.03,365.8,435.8,0.0
16,0,709,0,65.93,0.03,365.8,435.8,0.0
32,0,8,0,5934.63,0.46,123.43,6534.63,0.0
32,0,16,0,3236.83,0.27,108.45,3836.83,0.0
32,0,32,0,1595.26,0.15,103.23,2195.26,0.0
32,0,48,0,984.7,0.1,104.24,1584.7,0.0
32,0,64,0,703.97,0.08,110.23,1303.97,0.0
32,0,72,0,567.99,0.07,109.69,1167.99,0.0
32,0,96,0,400.32,0.06,122.08,1000.32,0.0
32,0,128,0,336.46,0.06,149.42,936.46,0.0
32,0,192,0,137.5,0.04,173.0,737.5,0.0
32,0,256,0,169.25,0.05,238.16,769.25,0.0
32,0,480,0,67.01,0.04,369.72,646.16,0.0
32,0,512,0,66.35,0.03,280.78,460.52,0.0
