num_a100,num_h100,num_h200,num_gb200,ttff_s,tbf_s,cost,total_time,energy
0,0,16,0,6639.25,0.51,135.78,7239.25,0.0
0,0,32,0,3140.47,0.25,140.31,3740.47,0.0
0,0,48,0,1947.32,0.17,143.33,2547.32,0.0
0,0,64,0,1331.94,0.12,144.94,1931.94,0.0
0,0,72,0,1193.97,0.11,151.41,1793.97,0.0
0,0,96,0,680.76,0.07,144.13,1280.76,0.0
0,0,128,0,374.19,0.05,146.17,974.19,0.0
0,0,192,0,260.02,0.03,156.98,697.49,0.0
0,0,255,0,258.87,0.02,165.85,552.69,0.0
0,0,480,0,258.87,0.0,174.27,309.72,0.0
0,0,510,0,146.96,0.01,191.17,318.52,0.0
0,0,767,0,146.29,0.01,213.12,236.73,0.0
0,0,1023,0,127.06,0.01,334.74,278.87,0.0
0,0,2042,0,81.4,0.01,543.45,226.37,0.0
0,0,4085,0,81.2,0.0,626.87,130.82,0.0
8,0,5,0,11603.56,0.87,143.46,12203.56,0.0
8,0,16,0,4724.45,0.37,112.52,5324.45,0.0
8,0,32,0,2438.52,0.2,121.2,3038.52,0.0
8,0,48,0,1472.41,0.13,121.54,2072.41,0.0
8,0,64,0,1057.4,0.1,128.28,1657.4,0.0
8,0,72,0,1049.93,0.1,143.18,1649.93,0.0
8,0,96,0,650.66,0.07,143.71,1250.66,0.0
8,0,127,0,460.49,0.06,161.64,1060.49,0.0
8,0,192,0,274.81,0.04,195.87,861.18,0.0
8,0,255,0,273.67,0.03,205.33,678.86,0.0
8,0,479,0,161.75,0.03,360.53,638.06,0.0
8,0,509,0,161.09,0.04,405.38,672.76,0.0
8,0,763,0,161.32,0.03,574.29,636.23,0.0
8,0,1022,0,141.47,0.04,806.41,670.48,0.0
8,0,2039,0,108.13,0.04,1518.76,634.48,0.0
8,0,4094,0,96.04,0.04,3045.71,634.02,0.0
16,0,5,0,7742.71,0.59,117.91,8342.71,0.0
16,0,16,0,3887.58,0.31,105.51,4487.58,0.0
16,0,32,0,2183.84,0.18,117.66,2783.84,0.0
16,0,48,0,1344.76,0.12,118.67,1944.76,0.0
16,0,64,0,1000.33,0.1,127.67,1600.33,0.0
16,0,72,0,831.06,0.08,127.59,1431.06,0.0
16,0,96,0,571.24,0.07,137.37,1171.24,0.0
16,0,127,0,332.27,0.05,144.31,932.27,0.0
16,0,192,0,274.81,0.03,151.9,660.96,0.0
16,0,255,0,273.67,0.03,203.33,666.99,0.0
16,0,479,0,161.75,0.03,362.03,638.03,0.0
16,0,509,0,161.09,0.04,399.89,661.04,0.0
16,0,763,0,161.32,0.03,575.76,636.18,0.0
16,0,1022,0,141.47,0.04,779.87,647.14,0.0
16,0,2039,0,108.13,0.04,1520.27,634.48,0.0
16,0,4094,0,96.04,0.04,3047.22,634.02,0.0
32,0,5,0,4886.57,0.38,103.64,5486.57,0.0
32,0,16,0,2914.06,0.24,99.33,3514.06,0.0
32,0,32,0,1745.5,0.15,110.29,2345.5,0.0
32,0,48,0,1148.45,0.11,115.01,1748.45,0.0
32,0,64,0,822.53,0.08,120.25,1422.53,0.0
32,0,72,0,688.38,0.07,120.99,1288.38,0.0
32,0,96,0,454.07,0.06,128.64,1054.07,0.0
32,0,127,0,268.34,0.04,134.44,842.59,0.0
32,0,192,0,268.34,0.03,150.56,641.82,0.0
32,0,255,0,267.2,0.03,198.11,639.89,0.0
32,0,479,0,155.28,0.03,354.93,620.32,0.0
32,0,509,0,154.62,0.03,386.55,634.02,0.0
32,0,763,0,154.85,0.03,562.67,618.47,0.0
32,0,1022,0,135.0,0.04,751.67,621.29,0.0
32,0,2039,0,101.66,0.04,1480.83,616.79,0.0
32,0,4094,0,89.57,0.04,2965.15,616.34,0.0
48,0,5,0,3552.78,0.28,98.19,4152.78,0.0
48,0,16,0,2319.99,0.19,96.42,2919.99,0.0
48,0,32,0,1477.97,0.13,107.59,2077.97,0.0
48,0,48,0,985.34,0.1,111.82,1585.34,0.0
48,0,64,0,701.19,0.08,116.18,1301.19,0.0
48,0,72,0,603.94,0.07,118.79,1203.94,0.0
48,0,96,0,383.69,0.05,124.73,983.69,0.0
48,0,127,0,265.84,0.04,132.92,808.96,0.0
48,0,192,0,265.84,0.03,152.51,637.21,0.0
48,0,255,0,264.7,0.03,199.36,634.18,0.0
48,0,479,0,152.78,0.03,356.42,617.79,0.0
48,0,509,0,152.12,0.03,386.13,628.42,0.0
48,0,763,0,152.35,0.03,563.33,615.97,0.0
48,0,1022,0,132.5,0.04,747.32,615.27,0.0
48,0,2039,0,99.16,0.04,1477.75,614.29,0.0
48,0,4094,0,87.07,0.04,2956.05,613.84,0.0
64,0,5,0,2766.78,0.23,95.62,3366.78,0.0
64,0,16,0,1896.11,0.16,94.3,2496.11,0.0
64,0,32,0,1244.28,0.12,104.26,1844.28,0.0
64,0,48,0,846.95,0.09,108.94,1446.95,0.0
64,0,64,0,606.55,0.07,113.47,1206.55,0.0
64,0,72,0,530.86,0.06,116.96,1130.86,0.0
64,0,96,0,319.19,0.05,120.92,919.19,0.0
64,0,127,0,264.48,0.04,129.09,763.52,0.0
64,0,192,0,264.48,0.03,153.11,627.26,0.0
64,0,255,0,263.33,0.03,199.57,625.4,0.0
64,0,479,0,151.42,0.03,355.13,610.52,0.0
64,0,509,0,150.76,0.03,382.77,618.17,0.0
64,0,763,0,150.99,0.03,559.58,608.71,0.0
64,0,1022,0,131.13,0.03,741.41,608.02,0.0
64,0,2039,0,97.8,0.04,1463.21,607.05,0.0
64,0,4094,0,85.71,0.04,2924.01,606.59,0.0
72,0,5,0,2567.49,0.21,97.49,3167.49,0.0
72,0,16,0,1782.54,0.15,95.67,2382.54,0.0
72,0,32,0,1185.72,0.11,105.2,1785.72,0.0
72,0,48,0,808.35,0.08,109.38,1408.35,0.0
72,0,64,0,585.04,0.07,114.26,1185.04,0.0
72,0,72,0,497.91,0.06,116.16,1097.91,0.0
72,0,96,0,297.3,0.05,120.18,897.3,0.0
72,0,127,0,262.88,0.03,126.39,737.2,0.0
72,0,192,0,262.88,0.03,154.07,625.13,0.0
72,0,255,0,261.73,0.03,200.29,623.01,0.0
72,0,479,0,149.82,0.03,355.65,608.92,0.0
72,0,509,0,149.16,0.03,382.84,615.91,0.0
72,0,763,0,149.39,0.03,559.55,607.11,0.0
72,0,1022,0,129.53,0.03,740.9,606.42,0.0
72,0,2039,0,96.2,0.04,1460.8,605.45,0.0
72,0,4094,0,84.11,0.04,2917.74,604.99,0.0
96,0,5,0,1805.65,0.16,91.2,2405.65,0.0
96,0,16,0,1316.12,0.12,90.61,1916.12,0.0
96,0,32,0,909.13,0.09,99.67,1509.13,0.0
96,0,48,0,632.51,0.07,104.52,1232.51,0.0
96,0,64,0,457.55,0.06,109.51,1057.55,0.0
96,0,72,0,392.21,0.05,112.05,992.21,0.0
96,0,96,0,264.46,0.04,115.96,822.03,0.0
96,0,127,0,262.88,0.03,123.39,690.97,0.0
96,0,192,0,262.88,0.03,157.72,621.92,0.0
96,0,255,0,261.73,0.03,203.48,619.2,0.0
96,0,479,0,149.82,0.03,359.97,608.88,0.0
96,0,509,0,149.16,0.03,385.21,612.7,0.0
96,0,763,0,149.39,0.03,563.87,607.09,0.0
96,0,1022,0,129.53,0.03,745.22,606.42,0.0
96,0,2039,0,96.2,0.04,1465.1,605.45,0.0
96,0,4094,0,84.11,0.04,2922.07,604.99,0.0
128,0,5,0,1274.62,0.12,88.9,1874.62,0.0
128,0,16,0,982.06,0.1,89.86,1582.06,0.0
128,0,32,0,692.37,0.07,97.65,1292.37,0.0
128,0,48,0,480.56,0.06,101.91,1080.56,0.0
128,0,64,0,343.19,0.05,106.64,943.19,0.0
128,0,72,0,293.4,0.05,109.39,893.4,0.0
128,0,96,0,264.46,0.04,113.53,753.95,0.0
128,0,127,0,262.88,0.03,121.4,645.45,0.0
128,0,192,0,262.88,0.03,163.37,620.91,0.0
128,0,255,0,261.73,0.03,209.14,618.5,0.0
128,0,479,0,149.82,0.03,359.62,598.66,0.0
128,0,509,0,149.16,0.03,390.78,612.3,0.0
128,0,763,0,149.39,0.03,561.97,598.91,0.0
128,0,1022,0,129.53,0.03,745.79,602.22,0.0
128,0,2039,0,96.2,0.04,1443.78,594.3,0.0
128,0,4094,0,84.11,0.04,2873.89,593.84,0.0
192,0,5,0,781.55,0.08,91.8,1381.55,0.0
192,0,16,0,612.46,0.07,91.93,1212.46,0.0
192,0,32,0,436.3,0.06,98.01,1036.3,0.0
192,0,48,0,297.9,0.05,101.76,897.9,0.0
192,0,64,0,263.13,0.04,105.55,799.06,0.0
192,0,72,0,263.13,0.04,108.01,763.52,0.0
192,0,96,0,263.13,0.03,112.42,662.85,0.0
192,0,127,0,261.55,0.03,130.61,630.62,0.0
192,0,192,0,261.55,0.03,172.57,611.67,0.0
192,0,255,0,260.4,0.03,217.92,610.14,0.0
192,0,479,0,148.49,0.03,367.57,593.11,0.0
192,0,509,0,147.82,0.03,397.49,604.78,0.0
192,0,763,0,148.05,0.03,566.97,592.23,0.0
192,0,1022,0,128.2,0.03,749.1,595.74,0.0
192,0,2039,0,94.86,0.04,1444.29,589.89,0.0
192,0,4094,0,82.78,0.04,2863.79,589.44,0.0
255,0,5,0,541.14,0.06,97.53,1141.14,0.0
255,0,16,0,424.08,0.06,97.13,1024.08,0.0
255,0,32,0,284.02,0.05,100.42,884.02,0.0
255,0,48,0,263.13,0.04,103.85,784.61,0.0
255,0,64,0,263.13,0.03,106.26,703.16,0.0
255,0,72,0,263.13,0.03,108.26,674.56,0.0
255,0,96,0,263.13,0.03,118.53,628.42,0.0
255,0,127,0,261.55,0.03,142.05,628.17,0.0
255,0,192,0,261.55,0.03,184.21,611.69,0.0
255,0,255,0,260.4,0.03,230.08,611.62,0.0
255,0,479,0,148.49,0.03,378.94,593.25,0.0
255,0,509,0,147.82,0.03,410.42,606.89,0.0
255,0,763,0,148.05,0.03,579.48,593.51,0.0
255,0,1022,0,128.2,0.03,762.34,597.24,0.0
255,0,2039,0,94.86,0.04,1443.63,585.08,0.0
