num_a100,num_h100,num_h200,num_gb200,ttff_s,tbf_s,cost,total_time,energy
192,763,0,0,157.06,0.03,790.34,593.7,0.0
192,1022,0,0,135.97,0.03,1023.96,597.24,0.0
192,2039,0,0,100.55,0.04,1908.84,589.94,0.0
192,4094,0,0,87.71,0.04,3721.84,589.46,0.0
255,0,0,0,595.7,0.05,289.09,1195.7,0.0
255,5,0,0,585.42,0.07,300.81,1185.42,0.0
255,16,0,0,446.43,0.06,278.07,1046.43,0.0
255,32,0,0,297.38,0.05,259.96,897.38,0.0
255,48,0,0,279.3,0.04,248.72,792.99,0.0
255,64,0,0,279.3,0.03,244.26,723.53,0.0
255,72,0,0,279.3,0.03,242.97,695.03,0.0
255,96,0,0,279.3,0.03,243.05,630.46,0.0
255,127,0,0,277.63,0.03,273.16,630.24,0.0
255,192,0,0,277.63,0.02,324.83,613.75,0.0
255,255,0,0,276.43,0.02,383.02,612.76,0.0
255,479,0,0,157.52,0.03,570.88,594.39,0.0
255,509,0,0,156.82,0.03,613.0,607.92,0.0
255,763,0,0,157.06,0.03,827.32,594.49,0.0
255,1022,0,0,135.97,0.03,1061.75,598.19,0.0
255,2039,0,0,100.55,0.04,1928.63,585.12,0.0
255,4094,0,0,87.71,0.04,3726.83,584.66,0.0
480,0,0,0,547.38,0.01,303.01,668.4,0.0
480,5,0,0,279.3,0.03,307.41,660.66,0.0
480,16,0,0,279.3,0.03,308.43,646.22,0.0
480,32,0,0,279.3,0.03,318.52,635.45,0.0
480,48,0,0,279.3,0.03,329.17,626.76,0.0
480,64,0,0,279.3,0.02,340.74,620.48,0.0
480,72,0,0,279.3,0.02,346.48,617.46,0.0
480,96,0,0,279.3,0.02,364.89,611.13,0.0
480,127,0,0,277.63,0.02,394.43,611.55,0.0
480,192,0,0,277.63,0.02,446.69,602.99,0.0
480,255,0,0,276.43,0.02,504.61,603.15,0.0
480,479,0,0,157.52,0.03,692.37,590.76,0.0
480,509,0,0,156.82,0.03,732.17,600.18,0.0
480,763,0,0,157.06,0.03,946.82,590.58,0.0
480,1022,0,0,135.97,0.03,1178.64,593.33,0.0
480,2039,0,0,100.55,0.04,2052.26,585.08,0.0
480,4094,0,0,87.71,0.04,3850.45,584.65,0.0
510,0,0,0,336.62,0.03,355.07,734.29,0.0
510,5,0,0,279.3,0.03,371.07,748.83,0.0
510,16,0,0,279.3,0.03,345.12,680.02,0.0
510,32,0,0,279.3,0.02,328.79,618.64,0.0
510,48,0,0,279.3,0.02,317.07,570.86,0.0
510,64,0,0,279.3,0.02,309.36,533.95,0.0
510,72,0,0,279.3,0.02,304.5,514.91,0.0
510,96,0,0,279.3,0.01,293.83,468.41,0.0
510,127,0,0,277.63,0.01,289.0,428.02,0.0
510,192,0,0,277.63,0.01,301.71,391.31,0.0
510,255,0,0,276.43,0.01,339.4,391.53,0.0
510,479,0,0,157.52,0.02,456.02,379.31,0.0
510,509,0,0,156.82,0.02,485.96,388.73,0.0
510,763,0,0,157.06,0.02,620.01,379.58,0.0
510,1022,0,0,135.97,0.02,770.78,382.19,0.0
510,2039,0,0,100.55,0.02,1324.25,374.31,0.0
510,4094,0,0,87.71,0.02,2473.64,373.88,0.0
767,0,0,0,333.75,0.01,382.84,527.82,0.0
767,5,0,0,277.45,0.02,417.99,566.91,0.0
767,16,0,0,277.45,0.02,379.31,506.23,0.0
767,32,0,0,277.45,0.01,363.46,470.04,0.0
767,48,0,0,277.45,0.01,348.36,436.98,0.0
767,64,0,0,277.45,0.01,339.24,413.12,0.0
767,72,0,0,277.45,0.01,337.36,404.93,0.0
767,96,0,0,277.45,0.01,342.77,394.41,0.0
767,127,0,0,277.45,0.01,362.46,395.28,0.0
767,192,0,0,277.45,0.01,393.29,388.32,0.0
767,255,0,0,276.43,0.01,431.24,388.99,0.0
767,479,0,0,157.52,0.02,546.23,378.28,0.0
767,509,0,0,156.82,0.02,577.59,387.15,0.0
767,763,0,0,157.06,0.02,710.18,378.72,0.0
767,1022,0,0,135.97,0.02,860.91,381.19,0.0
767,2039,0,0,100.55,0.02,1402.69,371.11,0.0
767,4094,0,0,87.71,0.02,2528.38,368.68,0.0
1023,0,0,0,251.05,0.02,538.41,556.72,0.0
1023,5,0,0,246.68,0.03,624.85,638.2,0.0
1023,16,0,0,246.68,0.02,520.43,525.12,0.0
1023,32,0,0,246.68,0.02,500.9,493.48,0.0
1023,48,0,0,246.68,0.02,480.71,462.67,0.0
1023,64,0,0,246.68,0.01,460.22,432.97,0.0
1023,72,0,0,246.68,0.01,454.48,422.81,0.0
1023,96,0,0,246.68,0.01,434.97,391.57,0.0
1023,127,0,0,245.81,0.01,423.04,365.08,0.0
1023,192,0,0,245.81,0.01,417.0,332.38,0.0
1023,255,0,0,244.61,0.01,449.67,332.99,0.0
1023,479,0,0,157.52,0.01,493.11,292.51,0.0
1023,509,0,0,156.82,0.01,519.84,299.85,0.0
1023,763,0,0,157.06,0.01,619.77,292.76,0.0
1023,1022,0,0,135.97,0.01,737.4,294.93,0.0
1023,2039,0,0,100.55,0.01,1151.64,286.38,0.0
1023,4094,0,0,87.71,0.01,2021.56,284.74,0.0
2042,0,0,0,147.66,0.02,788.47,407.64,0.0
2042,5,0,0,143.28,0.02,859.71,441.74,0.0
2042,16,0,0,143.28,0.02,802.52,409.83,0.0
2042,32,0,0,143.28,0.02,740.46,373.57,0.0
2042,48,0,0,143.28,0.02,718.48,358.15,0.0
2042,64,0,0,143.28,0.01,693.86,341.8,0.0
2042,72,0,0,143.28,0.01,694.02,339.87,0.0
2042,96,0,0,143.28,0.01,683.94,329.14,0.0
2042,127,0,0,143.28,0.01,700.76,329.64,0.0
2042,192,0,0,143.28,0.01,724.72,326.2,0.0
2042,255,0,0,143.28,0.01,757.27,326.76,0.0
2042,479,0,0,143.28,0.0,558.38,210.48,0.0
2042,509,0,0,142.58,0.0,568.81,210.61,0.0
2042,763,0,0,142.83,0.0,624.11,202.37,0.0
2042,1022,0,0,135.97,0.0,685.49,197.7,0.0
2042,2039,0,0,100.55,0.01,913.98,183.22,0.0
2042,4094,0,0,87.71,0.01,1464.26,181.52,0.0
4085,0,0,0,147.14,0.01,903.52,234.02,0.0
4085,5,0,0,142.76,0.01,1299.63,335.57,0.0
4085,16,0,0,142.76,0.01,1291.67,332.49,0.0
4085,32,0,0,142.76,0.01,1295.93,331.54,0.0
4085,48,0,0,142.76,0.01,1293.07,328.8,0.0
4085,64,0,0,142.76,0.01,1295.93,327.53,0.0
4085,72,0,0,142.76,0.01,1295.59,326.45,0.0
4085,96,0,0,142.76,0.01,1299.85,324.59,0.0
4085,127,0,0,142.76,0.01,1316.71,324.91,0.0
4085,192,0,0,142.76,0.01,1337.75,322.48,0.0
4085,255,0,0,142.76,0.01,1370.82,322.99,0.0
4085,479,0,0,142.76,0.0,914.5,199.69,0.0
4085,509,0,0,142.58,0.0,942.95,203.77,0.0
4085,763,0,0,142.76,0.0,1002.79,200.13,0.0
4085,1022,0,0,135.97,0.0,1010.02,187.25,0.0
4085,2039,0,0,100.55,0.01,1258.55,182.0,0.0
4085,4094,0,0,87.71,0.01,1804.18,180.54,0.0
0,0,8,0,16963.69,1.26,220.13,17563.69,0.0
0,0,16,0,6639.25,0.51,181.46,7239.25,0.0
0,0,32,0,3140.47,0.25,187.52,3740.47,0.0
0,0,48,0,1947.32,0.17,191.56,2547.32,0.0
0,0,64,0,1331.94,0.12,193.71,1931.94,0.0
0,0,72,0,1193.97,0.11,202.36,1793.97,0.0
0,0,96,0,680.76,0.07,192.63,1280.76,0.0
0,0,128,0,374.19,0.05,195.36,974.19,0.0
0,0,192,0,260.02,0.03,209.8,697.49,0.0
0,0,255,0,258.87,0.02,221.66,552.69,0.0
0,0,480,0,258.87,0.0,232.91,309.72,0.0
0,0,510,0,146.96,0.01,255.5,318.52,0.0
0,0,767,0,146.29,0.01,284.83,236.73,0.0
0,0,1023,0,127.06,0.01,447.38,278.87,0.0
0,0,2042,0,81.4,0.01,726.32,226.37,0.0
0,0,4085,0,81.2,0.0,837.81,130.82,0.0
8,0,5,0,11603.56,0.87,245.16,12203.56,0.0
8,0,16,0,4724.45,0.37,173.7,5324.45,0.0
8,0,32,0,2438.52,0.2,175.29,3038.52,0.0
8,0,48,0,1472.41,0.13,171.5,2072.41,0.0
8,0,64,0,1057.4,0.1,178.7,1657.4,0.0
8,0,72,0,1049.93,0.1,198.58,1649.93,0.0
8,0,96,0,650.66,0.07,197.55,1250.66,0.0
8,0,127,0,460.49,0.06,220.68,1060.49,0.0
8,0,192,0,274.81,0.04,265.55,861.18,0.0
8,0,255,0,273.67,0.03,277.4,678.86,0.0
8,0,479,0,161.75,0.03,484.64,638.06,0.0
8,0,509,0,161.09,0.04,544.73,672.76,0.0
8,0,763,0,161.32,0.03,770.32,636.23,0.0
8,0,1022,0,141.47,0.04,1080.69,670.48,0.0
8,0,2039,0,108.13,0.04,2032.58,634.48,0.0
8,0,4094,0,96.04,0.04,4073.34,634.02,0.0
16,0,5,0,7742.71,0.59,230.63,8342.71,0.0
16,0,16,0,3887.58,0.31,180.3,4487.58,0.0
16,0,32,0,2183.84,0.18,181.63,2783.84,0.0
16,0,48,0,1344.76,0.12,175.63,1944.76,0.0
16,0,64,0,1000.33,0.1,184.64,1600.33,0.0
16,0,72,0,831.06,0.08,183.05,1431.06,0.0
16,0,96,0,571.24,0.07,193.85,1171.24,0.0
16,0,127,0,332.27,0.05,201.04,932.27,0.0
16,0,192,0,274.81,0.03,208.8,660.96,0.0
16,0,255,0,273.67,0.03,277.59,666.99,0.0
16,0,479,0,161.75,0.03,489.44,638.03,0.0
16,0,509,0,161.09,0.04,540.23,661.04,0.0
16,0,763,0,161.32,0.03,775.07,636.18,0.0
16,0,1022,0,141.47,0.04,1047.96,647.14,0.0
16,0,2039,0,108.13,0.04,2037.38,634.48,0.0
16,0,4094,0,96.04,0.04,4078.13,634.02,0.0
32,0,5,0,4886.57,0.38,234.58,5486.57,0.0
32,0,16,0,2914.06,0.24,194.29,3514.06,0.0
32,0,32,0,1745.5,0.15,188.47,2345.5,0.0
32,0,48,0,1148.45,0.11,184.33,1748.45,0.0
32,0,64,0,822.53,0.08,185.62,1422.53,0.0
32,0,72,0,688.38,0.07,184.27,1288.38,0.0
32,0,96,0,454.07,0.06,190.39,1054.07,0.0
32,0,127,0,268.34,0.04,194.43,842.59,0.0
32,0,192,0,268.34,0.03,212.46,641.82,0.0
32,0,255,0,267.2,0.03,275.98,639.89,0.0
32,0,479,0,155.28,0.03,485.23,620.32,0.0
32,0,509,0,154.62,0.03,527.73,634.02,0.0
32,0,763,0,154.85,0.03,762.84,618.47,0.0
32,0,1022,0,135.0,0.04,1015.48,621.29,0.0
32,0,2039,0,101.66,0.04,1989.91,616.79,0.0
32,0,4094,0,89.57,0.04,3973.7,616.34,0.0
48,0,5,0,3552.78,0.28,240.31,4152.78,0.0
48,0,16,0,2319.99,0.19,205.57,2919.99,0.0
48,0,32,0,1477.97,0.13,198.38,2077.97,0.0
48,0,48,0,985.34,0.1,191.09,1585.34,0.0
48,0,64,0,701.19,0.08,189.45,1301.19,0.0
48,0,72,0,603.94,0.07,190.38,1203.94,0.0
48,0,96,0,383.69,0.05,192.54,983.69,0.0
48,0,127,0,265.84,0.04,198.9,808.96,0.0
48,0,192,0,265.84,0.03,220.56,637.21,0.0
48,0,255,0,264.7,0.03,283.1,634.18,0.0
48,0,479,0,152.78,0.03,492.58,617.79,0.0
48,0,509,0,152.12,0.03,532.57,628.42,0.0
48,0,763,0,152.35,0.03,769.06,615.97,0.0
48,0,1022,0,132.5,0.04,1014.95,615.27,0.0
48,0,2039,0,99.16,0.04,1991.13,614.29,0.0
48,0,4094,0,87.07,0.04,3966.86,613.84,0.0
64,0,5,0,2766.78,0.23,245.7,3366.78,0.0
64,0,16,0,1896.11,0.16,213.44,2496.11,0.0
64,0,32,0,1244.28,0.12,203.94,1844.28,0.0
64,0,48,0,846.95,0.09,196.27,1446.95,0.0
64,0,64,0,606.55,0.07,193.91,1206.55,0.0
64,0,72,0,530.86,0.06,195.91,1130.86,0.0
64,0,96,0,319.19,0.05,193.81,919.19,0.0
64,0,127,0,264.48,0.04,199.26,763.52,0.0
64,0,192,0,264.48,0.03,226.59,627.26,0.0
64,0,255,0,263.33,0.03,288.63,625.4,0.0
64,0,479,0,151.42,0.03,496.01,610.52,0.0
64,0,509,0,150.76,0.03,533.22,618.17,0.0
64,0,763,0,150.99,0.03,769.19,608.71,0.0
64,0,1022,0,131.13,0.03,1012.19,608.02,0.0
64,0,2039,0,97.8,0.04,1976.83,607.05,0.0
64,0,4094,0,85.71,0.04,3929.17,606.59,0.0
72,0,5,0,2567.49,0.21,255.09,3167.49,0.0
72,0,16,0,1782.54,0.15,221.74,2382.54,0.0
72,0,32,0,1185.72,0.11,210.95,1785.72,0.0
72,0,48,0,808.35,0.08,201.68,1408.35,0.0
72,0,64,0,585.04,0.07,199.4,1185.04,0.0
72,0,72,0,497.91,0.06,198.5,1097.91,0.0
72,0,96,0,297.3,0.05,195.97,897.3,0.0
72,0,127,0,262.88,0.03,197.96,737.2,0.0
72,0,192,0,262.88,0.03,230.55,625.13,0.0
72,0,255,0,261.73,0.03,292.23,623.01,0.0
72,0,479,0,149.82,0.03,499.31,608.92,0.0
72,0,509,0,149.16,0.03,535.92,615.91,0.0
72,0,763,0,149.39,0.03,771.76,607.11,0.0
72,0,1022,0,129.53,0.03,1014.1,606.42,0.0
72,0,2039,0,96.2,0.04,1976.2,605.45,0.0
72,0,4094,0,84.11,0.04,3923.37,604.99,0.0
96,0,5,0,1805.65,0.16,248.26,2405.65,0.0
96,0,16,0,1316.12,0.12,221.76,1916.12,0.0
96,0,32,0,909.13,0.09,212.49,1509.13,0.0
96,0,48,0,632.51,0.07,204.43,1232.51,0.0
96,0,64,0,457.55,0.06,201.92,1057.55,0.0
96,0,72,0,392.21,0.05,201.88,992.21,0.0
96,0,96,0,264.46,0.04,198.16,822.03,0.0
96,0,127,0,262.88,0.03,201.21,690.97,0.0
96,0,192,0,262.88,0.03,243.46,621.92,0.0
96,0,255,0,261.73,0.03,304.48,619.2,0.0
96,0,479,0,149.82,0.03,513.08,608.88,0.0
96,0,509,0,149.16,0.03,547.02,612.7,0.0
96,0,763,0,149.39,0.03,785.5,607.09,0.0
96,0,1022,0,129.53,0.03,1027.83,606.42,0.0
96,0,2039,0,96.2,0.04,1989.9,605.45,0.0
96,0,4094,0,84.11,0.04,3937.1,604.99,0.0
128,0,5,0,1274.62,0.12,250.12,1874.62,0.0
128,0,16,0,982.06,0.1,230.91,1582.06,0.0
128,0,32,0,692.37,0.07,221.02,1292.37,0.0
128,0,48,0,480.56,0.06,211.88,1080.56,0.0
128,0,64,0,343.19,0.05,208.59,943.19,0.0
128,0,72,0,293.4,0.05,208.78,893.4,0.0
128,0,96,0,264.46,0.04,204.54,753.95,0.0
128,0,127,0,262.88,0.03,207.46,645.45,0.0
128,0,192,0,262.88,0.03,261.83,620.91,0.0
128,0,255,0,261.73,0.03,322.83,618.5,0.0
128,0,479,0,149.82,0.03,522.56,598.66,0.0
128,0,509,0,149.16,0.03,565.17,612.3,0.0
128,0,763,0,149.39,0.03,793.02,598.91,0.0
128,0,1022,0,129.53,0.03,1038.92,602.22,0.0
128,0,2039,0,96.2,0.04,1971.23,594.3,0.0
128,0,4094,0,84.11,0.04,3882.53,593.84,0.0
192,0,5,0,781.55,0.08,267.84,1381.55,0.0
192,0,16,0,612.46,0.07,250.25,1212.46,0.0
192,0,32,0,436.3,0.06,239.87,1036.3,0.0
192,0,48,0,297.9,0.05,230.34,897.9,0.0
192,0,64,0,263.13,0.04,225.02,799.06,0.0
192,0,72,0,263.13,0.04,224.58,763.52,0.0
192,0,96,0,263.13,0.03,219.89,662.85,0.0
192,0,127,0,261.55,0.03,240.81,630.62,0.0
192,0,192,0,261.55,0.03,294.91,611.67,0.0
192,0,255,0,260.4,0.03,355.35,610.14,0.0
192,0,479,0,148.49,0.03,553.57,593.11,0.0
192,0,509,0,147.82,0.03,594.78,604.78,0.0
192,0,763,0,148.05,0.03,819.97,592.23,0.0
192,0,1022,0,128.2,0.03,1063.76,595.74,0.0
192,0,2039,0,94.86,0.04,1992.26,589.89,0.0
192,0,4094,0,82.78,0.04,3889.36,589.44,0.0
255,0,5,0,541.14,0.06,290.21,1141.14,0.0
255,0,16,0,424.08,0.06,273.27,1024.08,0.0
255,0,32,0,284.02,0.05,258.05,884.02,0.0
255,0,48,0,263.13,0.04,248.7,784.61,0.0
255,0,64,0,263.13,0.03,240.51,703.16,0.0
255,0,72,0,263.13,0.03,239.18,674.56,0.0
255,0,96,0,263.13,0.03,246.45,628.42,0.0
255,0,127,0,261.55,0.03,277.85,628.17,0.0
255,0,192,0,261.55,0.03,331.89,611.69,0.0
255,0,255,0,260.4,0.03,393.17,611.62,0.0
255,0,479,0,148.49,0.03,589.56,593.25,0.0
255,0,509,0,147.82,0.03,633.54,606.89,0.0
255,0,763,0,148.05,0.03,857.61,593.51,0.0
255,0,1022,0,128.2,0.03,1102.53,597.24,0.0
255,0,2039,0,94.86,0.04,2011.36,585.08,0.0
255,0,4094,0,82.78,0.04,3892.99,584.63,0.0
480,0,5,0,263.13,0.03,337.42,724.28,0.0
480,0,16,0,263.13,0.03,308.91,645.73,0.0
480,0,32,0,263.13,0.03,319.12,633.85,0.0
480,0,48,0,263.13,0.03,330.74,625.77,0.0
480,0,64,0,263.13,0.03,342.9,619.41,0.0
480,0,72,0,263.13,0.03,349.0,616.47,0.0
480,0,96,0,263.13,0.03,368.28,610.01,0.0
480,0,127,0,261.55,0.03,399.2,610.52,0.0
480,0,192,0,261.55,0.02,453.93,601.92,0.0
480,0,255,0,260.4,0.02,514.42,602.08,0.0
480,0,479,0,148.49,0.03,710.8,589.71,0.0
480,0,509,0,147.82,0.03,752.11,599.07,0.0
480,0,763,0,148.05,0.03,976.63,589.56,0.0
480,0,1022,0,128.2,0.03,1218.77,592.33,0.0
480,0,2039,0,94.86,0.04,2135.0,585.04,0.0
480,0,4094,0,82.78,0.04,4016.6,584.62,0.0
510,0,5,0,263.13,0.04,392.89,791.97,0.0
