num_a100,num_h100,num_h200,num_gb200,ttff_s,tbf_s,cost,total_time,energy
0,8,0,0,69.39,0.19,0.67,74.39,80936.22
0,16,0,0,36.36,0.04,0.69,38.49,89134.03
0,32,0,0,23.47,0.05,0.95,26.46,168580.54
0,48,0,0,19.47,0.01,1.09,20.28,179525.89
0,64,0,0,18.44,0.0,1.34,18.67,197313.17
0,72,0,0,18.44,0.0,1.48,18.42,207822.92
0,96,0,0,15.44,0.0,1.67,15.52,308199.81
0,128,0,0,15.44,0.0,2.19,15.3,345635.26
0,192,0,0,13.38,0.0,2.84,13.22,474809.77
0,204,0,0,13.38,0.0,3.08,13.21,487432.08
0,204,0,0,13.38,0.0,3.08,13.21,487432.08
0,204,0,0,13.38,0.0,3.08,13.21,487432.08
0,204,0,0,13.38,0.0,3.08,13.21,487432.08
0,204,0,0,13.38,0.0,3.08,13.21,487432.08
0,204,0,0,13.38,0.0,3.08,13.21,487432.08
0,204,0,0,13.38,0.0,3.08,13.21,487432.08
8,0,0,0,143.57,0.38,0.35,148.57,137198.79
8,8,0,0,43.68,0.05,0.53,46.8,96855.69
8,16,0,0,42.3,0.02,0.88,43.42,120257.6
8,32,0,0,29.59,0.02,1.17,30.63,197932.71
8,48,0,0,28.86,0.01,1.65,29.35,231438.14
8,64,0,0,28.86,0.01,2.16,29.15,267835.64
8,72,0,0,28.86,0.0,2.42,29.13,286392.85
8,96,0,0,28.56,0.0,3.13,28.49,337012.41
8,128,0,0,26.31,0.0,3.82,26.23,452414.42
8,149,0,0,25.56,0.0,4.4,25.48,507634.97
8,149,0,0,25.56,0.0,4.4,25.48,507634.97
8,149,0,0,25.56,0.0,4.4,25.48,507634.97
8,149,0,0,25.56,0.0,4.4,25.48,507634.97
8,149,0,0,25.56,0.0,4.4,25.48,507634.97
8,149,0,0,25.56,0.0,4.4,25.48,507634.97
8,149,0,0,25.56,0.0,4.4,25.48,507634.97
8,149,0,0,25.56,0.0,4.4,25.48,507634.97
16,0,0,0,74.01,0.08,0.37,78.56,191328.17
16,8,0,0,37.35,0.03,0.54,39.17,109440.76
16,16,0,0,32.27,0.03,0.77,33.83,148564.05
16,32,0,0,23.26,0.01,0.98,24.06,191283.32
16,48,0,0,22.53,0.01,1.35,23.07,216985.23
16,64,0,0,22.53,0.01,1.76,23.01,246164.7
16,72,0,0,22.23,0.0,1.91,22.38,256597.19
16,96,0,0,19.98,0.0,2.26,20.12,346523.08
16,128,0,0,19.23,0.0,2.87,19.37,410082.41
16,147,0,0,19.23,0.0,3.38,19.35,439276.84
16,147,0,0,19.23,0.0,3.38,19.35,439276.84
16,147,0,0,19.23,0.0,3.38,19.35,439276.84
16,147,0,0,19.23,0.0,3.38,19.35,439276.84
16,147,0,0,19.23,0.0,3.38,19.35,439276.84
16,147,0,0,19.23,0.0,3.38,19.35,439276.84
16,147,0,0,19.23,0.0,3.38,19.35,439276.84
16,147,0,0,19.23,0.0,3.38,19.35,439276.84
32,0,0,0,43.49,0.13,0.46,48.49,253809.92
32,8,0,0,34.36,0.02,0.66,35.6,140294.66
32,16,0,0,30.66,0.01,0.86,31.38,175509.03
32,32,0,0,21.02,0.01,0.97,21.3,204254.78
32,48,0,0,20.3,0.01,1.3,20.61,226994.8
32,64,0,0,20.0,0.0,1.62,19.9,248271.12
32,72,0,0,18.5,0.0,1.66,18.42,291457.28
32,96,0,0,17.0,0.0,1.98,16.9,357137.38
32,128,0,0,17.0,0.0,2.58,16.87,400006.54
32,139,0,0,17.0,0.0,2.88,16.87,414849.33
32,139,0,0,17.0,0.0,2.88,16.87,414849.33
32,139,0,0,17.0,0.0,2.88,16.87,414849.33
32,139,0,0,17.0,0.0,2.88,16.87,414849.33
32,139,0,0,17.0,0.0,2.88,16.87,414849.33
32,139,0,0,17.0,0.0,2.88,16.87,414849.33
32,139,0,0,17.0,0.0,2.88,16.87,414849.33
32,139,0,0,17.0,0.0,2.88,16.87,414849.33
48,0,0,0,33.25,0.06,0.52,36.39,267628.24
48,8,0,0,34.36,0.01,0.81,35.09,175425.7
48,16,0,0,29.61,0.0,0.96,29.72,202395.86
48,32,0,0,20.32,0.0,1.02,20.32,220617.23
48,48,0,0,19.6,0.01,1.36,20.02,244408.0
48,64,0,0,19.3,0.0,1.64,19.14,262604.34
48,72,0,0,17.8,0.0,1.68,17.72,304372.52
48,96,0,0,16.3,0.0,1.96,16.08,365645.76
48,128,0,0,16.3,0.0,2.51,15.94,404880.38
48,131,0,0,16.3,0.0,2.65,15.94,408663.75
48,131,0,0,16.3,0.0,2.65,15.94,408663.75
48,131,0,0,16.3,0.0,2.65,15.94,408663.75
48,131,0,0,16.3,0.0,2.65,15.94,408663.75
48,131,0,0,16.3,0.0,2.65,15.94,408663.75
48,131,0,0,16.3,0.0,2.65,15.94,408663.75
48,131,0,0,16.3,0.0,2.65,15.94,408663.75
48,131,0,0,16.3,0.0,2.65,15.94,408663.75
64,0,0,0,28.75,0.04,0.59,30.91,326590.37
64,8,0,0,33.72,0.01,0.96,34.4,209628.99
64,16,0,0,29.61,0.0,1.09,29.63,232837.19
64,32,0,0,20.32,0.0,1.1,20.11,240354.52
64,48,0,0,19.3,0.0,1.41,19.38,260108.61
64,64,0,0,17.8,0.0,1.62,17.82,312491.0
64,72,0,0,17.05,0.0,1.7,17.07,341080.9
64,96,0,0,16.3,0.0,2.03,16.02,381572.0
64,115,0,0,16.3,0.0,2.45,15.95,404918.84
64,115,0,0,16.3,0.0,2.45,15.95,404918.84
64,115,0,0,16.3,0.0,2.45,15.95,404918.84
64,115,0,0,16.3,0.0,2.45,15.95,404918.84
64,115,0,0,16.3,0.0,2.45,15.95,404918.84
64,115,0,0,16.3,0.0,2.45,15.95,404918.84
64,115,0,0,16.3,0.0,2.45,15.95,404918.84
64,115,0,0,16.3,0.0,2.45,15.95,404918.84
64,115,0,0,16.3,0.0,2.45,15.95,404918.84
72,0,0,0,28.75,0.03,0.65,30.25,339661.78
72,8,0,0,33.72,0.01,1.04,34.38,227426.63
72,16,0,0,29.61,0.0,1.16,29.61,248142.95
72,32,0,0,20.32,0.0,1.15,20.08,250625.03
72,48,0,0,19.3,0.0,1.46,19.37,270095.78
72,64,0,0,17.8,0.0,1.65,17.71,320630.13
72,72,0,0,17.05,0.0,1.73,16.96,348761.98
72,96,0,0,16.3,0.0,2.06,15.99,389572.96
72,108,0,0,16.3,0.0,2.34,15.95,404329.99
72,108,0,0,16.3,0.0,2.34,15.95,404329.99
72,108,0,0,16.3,0.0,2.34,15.95,404329.99
72,108,0,0,16.3,0.0,2.34,15.95,404329.99
72,108,0,0,16.3,0.0,2.34,15.95,404329.99
72,108,0,0,16.3,0.0,2.34,15.95,404329.99
72,108,0,0,16.3,0.0,2.34,15.95,404329.99
72,108,0,0,16.3,0.0,2.34,15.95,404329.99
72,108,0,0,16.3,0.0,2.34,15.95,404329.99
96,0,0,0,24.0,0.04,0.75,26.21,413680.8
96,8,0,0,29.37,0.13,1.29,34.37,376491.66
96,16,0,0,24.06,0.09,1.34,28.92,398968.1
96,32,0,0,20.32,0.0,1.29,20.04,281576.55
96,48,0,0,19.3,0.0,1.57,19.09,297261.71
96,64,0,0,17.05,0.0,1.69,16.91,363743.18
96,72,0,0,16.3,0.0,1.76,16.16,386089.26
96,84,0,0,16.3,0.0,2.03,16.01,399406.71
96,84,0,0,16.3,0.0,2.03,16.01,399406.71
96,84,0,0,16.3,0.0,2.03,16.01,399406.71
96,84,0,0,16.3,0.0,2.03,16.01,399406.71
96,84,0,0,16.3,0.0,2.03,16.01,399406.71
96,84,0,0,16.3,0.0,2.03,16.01,399406.71
96,84,0,0,16.3,0.0,2.03,16.01,399406.71
96,84,0,0,16.3,0.0,2.03,16.01,399406.71
96,84,0,0,16.3,0.0,2.03,16.01,399406.71
96,84,0,0,16.3,0.0,2.03,16.01,399406.71
128,0,0,0,22.5,0.02,0.91,23.9,500103.0
128,8,0,0,29.25,0.13,1.61,34.25,446962.65
128,16,0,0,24.06,0.08,1.62,28.88,458711.3
125,26,0,0,20.32,0.0,1.5,20.29,312825.75
125,26,0,0,20.32,0.0,1.5,20.29,312825.75
125,26,0,0,20.32,0.0,1.5,20.29,312825.75
125,26,0,0,20.32,0.0,1.5,20.29,312825.75
125,26,0,0,20.32,0.0,1.5,20.29,312825.75
125,26,0,0,20.32,0.0,1.5,20.29,312825.75
125,26,0,0,20.32,0.0,1.5,20.29,312825.75
125,26,0,0,20.32,0.0,1.5,20.29,312825.75
125,26,0,0,20.32,0.0,1.5,20.29,312825.75
125,26,0,0,20.32,0.0,1.5,20.29,312825.75
125,26,0,0,20.32,0.0,1.5,20.29,312825.75
125,26,0,0,20.32,0.0,1.5,20.29,312825.75
125,26,0,0,20.32,0.0,1.5,20.29,312825.75
125,26,0,0,20.32,0.0,1.5,20.29,312825.75
192,0,0,0,21.8,0.0,1.2,21.09,564330.07
141,8,0,0,28.45,0.13,1.73,33.45,467789.2
141,14,0,0,24.08,0.09,1.77,29.08,480770.25
125,26,0,0,20.32,0.0,1.5,20.29,312825.75
125,26,0,0,20.32,0.0,1.5,20.29,312825.75
125,26,0,0,20.32,0.0,1.5,20.29,312825.75
125,26,0,0,20.32,0.0,1.5,20.29,312825.75
125,26,0,0,20.32,0.0,1.5,20.29,312825.75
125,26,0,0,20.32,0.0,1.5,20.29,312825.75
125,26,0,0,20.32,0.0,1.5,20.29,312825.75
125,26,0,0,20.32,0.0,1.5,20.29,312825.75
125,26,0,0,20.32,0.0,1.5,20.29,312825.75
125,26,0,0,20.32,0.0,1.5,20.29,312825.75
125,26,0,0,20.32,0.0,1.5,20.29,312825.75
125,26,0,0,20.32,0.0,1.5,20.29,312825.75
125,26,0,0,20.32,0.0,1.5,20.29,312825.75
125,26,0,0,20.32,0.0,1.5,20.29,312825.75
200,0,0,0,21.8,0.0,1.25,21.08,575230.07
141,8,0,0,28.45,0.13,1.73,33.45,467789.2
141,14,0,0,24.08,0.09,1.77,29.08,480770.25
125,26,0,0,20.32,0.0,1.5,20.29,312825.75
125,26,0,0,20.32,0.0,1.5,20.29,312825.75
125,26,0,0,20.32,0.0,1.5,20.29,312825.75
